timestamp,raw,dec_val,tail,dt_s
2026-03-13 15:52:48.637,J36J40,6,40,1.000
2026-03-13 15:52:49.638,J34J40,4,40,1.002
2026-03-13 15:52:50.639,J34J40,4,40,1.000
2026-03-13 15:52:51.639,J33J40,3,40,1.000
2026-03-13 15:52:52.639,J34J40,4,40,1.000
2026-03-13 15:52:53.640,J36J40,6,40,1.001
2026-03-13 15:52:54.639,J37J40,7,40,1.000
2026-03-13 15:52:55.640,J32J40,2,40,1.000
2026-03-13 15:52:56.640,J33J40,3,40,1.000
2026-03-13 15:52:57.640,J37J40,7,40,1.000
2026-03-13 15:52:58.641,J36J40,6,40,1.000
2026-03-13 15:52:59.641,J36J40,6,40,1.000
2026-03-13 15:53:00.642,J36J40,6,40,1.000
2026-03-13 15:53:01.642,J38J40,8,40,1.000
2026-03-13 15:53:02.642,J37J40,7,40,1.001
2026-03-13 15:53:03.642,J35J40,5,40,1.000
2026-03-13 15:53:04.643,J37J40,7,40,1.001
2026-03-13 15:53:05.643,J33J40,3,40,1.000
2026-03-13 15:53:06.643,J35J40,5,40,1.000
2026-03-13 15:53:07.643,J35J40,5,40,1.000
2026-03-13 15:53:08.643,J34J40,4,40,1.000
2026-03-13 15:53:09.644,J35J40,5,40,1.001
2026-03-13 15:53:10.644,J32J40,2,40,1.000
2026-03-13 15:53:11.645,J38J40,8,40,1.001
2026-03-13 15:53:12.645,J32J40,2,40,1.000
2026-03-13 15:53:13.646,J35J40,5,40,1.001
2026-03-13 15:53:14.646,J36J40,6,40,1.000
2026-03-13 15:53:15.647,J31J40,1,40,1.001
2026-03-13 15:53:16.646,J33J40,3,40,1.000
2026-03-13 15:53:17.647,J35J40,5,40,1.001
2026-03-13 15:53:18.647,J32J40,2,40,0.999
2026-03-13 15:53:19.647,J37J40,7,40,1.000
2026-03-13 15:53:20.648,J35J40,5,40,1.001
2026-03-13 15:53:21.647,J35J40,5,40,0.999
2026-03-13 15:53:22.647,J35J40,5,40,1.000
2026-03-13 15:53:23.648,J34J40,4,40,1.000
2026-03-13 15:53:24.648,J36J40,6,40,1.000
2026-03-13 15:53:25.649,J33J40,3,40,1.001
2026-03-13 15:53:26.648,J34J40,4,40,0.999
2026-03-13 15:53:27.649,J34J40,4,40,1.000
2026-03-13 15:53:28.649,J39J40,9,40,1.001
2026-03-13 15:53:29.650,J37J40,7,40,1.001
2026-03-13 15:53:30.649,J37J40,7,40,0.999
2026-03-13 15:53:31.651,J310J40,16,40,1.002
2026-03-13 15:53:32.650,J35J40,5,40,0.999
2026-03-13 15:53:33.651,J37J40,7,40,1.001
2026-03-13 15:53:34.651,J33J40,3,40,0.999
2026-03-13 15:53:35.653,J33J40,3,40,1.002
2026-03-13 15:53:36.652,J34J40,4,40,0.999
2026-03-13 15:53:37.651,J33J40,3,40,1.000
