timestamp,raw,dec_val,tail,dt_s
2026-03-16 13:08:01.112,J38J40,8,40,1.000
2026-03-16 13:08:02.113,J33J40,3,40,1.001
2026-03-16 13:08:03.113,J34J40,4,40,1.000
2026-03-16 13:08:04.113,J37J40,7,40,1.000
2026-03-16 13:08:05.113,J33J40,3,40,1.000
2026-03-16 13:08:06.113,J35J40,5,40,1.000
2026-03-16 13:08:07.114,J36J40,6,40,1.000
2026-03-16 13:08:08.115,J31J40,1,40,1.001
2026-03-16 13:08:09.114,J36J40,6,40,1.000
2026-03-16 13:08:10.114,J39J40,9,40,1.000
2026-03-16 13:08:11.115,J37J40,7,40,1.001
2026-03-16 13:08:12.115,J37J40,7,40,1.001
2026-03-16 13:08:13.116,J36J40,6,40,1.000
2026-03-16 13:08:14.115,J34J40,4,40,1.000
2026-03-16 13:08:15.116,J35J40,5,40,1.001
2026-03-16 13:08:16.116,J35J40,5,40,1.000
2026-03-16 13:08:17.116,J37J40,7,40,1.000
2026-03-16 13:08:18.117,J35J40,5,40,1.001
2026-03-16 13:08:19.117,J36J40,6,40,1.000
2026-03-16 13:08:20.117,J34J40,4,40,1.000
2026-03-16 13:08:21.117,J35J40,5,40,1.000
2026-03-16 13:08:22.118,J35J40,5,40,1.000
2026-03-16 13:08:23.118,J35J40,5,40,1.000
2026-03-16 13:08:24.118,J32J40,2,40,1.000
2026-03-16 13:08:25.118,J35J40,5,40,1.000
2026-03-16 13:08:26.119,J31J40,1,40,1.000
2026-03-16 13:08:27.119,J36J40,6,40,1.001
2026-03-16 13:08:28.119,J32J40,2,40,1.000
2026-03-16 13:08:29.119,J36J40,6,40,1.000
2026-03-16 13:08:30.119,J38J40,8,40,1.000
2026-03-16 13:08:31.120,J34J40,4,40,1.000
2026-03-16 13:08:32.120,J34J40,4,40,1.000
2026-03-16 13:08:33.121,J35J40,5,40,1.001
2026-03-16 13:08:34.121,J33J40,3,40,0.999
2026-03-16 13:08:35.121,J33J40,3,40,1.000
2026-03-16 13:08:36.122,J35J40,5,40,1.000
2026-03-16 13:08:37.121,J35J40,5,40,1.000
2026-03-16 13:08:38.122,J34J40,4,40,1.001
2026-03-16 13:08:39.122,J35J40,5,40,0.999
2026-03-16 13:08:40.123,J32J40,2,40,1.001
2026-03-16 13:08:41.123,J311J40,17,40,1.000
2026-03-16 13:08:42.123,J36J40,6,40,0.999
2026-03-16 13:08:43.123,J33J40,3,40,1.000
2026-03-16 13:08:44.123,J33J40,3,40,1.000
2026-03-16 13:08:45.123,J31J40,1,40,1.000
2026-03-16 13:08:46.125,J33J40,3,40,1.002
2026-03-16 13:08:47.125,J35J40,5,40,0.999
2026-03-16 13:08:48.124,J35J40,5,40,1.000
2026-03-16 13:08:49.127,J33J40,3,40,1.003
2026-03-16 13:08:50.125,J37J40,7,40,0.998
2026-03-16 13:08:51.127,J33J40,3,40,1.001
2026-03-16 13:08:52.126,J36J40,6,40,0.999
2026-03-16 13:08:53.126,J38J40,8,40,1.000
2026-03-16 13:08:54.127,J32J40,2,40,1.001
2026-03-16 13:08:55.128,J32J40,2,40,1.001
2026-03-16 13:08:56.129,J33J40,3,40,1.001
2026-03-16 13:08:57.128,J35J40,5,40,0.999
2026-03-16 13:08:58.128,J34J40,4,40,1.000
2026-03-16 13:08:59.127,J36J40,6,40,0.999
2026-03-16 13:09:00.128,J33J40,3,40,1.000
2026-03-16 13:09:01.129,J38J40,8,40,1.001
2026-03-16 13:09:02.129,J37J40,7,40,1.000
2026-03-16 13:09:03.129,J32J40,2,40,1.000
2026-03-16 13:09:04.130,J34J40,4,40,1.001
2026-03-16 13:09:05.130,J38J40,8,40,1.000
2026-03-16 13:09:06.131,J35J40,5,40,1.001
2026-03-16 13:09:07.131,J35J40,5,40,1.000
2026-03-16 13:09:08.132,J32J40,2,40,1.001
2026-03-16 13:09:09.132,J34J40,4,40,1.000
2026-03-16 13:09:10.131,J33J40,3,40,1.000
2026-03-16 13:09:11.132,J34J40,4,40,1.001
2026-03-16 13:09:12.132,J35J40,5,40,1.000
2026-03-16 13:09:13.133,J31J40,1,40,1.001
2026-03-16 13:09:14.134,J32J40,2,40,1.001
2026-03-16 13:09:15.134,J37J40,7,40,1.000
2026-03-16 13:09:16.133,J32J40,2,40,1.000
2026-03-16 13:09:17.134,J33J40,3,40,1.000
2026-03-16 13:09:18.136,J31J40,1,40,1.003
2026-03-16 13:09:19.135,J38J40,8,40,0.998
2026-03-16 13:09:20.136,J35J40,5,40,1.001
2026-03-16 13:09:21.135,J35J40,5,40,0.999
2026-03-16 13:09:22.135,J35J40,5,40,1.000
2026-03-16 13:09:23.135,J33J40,3,40,1.000
2026-03-16 13:09:24.136,J38J40,8,40,1.000
2026-03-16 13:09:25.136,J34J40,4,40,1.000
2026-03-16 13:09:26.136,J32J40,2,40,1.000
2026-03-16 13:09:27.136,J36J40,6,40,1.000
2026-03-16 13:09:28.137,J32J40,2,40,1.000
2026-03-16 13:09:29.137,J34J40,4,40,1.000
2026-03-16 13:09:30.137,J38J40,8,40,1.000
2026-03-16 13:09:31.138,J36J40,6,40,1.001
2026-03-16 13:09:32.138,J30J40,0,40,1.000
2026-03-16 13:09:33.138,J35J40,5,40,1.000
2026-03-16 13:09:34.140,J33J40,3,40,1.002
2026-03-16 13:09:35.138,J33J40,3,40,0.999
2026-03-16 13:09:36.139,J34J40,4,40,1.000
2026-03-16 13:09:37.139,J33J40,3,40,1.000
2026-03-16 13:09:38.139,J31J40,1,40,1.000
2026-03-16 13:09:39.140,J37J40,7,40,1.001
2026-03-16 13:09:40.140,J33J40,3,40,1.000
2026-03-16 13:09:41.142,J35J40,5,40,1.002
2026-03-16 13:09:42.141,J34J40,4,40,0.999
2026-03-16 13:09:43.141,J34J40,4,40,1.001
2026-03-16 13:09:44.141,J34J40,4,40,0.999
2026-03-16 13:09:45.141,J32J40,2,40,1.000
2026-03-16 13:09:46.141,J35J40,5,40,1.000
2026-03-16 13:09:47.142,J36J40,6,40,1.000
2026-03-16 13:09:48.144,J38J40,8,40,1.002
2026-03-16 13:09:49.143,J31J40,1,40,1.000
2026-03-16 13:09:50.142,J37J40,7,40,0.999
2026-03-16 13:09:51.143,J36J40,6,40,1.000
2026-03-16 13:09:52.144,J34J40,4,40,1.001
2026-03-16 13:09:53.144,J36J40,6,40,1.000
2026-03-16 13:09:54.144,J34J40,4,40,1.001
2026-03-16 13:09:55.143,J38J40,8,40,0.999
2026-03-16 13:09:56.145,J36J40,6,40,1.001
2026-03-16 13:09:57.144,J33J40,3,40,1.000
2026-03-16 13:09:58.145,J35J40,5,40,1.001
2026-03-16 13:09:59.145,J32J40,2,40,1.000
2026-03-16 13:10:00.145,J36J40,6,40,1.000
2026-03-16 13:10:01.146,J31J40,1,40,1.001
2026-03-16 13:10:02.145,J35J40,5,40,0.999
2026-03-16 13:10:03.146,J35J40,5,40,1.001
2026-03-16 13:10:04.146,J35J40,5,40,1.000
2026-03-16 13:10:05.147,J36J40,6,40,1.001
2026-03-16 13:10:06.147,J39J40,9,40,1.000
2026-03-16 13:10:07.147,J32J40,2,40,1.000
2026-03-16 13:10:08.147,J31J40,1,40,1.000
2026-03-16 13:10:09.147,J37J40,7,40,1.000
2026-03-16 13:10:10.148,J36J40,6,40,1.000
2026-03-16 13:10:11.148,J31J40,1,40,1.000
2026-03-16 13:10:12.148,J34J40,4,40,1.000
2026-03-16 13:10:13.148,J33J40,3,40,1.000
2026-03-16 13:10:14.149,J34J40,4,40,1.001
2026-03-16 13:10:15.149,J35J40,5,40,1.000
2026-03-16 13:10:16.149,J33J40,3,40,1.000
2026-03-16 13:10:17.149,J36J40,6,40,1.000
2026-03-16 13:10:18.150,J33J40,3,40,1.000
2026-03-16 13:10:19.150,J35J40,5,40,1.000
2026-03-16 13:10:20.150,J32J40,2,40,1.000
2026-03-16 13:10:21.150,J34J40,4,40,1.001
2026-03-16 13:10:22.150,J34J40,4,40,1.000
2026-03-16 13:10:23.151,J33J40,3,40,1.000
2026-03-16 13:10:24.152,J37J40,7,40,1.001
