# elapsed_s	cps
1	2
2	2
3	2
4	4
5	2
6	1
7	3
8	3
9	2
10	6
11	2
12	2
13	4
14	3
15	7
16	0
17	1
18	1
19	2
20	4
21	2
22	2
23	2
24	7
25	1
26	2
27	2
28	4
29	2
30	2
31	2
32	2
33	2
34	2
35	2
36	2
37	2
38	2
39	2
40	2
41	2
42	2
43	3
44	1
45	3
46	1
47	2
48	2
49	2
50	1
51	1
52	5
53	1
54	2
55	2
56	2
57	5
58	2
59	2
60	2
61	1
62	3
63	6
64	2
65	3
66	5
67	2
68	2
69	1
70	2
71	2
72	3
73	2
74	2
75	2
76	2
77	3
78	5
79	1
80	2
81	3
82	2
83	2
84	1
85	2
86	2
87	2
88	1
89	2
90	2
91	1
92	1
93	2
94	2
95	3
96	4
97	5
98	4
99	2
100	2
101	2
102	2
103	2
104	1
105	1
106	4
107	1
108	3
109	1
110	1
111	2
112	1
113	1
114	2
115	0
116	1
117	1
118	1
119	2
120	2
121	7
122	3
123	2
124	2
125	1
126	1
127	2
128	3
129	6
130	2
131	2
132	2
133	2
134	2
135	5
136	4
137	2
138	3
139	4
140	2
141	3
142	2
143	2
144	4
145	2
146	2
147	2
148	2
149	2
150	2
151	1
152	2
153	4
154	2
155	1
156	2
157	3
158	2
159	3
160	1
161	2
162	2
163	2
164	1
165	3
166	2
167	2
168	2
169	1
170	2
171	3
172	2
173	1
174	1
175	2
176	2
177	1
178	2
179	2
180	2
181	2
182	2
183	1
184	4
185	2
186	4
187	3
188	1
189	2
190	1
191	1
192	2
193	2
194	2
195	2
196	1
197	2
198	3
199	1
200	1
201	1
202	2
203	2
204	2
205	1
206	1
207	2
208	1
209	4
210	4
211	2
212	1
213	0
214	3
215	1
216	1
217	3
218	2
219	4
220	3
221	2
222	1
223	1
224	4
225	1
226	2
227	2
228	2
229	1
230	2
231	2
232	1
233	2
234	2
235	4
236	4
237	2
238	2
239	1
240	2
241	4
242	2
243	1
244	2
245	2
246	1
247	2
248	6
249	4
250	2
251	2
252	1
253	3
254	2
255	2
256	4
257	5
258	2
259	2
260	1
261	2
262	4
263	3
264	2
265	3
266	2
267	4
268	2
269	1
270	2
271	2
272	1
273	3
274	2
275	3
276	5
277	2
278	2
279	1
280	1
281	4
282	3
283	1
284	2
285	2
286	4
287	2
288	2
289	2
290	1
291	1
292	4
293	3
294	2
295	5
296	2
297	2
298	2
299	4
300	2
301	4
302	3
303	4
304	2
305	2
306	1
307	1
308	3
309	2
310	2
311	2
312	0
313	2
314	2
315	2
316	1
317	2
318	3
319	3
320	2
321	1
322	1
323	2
324	4
325	4
326	1
327	2
328	1
329	2
330	5
331	2
332	2
333	4
334	3
335	2
336	2
337	2
338	2
339	2
340	2
341	2
342	1
343	1
344	4
345	2
346	2
347	1
348	1
349	2
350	1
351	2
352	1
353	2
354	1
355	2
356	2
357	3
358	2
359	1
360	1
361	2
362	2
363	2
364	2
365	2
366	2
367	2
368	2
369	3
370	2
371	2
372	4
373	2
374	3
375	1
376	1
377	2
378	2
379	2
380	6
381	2
382	2
383	2
384	2
385	5
386	3
387	2
388	1
389	2
390	3
391	2
392	2
393	2
394	1
395	1
396	3
397	1
398	2
399	7
400	2
401	2
402	2
403	2
404	2
405	2
406	3
407	3
408	2
409	4
410	0
411	2
412	1
413	2
414	3
415	2
416	2
417	2
418	1
419	2
420	3
421	2
422	2
423	4
424	2
425	2
426	7
427	2
428	1
429	2
430	2
431	2
432	6
433	1
434	2
435	1
436	2
437	1
438	4
439	3
440	1
441	2
442	2
443	2
444	1
445	5
446	2
447	2
448	3
449	1
450	2
451	2
452	2
453	3
454	2
455	1
456	1
457	1
458	5
459	2
460	2
461	2
462	1
463	4
464	2
465	2
466	2
467	2
468	2
469	3
470	3
471	2
472	2
473	1
474	1
475	2
476	5
477	2
478	4
479	1
480	2
481	5
482	2
483	1
484	1
485	2
486	2
487	2
488	3
489	2
490	2
491	3
492	3
493	2
494	2
495	2
496	1
497	2
498	2
499	7
500	2
501	2
502	2
503	4
504	4
505	2
506	2
507	1
508	0
509	2
510	1
511	2
512	2
513	4
514	2
515	1
516	1
517	1
518	5
519	2
520	2
521	2
522	2
523	4
524	2
525	2
526	4
527	1
528	2
529	2
530	2
531	2
532	2
533	1
534	5
535	2
536	2
537	4
538	2
539	2
540	6
541	3
542	2
543	1
544	2
545	2
546	2
547	2
548	2
549	3
550	2
551	2
552	2
553	2
554	2
555	2
556	1
557	2
558	3
559	2
560	1
561	2
562	2
563	5
564	2
565	2
566	5
567	2
568	3
569	2
570	3
571	3
572	2
573	2
574	2
575	2
576	3
577	2
578	2
579	6
580	1
581	2
582	2
583	2
584	2
585	2
586	2
587	2
588	2
589	2
590	2
591	2
592	1
593	1
594	1
595	3
596	2
597	2
598	2
599	4
600	1
