# elapsed_s	cps
1	5
2	4
3	7
4	3
5	4
6	4
7	9
8	7
9	8
10	0
11	6
12	2
13	8
14	5
15	5
16	3
17	6
18	7
19	2
20	5
21	3
22	6
23	3
24	6
25	5
26	6
27	9
28	5
29	6
30	7
31	10
32	1
33	11
34	11
35	2
36	6
37	6
38	7
39	4
40	5
41	5
42	2
43	9
44	3
45	2
46	7
47	10
48	6
49	2
50	4
51	7
52	4
53	5
54	2
55	2
56	3
57	2
58	9
59	6
60	2
61	4
62	2
63	3
64	4
65	2
66	2
67	3
68	4
69	3
70	6
71	5
72	8
73	4
74	4
75	6
76	3
77	5
78	7
79	5
80	4
81	5
82	2
83	4
84	1
85	1
86	5
87	5
88	4
89	9
90	5
91	2
92	7
93	2
94	5
95	2
96	4
97	6
98	4
99	6
100	10
101	4
102	7
103	5
104	4
105	7
106	3
107	6
108	0
109	5
110	8
111	7
112	3
113	1
114	2
115	2
116	8
117	3
118	3
119	1
120	10
121	2
122	4
123	5
124	5
125	3
126	4
127	4
128	5
129	4
130	6
131	2
132	3
133	4
134	4
135	2
136	5
137	3
138	6
139	4
140	3
141	2
142	2
143	2
144	9
145	11
146	5
147	2
148	5
149	5
150	1
151	11
152	10
153	2
154	3
155	4
156	7
157	3
158	4
159	3
160	8
161	4
162	2
163	6
164	2
165	6
166	5
167	5
168	2
169	4
170	3
171	4
172	5
173	9
174	3
175	9
176	5
177	4
178	10
179	1
180	3
181	7
182	6
183	5
184	3
185	9
186	11
187	2
188	8
189	5
190	2
191	1
192	5
193	5
194	3
195	5
196	2
197	4
198	7
199	4
200	1
201	6
202	7
203	3
204	4
205	7
206	4
207	1
208	1
209	6
210	2
211	2
212	3
213	6
214	4
215	2
216	4
217	4
218	4
219	5
220	3
221	5
222	4
223	4
224	7
225	4
226	4
227	2
228	1
229	5
230	5
231	5
232	5
233	2
234	8
235	3
236	10
237	3
238	7
239	1
240	9
241	2
242	8
243	12
244	4
245	3
246	7
247	2
248	3
249	7
250	2
251	3
252	3
253	14
254	3
255	11
256	6
257	5
258	3
259	3
260	7
261	2
262	7
263	10
264	4
265	4
266	3
267	4
268	3
269	6
270	3
271	10
272	4
273	2
274	4
275	2
276	6
277	5
278	4
279	2
280	4
281	5
282	6
283	8
284	7
285	4
286	4
287	1
288	2
289	7
290	2
291	4
292	5
293	2
294	3
295	5
296	6
297	3
298	5
299	2
300	11
301	4
302	3
303	4
304	6
305	0
306	10
307	0
308	1
309	5
310	4
311	1
312	5
313	7
314	2
315	7
316	2
317	3
318	3
319	5
320	5
321	4
322	3
323	5
324	1
325	4
326	8
327	2
328	6
329	2
330	5
331	10
332	8
333	3
334	5
335	4
336	6
337	2
338	5
339	2
340	6
341	5
342	2
343	3
344	2
345	5
346	2
347	2
348	2
349	6
350	1
351	2
352	7
353	5
354	6
355	5
356	2
357	1
358	2
359	2
360	3
361	2
362	5
363	3
364	2
365	4
366	4
367	2
368	10
369	2
370	6
371	3
372	4
373	5
374	9
375	6
376	3
377	8
378	6
379	1
380	2
381	5
382	3
383	13
384	4
385	1
386	5
387	2
388	4
389	4
390	4
391	8
392	7
393	4
394	3
395	2
396	6
397	3
398	6
399	1
400	10
401	3
402	5
403	0
404	5
405	11
406	3
407	7
408	3
409	1
410	5
411	5
412	4
413	3
414	7
415	8
416	2
417	2
418	8
419	2
420	2
421	5
422	1
423	7
424	2
425	2
426	11
427	6
428	8
429	6
430	2
431	4
432	1
433	7
434	10
435	2
436	4
437	1
438	1
439	5
440	5
441	2
442	6
443	6
444	6
445	6
446	7
447	4
448	7
449	3
450	2
451	3
452	6
453	5
454	4
455	6
456	8
457	2
458	3
459	3
460	1
461	2
462	2
463	4
464	3
465	4
466	4
467	4
468	6
469	2
470	3
471	7
472	4
473	1
474	5
475	1
476	2
477	5
478	2
479	4
480	5
481	5
482	7
483	3
484	5
485	2
486	6
487	1
488	1
489	5
490	3
491	7
492	8
493	1
494	7
495	2
496	8
497	4
498	2
499	3
500	3
501	11
502	3
503	0
504	3
505	10
506	2
507	2
508	7
509	2
510	3
511	5
512	8
513	2
514	1
515	2
516	6
517	7
518	2
519	9
520	8
521	4
522	7
523	9
524	3
525	4
526	6
527	5
528	5
529	2
530	2
531	6
532	3
533	3
534	4
535	4
536	6
537	3
538	4
539	2
540	2
541	4
542	4
543	1
544	4
545	1
546	4
547	4
548	3
549	3
550	4
551	3
552	10
553	5
554	5
555	5
556	9
557	2
558	4
559	3
560	4
561	1
562	2
563	2
564	5
565	5
566	1
567	3
568	2
569	2
570	8
571	4
572	4
573	5
574	4
575	2
576	7
577	4
578	8
579	6
580	2
581	5
582	6
583	13
584	10
585	4
586	9
587	8
588	2
589	2
590	8
591	3
592	2
593	6
594	1
595	9
596	8
597	3
598	2
599	4
600	0
