# elapsed_s	cps
1	2
2	2
3	2
4	2
5	1
6	2
7	2
8	1
9	2
10	2
11	2
12	2
13	2
14	2
15	4
16	2
17	1
18	2
19	2
20	1
21	3
22	1
23	2
24	2
25	2
26	2
27	2
28	2
29	2
30	1
31	2
32	2
33	2
34	2
35	2
36	2
37	1
38	2
39	2
40	2
41	2
42	6
43	1
44	2
45	2
46	2
47	1
48	2
49	2
50	2
51	1
52	2
53	1
54	2
55	2
56	2
57	2
58	2
59	2
60	1
61	0
62	1
63	1
64	2
65	2
66	2
67	2
68	1
69	2
70	2
71	1
72	1
73	2
74	2
75	2
76	2
77	2
78	2
79	3
80	2
81	1
82	3
83	2
84	2
85	1
86	2
87	2
88	2
89	2
90	2
91	2
92	2
93	2
94	2
95	2
96	2
97	2
98	2
99	2
100	2
101	2
102	1
103	2
104	2
105	2
106	2
107	2
108	1
109	1
110	2
111	1
112	2
113	1
114	2
115	2
116	2
117	2
118	1
119	1
120	2
121	2
122	1
123	1
124	3
125	2
126	1
127	1
128	2
129	2
130	2
131	2
132	2
133	2
134	2
135	1
136	3
137	2
138	2
139	2
140	2
141	3
142	2
143	2
144	2
145	2
146	2
147	2
148	2
149	2
150	2
151	2
152	2
153	2
154	2
155	1
156	2
157	2
158	3
159	0
160	2
161	2
162	2
163	2
164	2
165	1
166	1
167	2
168	2
169	2
170	1
171	2
172	2
173	2
174	2
175	1
176	2
177	2
178	2
179	2
180	2
181	1
182	1
183	1
184	2
185	2
186	2
187	1
188	2
189	2
190	2
191	2
192	2
193	1
194	6
195	2
196	2
197	2
198	2
199	2
200	1
201	4
202	2
203	2
204	2
205	2
206	5
207	2
208	2
209	1
210	2
211	1
212	2
213	1
214	2
215	2
216	2
217	2
218	2
219	2
220	1
221	2
222	2
223	3
224	1
225	3
226	2
227	2
228	1
229	2
230	2
231	2
232	2
233	2
234	1
235	2
236	2
237	2
238	2
239	1
240	2
241	2
242	2
243	2
244	2
245	2
246	1
247	2
248	2
249	2
250	2
251	1
252	2
253	2
254	2
255	2
256	2
257	0
258	1
259	1
260	2
261	2
262	2
263	2
264	2
265	2
266	2
267	2
268	1
269	1
270	2
271	2
272	2
273	2
274	2
275	3
276	2
277	2
278	2
279	2
280	1
281	2
282	2
283	2
284	2
285	2
286	2
287	2
288	2
289	2
290	2
291	2
292	2
293	2
294	2
295	2
296	1
297	2
298	2
299	2
300	2
301	2
302	2
303	2
304	2
305	2
306	2
307	2
308	2
309	4
310	2
311	2
312	2
313	2
314	1
315	2
316	2
317	1
318	2
319	2
320	2
321	1
322	2
323	2
324	2
325	1
326	2
327	2
328	1
329	1
330	2
331	2
332	3
333	2
334	2
335	2
336	1
337	2
338	2
339	1
340	2
341	2
342	1
343	2
344	2
345	2
346	2
347	3
348	2
349	1
350	2
351	2
352	2
353	2
354	3
355	2
356	0
357	1
358	2
359	2
360	1
361	2
362	2
363	1
364	2
365	3
366	2
367	2
368	3
369	2
370	2
371	2
372	2
373	2
374	2
375	2
376	4
377	2
378	2
379	4
380	2
381	1
382	2
383	2
384	1
385	2
386	1
387	2
388	2
389	2
390	2
391	2
392	2
393	2
394	2
395	2
396	2
397	2
398	2
399	2
400	1
401	2
402	2
403	2
404	1
405	1
406	1
407	3
408	2
409	2
410	2
411	2
412	2
413	2
414	2
415	3
416	1
417	2
418	2
419	2
420	2
421	2
422	5
423	2
424	2
425	1
426	2
427	2
428	2
429	2
430	2
431	2
432	1
433	2
434	2
435	2
436	2
437	2
438	2
439	2
440	2
441	2
442	4
443	2
444	2
445	2
446	1
447	3
448	2
449	2
450	2
451	2
452	4
453	2
454	0
455	2
456	1
457	3
458	2
459	5
460	2
461	2
462	2
463	2
464	2
465	2
466	2
467	2
468	2
469	2
470	2
471	1
472	3
473	2
474	2
475	2
476	2
477	2
478	1
479	2
480	2
481	2
482	2
483	2
484	2
485	2
486	2
487	2
488	2
489	2
490	2
491	1
492	2
493	2
494	2
495	2
496	2
497	2
498	1
499	2
500	4
501	2
502	1
503	1
504	2
505	2
506	2
507	2
508	2
509	2
510	2
511	2
512	2
513	1
514	2
515	1
516	2
517	2
518	2
519	2
520	2
521	3
522	2
523	2
524	2
525	2
526	4
527	2
528	2
529	2
530	2
531	1
532	2
533	2
534	2
535	2
536	2
537	2
538	1
539	2
540	2
541	2
542	2
543	2
544	2
545	1
546	2
547	2
548	2
549	1
550	2
551	2
552	0
553	1
554	2
555	2
556	2
557	1
558	2
559	2
560	2
561	2
562	2
563	2
564	1
565	2
566	2
567	2
568	2
569	2
570	5
571	2
572	1
573	2
574	2
575	2
576	2
577	2
578	2
579	2
580	1
581	4
582	2
583	2
584	2
585	2
586	2
587	2
588	1
589	2
590	3
591	2
592	2
593	2
594	2
595	2
596	1
597	2
598	1
599	2
600	2
