# elapsed_s	cps
1	2
2	2
3	2
4	5
5	2
6	3
7	2
8	6
9	2
10	2
11	3
12	3
13	2
14	3
15	3
16	4
17	3
18	6
19	2
20	2
21	10
22	2
23	1
24	2
25	5
26	1
27	2
28	2
29	2
30	1
31	3
32	2
33	1
34	5
35	2
36	2
37	2
38	6
39	5
40	1
41	1
42	2
43	2
44	8
45	5
46	1
47	2
48	2
49	5
50	4
51	4
52	5
53	2
54	0
55	2
56	4
57	2
58	2
59	1
60	2
61	1
62	2
63	2
64	6
65	2
66	2
67	3
68	1
69	2
70	3
71	4
72	1
73	1
74	2
75	1
76	3
77	1
78	2
79	1
80	6
81	3
82	1
83	4
84	2
85	2
86	2
87	6
88	2
89	2
90	2
91	5
92	1
93	1
94	2
95	1
96	4
97	2
98	10
99	2
100	4
101	9
102	7
103	2
104	6
105	3
106	6
107	1
108	5
109	1
110	5
111	1
112	4
113	3
114	2
115	4
116	2
117	3
118	4
119	3
120	1
121	1
122	1
123	2
124	1
125	1
126	2
127	2
128	2
129	1
130	5
131	6
132	6
133	5
134	2
135	2
136	3
137	2
138	2
139	2
140	1
141	3
142	2
143	3
144	2
145	4
146	7
147	2
148	8
149	2
150	2
151	2
152	0
153	3
154	1
155	4
156	3
157	2
158	3
159	2
160	3
161	2
162	4
163	1
164	3
165	2
166	2
167	2
168	4
169	2
170	2
171	3
172	2
173	2
174	10
175	6
176	3
177	2
178	2
179	2
180	2
181	1
182	2
183	2
184	3
185	6
186	1
187	2
188	2
189	5
190	1
191	4
192	7
193	1
194	3
195	4
196	6
197	1
198	1
199	1
200	3
201	1
202	4
203	2
204	2
205	2
206	3
207	3
208	3
209	2
210	2
211	3
212	3
213	2
214	3
215	2
216	2
217	1
218	4
219	2
220	3
221	3
222	2
223	3
224	2
225	5
226	4
227	2
228	7
229	2
230	1
231	2
232	2
233	2
234	4
235	2
236	3
237	4
238	1
239	5
240	2
241	5
242	2
243	7
244	1
245	4
246	6
247	3
248	1
249	5
250	0
251	2
252	3
253	1
254	3
255	1
256	3
257	7
258	4
259	2
260	2
261	3
262	3
263	6
264	1
265	6
266	4
267	2
268	2
269	2
270	2
271	4
272	3
273	4
274	4
275	2
276	2
277	7
278	2
279	4
280	3
281	5
282	5
283	4
284	3
285	6
286	7
287	1
288	4
289	2
290	3
291	2
292	1
293	5
294	4
295	1
296	6
297	2
298	7
299	2
300	5
301	3
302	3
303	2
304	5
305	4
306	3
307	2
308	2
309	1
310	2
311	3
312	2
313	2
314	5
315	3
316	2
317	4
318	6
319	5
320	2
321	4
322	4
323	2
324	2
325	3
326	2
327	3
328	1
329	2
330	3
331	1
332	3
333	2
334	4
335	4
336	1
337	7
338	2
339	2
340	7
341	2
342	4
343	4
344	1
345	1
346	1
347	4
348	2
349	0
350	7
351	1
352	5
353	3
354	6
355	2
356	4
357	2
358	1
359	4
360	1
361	3
362	2
363	2
364	1
365	5
366	1
367	1
368	1
369	5
370	2
371	2
372	3
373	2
374	2
375	5
376	5
377	4
378	7
379	2
380	2
381	4
382	2
383	3
384	2
385	4
386	2
387	2
388	2
389	3
390	7
391	1
392	2
393	2
394	11
395	5
396	4
397	2
398	2
399	5
400	2
401	3
402	2
403	6
404	2
405	2
406	1
407	2
408	4
409	2
410	3
411	2
412	3
413	2
414	5
415	4
416	4
417	1
418	3
419	3
420	2
421	2
422	2
423	5
424	4
425	2
426	4
427	6
428	6
429	10
430	2
431	5
432	2
433	8
434	1
435	3
436	2
437	3
438	5
439	2
440	1
441	2
442	8
443	1
444	6
445	5
446	3
447	1
448	0
449	2
450	4
451	2
452	1
453	2
454	3
455	3
456	1
457	7
458	2
459	2
460	2
461	4
462	2
463	2
464	5
465	4
466	3
467	1
468	3
469	3
470	1
471	1
472	2
473	1
474	3
475	4
476	2
477	5
478	1
479	5
480	3
481	1
482	2
483	4
484	3
485	1
486	1
487	1
488	1
489	2
490	2
491	2
492	2
493	3
494	2
495	1
496	4
497	2
498	7
499	2
500	2
501	2
502	9
503	1
504	1
505	1
506	7
507	6
508	2
509	1
510	4
511	2
512	2
513	8
514	7
515	2
516	4
517	2
518	1
519	4
520	2
521	4
522	3
523	2
524	1
525	1
526	3
527	2
528	1
529	3
530	3
531	4
532	3
533	2
534	3
535	3
536	5
537	4
538	2
539	3
540	2
541	2
542	2
543	2
544	3
545	3
546	2
547	0
548	3
549	8
550	2
551	5
552	3
553	2
554	2
555	3
556	2
557	1
558	2
559	2
560	4
561	2
562	4
563	3
564	2
565	3
566	2
567	3
568	1
569	8
570	1
571	2
572	5
573	2
574	2
575	3
576	7
577	2
578	5
579	5
580	1
581	2
582	3
583	2
584	5
585	2
586	2
587	1
588	3
589	5
590	2
591	2
592	2
593	4
594	2
595	2
596	8
597	2
598	2
599	3
600	5
