# elapsed_s	cps
1	2
2	3
3	1
4	1
5	2
6	2
7	1
8	1
9	3
10	2
11	2
12	1
13	2
14	5
15	2
16	2
17	2
18	2
19	2
20	1
21	1
22	2
23	2
24	2
25	2
26	2
27	7
28	2
29	2
30	2
31	2
32	2
33	0
34	2
35	2
36	2
37	2
38	4
39	3
40	2
41	2
42	2
43	3
44	2
45	2
46	2
47	2
48	1
49	2
50	1
51	2
52	2
53	1
54	2
55	2
56	2
57	2
58	2
59	2
60	1
61	1
62	1
63	1
64	2
65	4
66	1
67	3
68	2
69	2
70	1
71	2
72	2
73	2
74	2
75	2
76	2
77	2
78	2
79	2
80	2
81	2
82	2
83	2
84	2
85	1
86	2
87	2
88	2
89	1
90	2
91	2
92	1
93	3
94	2
95	1
96	2
97	4
98	2
99	1
100	2
101	2
102	2
103	3
104	2
105	1
106	2
107	1
108	2
109	2
110	2
111	1
112	2
113	2
114	2
115	1
116	2
117	2
118	1
119	2
120	2
121	2
122	2
123	2
124	2
125	3
126	2
127	2
128	1
129	2
130	0
131	2
132	2
133	1
134	2
135	2
136	2
137	2
138	2
139	2
140	2
141	2
142	6
143	3
144	4
145	2
146	2
147	2
148	2
149	1
150	2
151	2
152	2
153	3
154	1
155	1
156	2
157	2
158	2
159	3
160	4
161	2
162	2
163	2
164	1
165	2
166	2
167	2
168	2
169	2
170	2
171	2
172	2
173	3
174	2
175	3
176	2
177	1
178	3
179	3
180	2
181	2
182	2
183	2
184	2
185	2
186	2
187	2
188	2
189	1
190	2
191	1
192	2
193	2
194	2
195	2
196	3
197	3
198	2
199	2
200	2
201	2
202	2
203	1
204	2
205	3
206	2
207	2
208	1
209	2
210	2
211	1
212	2
213	2
214	2
215	2
216	1
217	2
218	2
219	1
220	1
221	4
222	2
223	1
224	2
225	2
226	1
227	1
228	2
229	3
230	0
231	4
232	2
233	3
234	2
235	2
236	2
237	2
238	2
239	1
240	3
241	2
242	2
243	2
244	2
245	2
246	2
247	2
248	2
249	2
250	2
251	1
252	2
253	1
254	1
255	1
256	2
257	2
258	2
259	2
260	2
261	2
262	1
263	3
264	1
265	2
266	2
267	2
268	2
269	2
270	2
271	2
272	1
273	2
274	1
275	2
276	2
277	1
278	2
279	2
280	2
281	2
282	1
283	2
284	2
285	1
286	2
287	1
288	3
289	2
290	1
291	2
292	2
293	2
294	1
295	2
296	1
297	2
298	2
299	1
300	2
301	6
302	2
303	2
304	2
305	1
306	2
307	2
308	2
309	2
310	2
311	3
312	2
313	2
314	2
315	2
316	2
317	2
318	2
319	2
320	2
321	3
322	2
323	1
324	2
325	2
326	2
327	2
328	0
329	2
330	1
331	1
332	2
333	2
334	2
335	2
336	2
337	2
338	2
339	2
340	2
341	1
342	2
343	2
344	3
345	1
346	2
347	1
348	1
349	2
350	2
351	1
352	3
353	2
354	5
355	2
356	2
357	1
358	3
359	2
360	4
361	1
362	4
363	3
364	3
365	2
366	3
367	2
368	2
369	2
370	2
371	2
372	2
373	4
374	3
375	2
376	1
377	3
378	1
379	2
380	2
381	1
382	2
383	1
384	1
385	1
386	2
387	5
388	1
389	2
390	2
391	3
392	2
393	2
394	1
395	4
396	1
397	2
398	2
399	2
400	2
401	2
402	2
403	3
404	2
405	2
406	2
407	1
408	2
409	2
410	1
411	2
412	2
413	1
414	2
415	2
416	1
417	3
418	2
419	2
420	2
421	1
422	3
423	2
424	3
425	0
426	1
427	2
428	1
429	2
430	2
431	2
432	1
433	2
434	2
435	2
436	2
437	1
438	1
439	2
440	2
441	2
442	2
443	1
444	1
445	1
446	2
447	6
448	2
449	2
450	1
451	2
452	4
453	1
454	4
455	2
456	2
457	2
458	2
459	2
460	2
461	2
462	2
463	2
464	1
465	3
466	2
467	2
468	1
469	2
470	2
471	2
472	2
473	2
474	2
475	2
476	2
477	2
478	2
479	2
480	5
481	2
482	2
483	2
484	1
485	2
486	2
487	3
488	2
489	2
490	2
491	2
492	1
493	2
494	2
495	2
496	2
497	1
498	1
499	4
500	1
501	1
502	1
503	1
504	1
505	3
506	2
507	2
508	2
509	2
510	2
511	2
512	2
513	2
514	2
515	2
516	1
517	3
518	2
519	1
520	1
521	2
522	1
523	3
524	0
525	4
526	2
527	2
528	2
529	2
530	2
531	2
532	1
533	1
534	2
535	2
536	2
537	2
538	3
539	1
540	1
541	3
542	2
543	2
544	1
545	1
546	2
547	2
548	2
549	2
550	2
551	2
552	2
553	3
554	3
555	2
556	2
557	2
558	2
559	2
560	2
561	4
562	2
563	2
564	2
565	2
566	3
567	2
568	2
569	2
570	1
571	4
572	2
573	3
574	1
575	2
576	2
577	2
578	2
579	2
580	4
581	1
582	2
583	2
584	2
585	1
586	2
587	3
588	2
589	1
590	1
591	2
592	1
593	2
594	2
595	4
596	2
597	2
598	1
599	1
600	2
