# elapsed_s	cps
1	1
2	3
3	2
4	1
5	2
6	1
7	2
8	2
9	7
10	2
11	2
12	3
13	2
14	3
15	4
16	2
17	3
18	2
19	4
20	3
21	2
22	2
23	1
24	5
25	4
26	4
27	1
28	3
29	3
30	2
31	2
32	1
33	2
34	2
35	1
36	3
37	2
38	2
39	4
40	2
41	2
42	2
43	4
44	2
45	2
46	2
47	0
48	2
49	2
50	2
51	1
52	2
53	1
54	2
55	2
56	3
57	1
58	1
59	2
60	1
61	1
62	5
63	4
64	5
65	2
66	1
67	9
68	2
69	3
70	2
71	2
72	3
73	1
74	2
75	2
76	2
77	2
78	7
79	2
80	2
81	2
82	2
83	1
84	2
85	2
86	3
87	3
88	2
89	3
90	5
91	5
92	1
93	3
94	2
95	2
96	1
97	3
98	1
99	2
100	1
101	2
102	3
103	2
104	2
105	2
106	2
107	1
108	3
109	4
110	2
111	2
112	2
113	2
114	8
115	4
116	1
117	4
118	2
119	3
120	2
121	2
122	1
123	2
124	5
125	2
126	1
127	2
128	2
129	2
130	2
131	2
132	2
133	2
134	2
135	3
136	5
137	5
138	3
139	1
140	2
141	2
142	2
143	1
144	0
145	5
146	2
147	5
148	2
149	1
150	3
151	1
152	1
153	1
154	2
155	3
156	1
157	2
158	2
159	1
160	2
161	3
162	2
163	2
164	3
165	2
166	2
167	3
168	1
169	4
170	3
171	5
172	1
173	5
174	4
175	3
176	2
177	2
178	2
179	4
180	2
181	2
182	4
183	2
184	2
185	2
186	2
187	4
188	4
189	2
190	3
191	2
192	4
193	2
194	2
195	2
196	2
197	3
198	1
199	4
200	1
201	7
202	2
203	2
204	2
205	2
206	2
207	3
208	2
209	1
210	2
211	4
212	2
213	2
214	1
215	1
216	2
217	1
218	2
219	2
220	1
221	1
222	4
223	5
224	2
225	3
226	1
227	2
228	2
229	2
230	8
231	1
232	1
233	3
234	2
235	1
236	1
237	1
238	2
239	2
240	5
241	2
242	2
243	0
244	3
245	2
246	1
247	2
248	7
249	2
250	2
251	2
252	3
253	2
254	2
255	2
256	1
257	4
258	2
259	3
260	2
261	2
262	2
263	1
264	2
265	4
266	2
267	2
268	2
269	2
270	1
271	2
272	2
273	2
274	2
275	2
276	2
277	1
278	5
279	6
280	2
281	2
282	2
283	2
284	2
285	1
286	2
287	4
288	2
289	2
290	2
291	1
292	2
293	2
294	2
295	3
296	2
297	2
298	4
299	2
300	2
301	2
302	2
303	2
304	2
305	1
306	2
307	2
308	2
309	2
310	1
311	1
312	2
313	2
314	1
315	1
316	2
317	2
318	1
319	2
320	6
321	2
322	1
323	2
324	5
325	2
326	2
327	2
328	1
329	2
330	5
331	4
332	2
333	2
334	2
335	1
336	3
337	2
338	1
339	2
340	3
341	0
342	3
343	1
344	2
345	2
346	1
347	2
348	6
349	2
350	2
351	1
352	2
353	2
354	2
355	2
356	3
357	4
358	2
359	2
360	2
361	2
362	3
363	3
364	2
365	2
366	2
367	2
368	2
369	1
370	2
371	2
372	1
373	2
374	2
375	2
376	2
377	2
378	3
379	1
380	1
381	1
382	4
383	2
384	2
385	6
386	1
387	2
388	2
389	2
390	1
391	3
392	1
393	2
394	1
395	2
396	2
397	2
398	3
399	1
400	2
401	1
402	2
403	2
404	1
405	2
406	2
407	1
408	2
409	2
410	6
411	1
412	2
413	3
414	2
415	1
416	2
417	1
418	2
419	2
420	2
421	2
422	1
423	4
424	6
425	2
426	3
427	2
428	1
429	2
430	2
431	4
432	3
433	3
434	2
435	1
436	2
437	2
438	2
439	1
440	1
441	2
442	3
443	1
444	1
445	4
446	4
447	4
448	2
449	2
450	2
451	2
452	2
453	2
454	2
455	1
456	2
457	2
458	3
459	3
460	4
461	2
462	3
463	5
464	2
465	2
466	5
467	4
468	4
469	5
470	2
471	6
472	2
473	2
474	4
475	2
476	2
477	2
478	2
479	1
480	1
481	2
482	2
483	2
484	2
485	1
486	2
487	5
488	2
489	4
490	3
491	2
492	2
493	1
494	2
495	1
496	2
497	2
498	2
499	3
500	2
501	2
502	2
503	2
504	2
505	2
506	3
507	1
508	2
509	2
510	4
511	2
512	4
513	2
514	2
515	2
516	2
517	1
518	1
519	5
520	2
521	1
522	2
523	3
524	2
525	4
526	2
527	2
528	2
529	2
530	2
531	2
532	2
533	5
534	2
535	5
536	2
537	4
538	1
539	1
540	1
541	2
542	2
543	2
544	2
545	2
546	3
547	2
548	1
549	2
550	2
551	2
552	1
553	1
554	2
555	2
556	1
557	2
558	1
559	2
560	3
561	2
562	2
563	1
564	2
565	3
566	2
567	2
568	2
569	4
570	2
571	1
572	3
573	1
574	3
575	2
576	1
577	3
578	2
579	2
580	1
581	2
582	3
583	3
584	2
585	1
586	2
587	1
588	1
589	1
590	2
591	2
592	2
593	2
594	2
595	2
596	2
597	2
598	2
599	2
600	2
