timestamp,raw,mrem/h,tail,dt_s
2026-02-20 18:34:23.228,J330J40,48,40,1.000
2026-02-20 18:34:24.228,J329J40,41,40,1.000
2026-02-20 18:34:25.228,J332J40,50,40,1.000
2026-02-20 18:34:26.229,J339J40,57,40,1.000
2026-02-20 18:34:27.229,J337J40,55,40,1.001
2026-02-20 18:34:28.229,J328J40,40,40,1.000
2026-02-20 18:34:29.229,J328J40,40,40,1.000
2026-02-20 18:34:30.230,J343J40,67,40,1.001
2026-02-20 18:34:31.230,J337J40,55,40,1.000
2026-02-20 18:34:32.230,J326J40,38,40,1.000
2026-02-20 18:34:33.230,J336J40,54,40,1.000
2026-02-20 18:34:34.230,J333J40,51,40,1.000
2026-02-20 18:34:35.231,J327J40,39,40,1.000
2026-02-20 18:34:36.231,J330J40,48,40,1.000
2026-02-20 18:34:37.231,J333J40,51,40,1.000
2026-02-20 18:34:38.233,J325J40,37,40,1.002
2026-02-20 18:34:39.232,J330J40,48,40,0.999
2026-02-20 18:34:40.232,J343J40,67,40,1.000
2026-02-20 18:34:41.232,J332J40,50,40,1.000
2026-02-20 18:34:42.232,J329J40,41,40,1.000
2026-02-20 18:34:43.234,J334J40,52,40,1.001
2026-02-20 18:34:44.233,J322J40,34,40,0.999
2026-02-20 18:34:45.235,J325J40,37,40,1.002
2026-02-20 18:34:46.234,J325J40,37,40,0.998
2026-02-20 18:34:47.234,J328J40,40,40,1.000
2026-02-20 18:34:48.235,J330J40,48,40,1.001
2026-02-20 18:34:49.235,J326J40,38,40,1.000
2026-02-20 18:34:50.235,J328J40,40,40,1.000
2026-02-20 18:34:51.235,J328J40,40,40,1.000
2026-02-20 18:34:52.236,J328J40,40,40,1.000
2026-02-20 18:34:53.236,J324J40,36,40,1.000
2026-02-20 18:34:54.236,J323J40,35,40,1.000
2026-02-20 18:34:55.239,J332J40,50,40,1.003
2026-02-20 18:34:56.237,J336J40,54,40,0.998
2026-02-20 18:34:57.237,J320J40,32,40,1.000
2026-02-20 18:34:58.237,J325J40,37,40,1.000
2026-02-20 18:34:59.239,J328J40,40,40,1.002
2026-02-20 18:35:00.238,J331J40,49,40,0.999
2026-02-20 18:35:01.238,J329J40,41,40,1.000
2026-02-20 18:35:02.238,J331J40,49,40,1.000
2026-02-20 18:35:03.238,J333J40,51,40,1.000
2026-02-20 18:35:04.239,J337J40,55,40,1.001
2026-02-20 18:35:05.239,J335J40,53,40,1.000
2026-02-20 18:35:06.241,J331J40,49,40,1.001
2026-02-20 18:35:07.240,J329J40,41,40,0.999
2026-02-20 18:35:08.240,J332J40,50,40,1.001
2026-02-20 18:35:09.240,J334J40,52,40,1.000
2026-02-20 18:35:10.240,J328J40,40,40,1.000
2026-02-20 18:35:11.241,J322J40,34,40,1.001
2026-02-20 18:35:12.241,J329J40,41,40,1.000
2026-02-20 18:35:13.242,J336J40,54,40,1.001
2026-02-20 18:35:14.242,J325J40,37,40,0.999
2026-02-20 18:35:15.242,J331J40,49,40,1.001
2026-02-20 18:35:16.242,J331J40,49,40,1.000
2026-02-20 18:35:17.242,J338J40,56,40,1.000
2026-02-20 18:35:18.243,J337J40,55,40,1.000
2026-02-20 18:35:19.243,J334J40,52,40,1.000
2026-02-20 18:35:20.243,J333J40,51,40,1.000
2026-02-20 18:35:21.244,J324J40,36,40,1.000
2026-02-20 18:35:22.244,J342J40,66,40,1.000
2026-02-20 18:35:23.244,J333J40,51,40,1.000
2026-02-20 18:35:24.244,J330J40,48,40,1.000
2026-02-20 18:35:25.245,J340J40,64,40,1.001
2026-02-20 18:35:26.245,J324J40,36,40,0.999
2026-02-20 18:35:27.245,J336J40,54,40,1.000
2026-02-20 18:35:28.245,J329J40,41,40,1.000
2026-02-20 18:35:29.246,J341J40,65,40,1.000
2026-02-20 18:35:30.246,J331J40,49,40,1.000
2026-02-20 18:35:31.246,J335J40,53,40,1.000
2026-02-20 18:35:32.247,J324J40,36,40,1.001
2026-02-20 18:35:33.247,J332J40,50,40,1.000
2026-02-20 18:35:34.247,J326J40,38,40,1.000
2026-02-20 18:35:35.247,J341J40,65,40,1.000
2026-02-20 18:35:36.248,J331J40,49,40,1.001
2026-02-20 18:35:37.248,J330J40,48,40,1.000
2026-02-20 18:35:38.248,J328J40,40,40,1.000
2026-02-20 18:35:39.248,J324J40,36,40,1.000
2026-02-20 18:35:40.248,J335J40,53,40,1.000
2026-02-20 18:35:41.249,J333J40,51,40,1.000
2026-02-20 18:35:42.249,J334J40,52,40,1.001
2026-02-20 18:35:43.249,J322J40,34,40,1.000
2026-02-20 18:35:44.250,J333J40,51,40,1.001
2026-02-20 18:35:45.250,J333J40,51,40,1.000
2026-02-20 18:35:46.250,J334J40,52,40,1.000
2026-02-20 18:35:47.251,J337J40,55,40,1.001
2026-02-20 18:35:48.251,J321J40,33,40,0.999
