radiation_type,position,physical_point_id,distance_cm,height_cm,geometry_x_cm,geometry_y_cm,geometry_z_cm,instrument_model,measurement_quantity,response_reference,instrument_orientation_deg,instrument_orientation_limit_deg,reported_rate_uSv_h,reported_rate_uncertainty_uSv_h,above_background_2sigma,horizontal_position_limit_cm,height_position_limit_cm,analysis_height_interval,analysis_height_interval_label,source_table,source_rate_column,source_uncertainty_column,source_significance_column,source_position_limit_column,source_height_limit_column,reported_relative_uncertainty_percent,component_conversion_factor,u_mc_component_conversion_factor,component_ap_dose_rate_uSv_h,u_component_ap_dose_rate_uSv_h,u_scaled_measurement_uSv_h,u_scaled_notebook3_mc_uSv_h,component_ap_95_upper_uSv_h,central_interpolation_eligible,gamma_upper_limit_only,factor_available,theory_factor_distance_endpoint_representative,theory_factor_height_endpoint_representative,theory_factor_interpolation_status
neutron,P1,P1_x420_h85,420.0,85.0,0.0,-464.25,44.0,Studsvik AE 2202 D,detector-indicated neutron dose-equivalent rate,nominal centre of the Studsvik cylindrical moderator,90.0,1.0,0.9143094841930116,0.1758168173128827,True,1.0,1.0,upper,Upper height interval (85–113 cm),/root/Rfys_VI/RFP-master/Bachelor_projekt/NF_AmBe_Parafifn/N4_measured_neutron_outputs/tables/08_measured_dose_rate_plotting_data.csv,detector_indicated_neutron_dose_equivalent_rate_uSv_h,detector_indicated_neutron_dose_equivalent_rate_uncertainty_uSv_h,above_background_2sigma,horizontal_line_position_uncertainty_cm,height_uncertainty_cm,19.22946445951638,1.0,0.4806586110890677,0.9143094841930116,0.4733350535768688,0.1758168173128827,0.4394707267777749,1.2035024138291712,True,False,True,False,False,interpolated within Notebook 3 factor support
neutron,P2,P2_x2_h55,2.0,55.0,51.51561146012848,-42.51561146012848,14.0,Studsvik AE 2202 D,detector-indicated neutron dose-equivalent rate,nominal centre of the Studsvik cylindrical moderator,90.0,1.0,42.266666666666666,1.0212779828401737,True,1.0,1.0,lower,Lower height interval (38–65 cm),/root/Rfys_VI/RFP-master/Bachelor_projekt/NF_AmBe_Parafifn/N4_measured_neutron_outputs/tables/08_measured_dose_rate_plotting_data.csv,detector_indicated_neutron_dose_equivalent_rate_uSv_h,detector_indicated_neutron_dose_equivalent_rate_uncertainty_uSv_h,above_background_2sigma,horizontal_line_position_uncertainty_cm,height_uncertainty_cm,2.4162728300635026,1.0,0.11015503183490656,42.266666666666666,4.766579830133871,1.0212779828401737,4.655886012222051,43.94651946086701,True,False,True,False,False,interpolated within Notebook 3 factor support
neutron,P2,P2_x57_h55,57.0,55.0,90.40648442538858,-81.40648442538858,14.0,Studsvik AE 2202 D,detector-indicated neutron dose-equivalent rate,nominal centre of the Studsvik cylindrical moderator,90.0,1.0,25.24043261231281,0.7044657706252192,True,1.0,1.0,lower,Lower height interval (38–65 cm),/root/Rfys_VI/RFP-master/Bachelor_projekt/NF_AmBe_Parafifn/N4_measured_neutron_outputs/tables/08_measured_dose_rate_plotting_data.csv,detector_indicated_neutron_dose_equivalent_rate_uSv_h,detector_indicated_neutron_dose_equivalent_rate_uncertainty_uSv_h,above_background_2sigma,horizontal_line_position_uncertainty_cm,height_uncertainty_cm,2.79102098385416,1.0,0.17876665618806795,25.24043261231281,4.566809525164411,0.7044657706252192,4.512147738843422,26.399175690188866,True,False,True,False,False,interpolated within Notebook 3 factor support
neutron,P2,P2_x114_h55,114.0,55.0,130.7115709530218,-121.7115709530218,14.0,Studsvik AE 2202 D,detector-indicated neutron dose-equivalent rate,nominal centre of the Studsvik cylindrical moderator,90.0,1.0,13.566666666666666,0.4632496731699649,True,1.0,1.0,lower,Lower height interval (38–65 cm),/root/Rfys_VI/RFP-master/Bachelor_projekt/NF_AmBe_Parafifn/N4_measured_neutron_outputs/tables/08_measured_dose_rate_plotting_data.csv,detector_indicated_neutron_dose_equivalent_rate_uSv_h,detector_indicated_neutron_dose_equivalent_rate_uncertainty_uSv_h,above_background_2sigma,horizontal_line_position_uncertainty_cm,height_uncertainty_cm,3.414616755552567,1.0,0.24520763994996922,13.566666666666666,3.358750151487759,0.4632496731699649,3.326650315321249,14.328644571764368,True,False,True,False,False,interpolated within Notebook 3 factor support
neutron,P2,P2_x176_h55,176.0,55.0,174.55219138658774,-165.55219138658774,14.0,Studsvik AE 2202 D,detector-indicated neutron dose-equivalent rate,nominal centre of the Studsvik cylindrical moderator,90.0,1.0,8.917637271214643,0.4015926304513637,True,1.0,1.0,lower,Lower height interval (38–65 cm),/root/Rfys_VI/RFP-master/Bachelor_projekt/NF_AmBe_Parafifn/N4_measured_neutron_outputs/tables/08_measured_dose_rate_plotting_data.csv,detector_indicated_neutron_dose_equivalent_rate_uSv_h,detector_indicated_neutron_dose_equivalent_rate_uncertainty_uSv_h,above_background_2sigma,horizontal_line_position_uncertainty_cm,height_uncertainty_cm,4.503352381775717,1.0,0.34002910774774164,8.917637271214643,3.0587341455968318,0.4015926304513637,3.0322562445491203,9.57819836596955,True,False,True,False,False,interpolated within Notebook 3 factor support
neutron,P2,P2_x199_h55,199.0,55.0,190.81564735387835,-181.81564735387835,14.0,Studsvik AE 2202 D,detector-indicated neutron dose-equivalent rate,nominal centre of the Studsvik cylindrical moderator,90.0,1.0,7.503327787021631,0.3792458910503909,True,1.0,1.0,lower,Lower height interval (38–65 cm),/root/Rfys_VI/RFP-master/Bachelor_projekt/NF_AmBe_Parafifn/N4_measured_neutron_outputs/tables/08_measured_dose_rate_plotting_data.csv,detector_indicated_neutron_dose_equivalent_rate_uSv_h,detector_indicated_neutron_dose_equivalent_rate_uncertainty_uSv_h,above_background_2sigma,horizontal_line_position_uncertainty_cm,height_uncertainty_cm,5.054369232094133,1.0,0.366872509211814,7.503327787021631,2.778766074906733,0.3792458910503909,2.7527646926633533,8.127131766422309,True,False,True,False,False,interpolated within Notebook 3 factor support
neutron,P2,P2_x321_h55,321.0,55.0,277.0826746586372,-268.0826746586372,14.0,Studsvik AE 2202 D,detector-indicated neutron dose-equivalent rate,nominal centre of the Studsvik cylindrical moderator,90.0,1.0,3.509983361064892,0.2731064681151372,True,1.0,1.0,lower,Lower height interval (38–65 cm),/root/Rfys_VI/RFP-master/Bachelor_projekt/NF_AmBe_Parafifn/N4_measured_neutron_outputs/tables/08_measured_dose_rate_plotting_data.csv,detector_indicated_neutron_dose_equivalent_rate_uSv_h,detector_indicated_neutron_dose_equivalent_rate_uncertainty_uSv_h,above_background_2sigma,horizontal_line_position_uncertainty_cm,height_uncertainty_cm,7.780847942033538,1.0,0.6706374591297377,3.509983361064892,2.3697164970398625,0.2731064681151372,2.3539263228522156,3.959203525687982,True,False,True,False,False,interpolated within Notebook 3 factor support
neutron,P2,P2_x420_h55,420.0,55.0,347.0862459961053,-338.0862459961053,14.0,Studsvik AE 2202 D,detector-indicated neutron dose-equivalent rate,nominal centre of the Studsvik cylindrical moderator,90.0,1.0,2.216666666666667,0.2342527002683399,True,1.0,1.0,lower,Lower height interval (38–65 cm),/root/Rfys_VI/RFP-master/Bachelor_projekt/NF_AmBe_Parafifn/N4_measured_neutron_outputs/tables/08_measured_dose_rate_plotting_data.csv,detector_indicated_neutron_dose_equivalent_rate_uSv_h,detector_indicated_neutron_dose_equivalent_rate_uncertainty_uSv_h,above_background_2sigma,horizontal_line_position_uncertainty_cm,height_uncertainty_cm,10.567790989549167,1.0,0.6621909551629129,2.216666666666667,1.4864310870232789,0.2342527002683399,1.4678566172777905,2.6019780703262216,True,False,True,False,False,interpolated within Notebook 3 factor support
gamma,P2,P2_x2_h65,2.0,65.0,45.261251980533466,-36.261251980533466,24.0,GCA-07W-DL with LND 712 GM tube,detector-indicated Cs-137-equivalent gamma dose rate,LND 712 active-volume centre,0.0,1.0,3.429,0.091852198543614,True,1.0,1.0,lower,Lower height interval (38–65 cm),/root/Rfys_VI/RFP-master/Bachelor_projekt/NF_AmBe_Parafifn/N4_5_measured_gamma_outputs/tables/measured_gamma_scan_summary_final.csv,detector_indicated_gamma_dose_rate_cs137_equivalent_uSv_h,detector_indicated_gamma_dose_rate_cs137_equivalent_uncertainty_uSv_h,above_background_2sigma,horizontal_line_position_uncertainty_cm,height_uncertainty_cm,2.6786876215693787,3.0117220515159655,0.4807535683418589,10.327194914648246,1.6715535796064855,0.2766332918340249,1.648503985844234,10.782216188056966,True,False,True,False,True,endpoint-representative within same P and height interval
gamma,P2,P2_x57_h65,57.0,65.0,84.15212494579359,-75.15212494579359,24.0,GCA-07W-DL with LND 712 GM tube,detector-indicated Cs-137-equivalent gamma dose rate,LND 712 active-volume centre,0.0,1.0,1.5569999999999995,0.0703361236052026,True,1.0,1.0,lower,Lower height interval (38–65 cm),/root/Rfys_VI/RFP-master/Bachelor_projekt/NF_AmBe_Parafifn/N4_5_measured_gamma_outputs/tables/measured_gamma_scan_summary_final.csv,detector_indicated_gamma_dose_rate_cs137_equivalent_uSv_h,detector_indicated_gamma_dose_rate_cs137_equivalent_uncertainty_uSv_h,above_background_2sigma,horizontal_line_position_uncertainty_cm,height_uncertainty_cm,4.517413205215326,0.9635116866248353,0.3366603946395271,1.5001876960748681,0.5285429474737647,0.06776967708550165,0.5241802344537436,1.6116588952262856,True,False,True,False,True,endpoint-representative within same P and height interval
gamma,P2,P2_x114_h65,114.0,65.0,124.45721147342678,-115.45721147342678,24.0,GCA-07W-DL with LND 712 GM tube,detector-indicated Cs-137-equivalent gamma dose rate,LND 712 active-volume centre,0.0,1.0,0.647,0.0556778685092759,True,1.0,1.0,lower,Lower height interval (38–65 cm),/root/Rfys_VI/RFP-master/Bachelor_projekt/NF_AmBe_Parafifn/N4_5_measured_gamma_outputs/tables/measured_gamma_scan_summary_final.csv,detector_indicated_gamma_dose_rate_cs137_equivalent_uSv_h,detector_indicated_gamma_dose_rate_cs137_equivalent_uncertainty_uSv_h,above_background_2sigma,horizontal_line_position_uncertainty_cm,height_uncertainty_cm,8.60554381905346,1.008090970323659,0.4401801573209801,0.6522348577994074,0.290274824964032,0.05612835649106903,0.2847965617866741,0.7445577885485674,True,False,True,False,True,endpoint-representative within same P and height interval
gamma,P2,P2_x176_h65,176.0,65.0,168.2978319069927,-159.2978319069927,24.0,GCA-07W-DL with LND 712 GM tube,detector-indicated Cs-137-equivalent gamma dose rate,LND 712 active-volume centre,0.0,1.0,0.3379999999999999,0.0506951674225463,True,1.0,1.0,lower,Lower height interval (38–65 cm),/root/Rfys_VI/RFP-master/Bachelor_projekt/NF_AmBe_Parafifn/N4_5_measured_gamma_outputs/tables/measured_gamma_scan_summary_final.csv,detector_indicated_gamma_dose_rate_cs137_equivalent_uSv_h,detector_indicated_gamma_dose_rate_cs137_equivalent_uncertainty_uSv_h,above_background_2sigma,horizontal_line_position_uncertainty_cm,height_uncertainty_cm,14.998570243356898,1.248238133533487,1.0166776946355844,0.42190448913431844,0.34941485734279837,0.06327964116268682,0.34363706078682743,0.5259902364129515,True,False,True,False,True,endpoint-representative within same P and height interval
gamma,P2,P2_x199_h65,199.0,65.0,184.56128787428327,-175.56128787428332,24.0,GCA-07W-DL with LND 712 GM tube,detector-indicated Cs-137-equivalent gamma dose rate,LND 712 active-volume centre,0.0,1.0,0.2469999999999998,0.0497895571380184,True,1.0,1.0,lower,Lower height interval (38–65 cm),/root/Rfys_VI/RFP-master/Bachelor_projekt/NF_AmBe_Parafifn/N4_5_measured_gamma_outputs/tables/measured_gamma_scan_summary_final.csv,detector_indicated_gamma_dose_rate_cs137_equivalent_uSv_h,detector_indicated_gamma_dose_rate_cs137_equivalent_uncertainty_uSv_h,above_background_2sigma,horizontal_line_position_uncertainty_cm,height_uncertainty_cm,20.157715440493295,0.3612069586377601,0.16869651548627276,0.08921811878352667,0.04538349687731626,0.017984334505744604,0.04166803932510934,0.11879971662360919,True,False,True,False,True,endpoint-representative within same P and height interval
gamma,P2,P2_x321_h65,321.0,65.0,270.8283151790421,-261.8283151790421,24.0,GCA-07W-DL with LND 712 GM tube,detector-indicated Cs-137-equivalent gamma dose rate,LND 712 active-volume centre,0.0,1.0,0.1179999999999999,0.0484767985741632,True,1.0,1.0,lower,Lower height interval (38–65 cm),/root/Rfys_VI/RFP-master/Bachelor_projekt/NF_AmBe_Parafifn/N4_5_measured_gamma_outputs/tables/measured_gamma_scan_summary_final.csv,detector_indicated_gamma_dose_rate_cs137_equivalent_uSv_h,detector_indicated_gamma_dose_rate_cs137_equivalent_uncertainty_uSv_h,above_background_2sigma,horizontal_line_position_uncertainty_cm,height_uncertainty_cm,41.08203268996885,0.3687871595402788,0.2685490912931186,0.04351688482575286,0.03638391010642234,0.01787762084977188,0.031688792772587966,0.0729229543217634,True,False,True,False,True,endpoint-representative within same P and height interval
neutron,P2,P2_x321_h65,321.0,65.0,277.0826746586372,-268.0826746586372,24.0,Studsvik AE 2202 D,detector-indicated neutron dose-equivalent rate,nominal centre of the Studsvik cylindrical moderator,90.0,1.0,4.658069883527454,0.2963550386459598,True,1.0,1.0,lower,Lower height interval (38–65 cm),/root/Rfys_VI/RFP-master/Bachelor_projekt/NF_AmBe_Parafifn/N4_measured_neutron_outputs/tables/08_measured_dose_rate_plotting_data.csv,detector_indicated_neutron_dose_equivalent_rate_uSv_h,detector_indicated_neutron_dose_equivalent_rate_uncertainty_uSv_h,above_background_2sigma,horizontal_line_position_uncertainty_cm,height_uncertainty_cm,6.362185326887724,1.0,0.6706374591297377,4.658069883527454,3.137901929088471,0.2963550386459598,3.123876151137605,5.145530543709604,True,False,True,False,True,endpoint-representative within same P and height interval
gamma,P2,P2_x420_h65,420.0,65.0,340.8318865165103,-331.8318865165103,24.0,GCA-07W-DL with LND 712 GM tube,detector-indicated Cs-137-equivalent gamma dose rate,LND 712 active-volume centre,0.0,1.0,0.0309999999999999,0.0475709995690651,False,1.0,1.0,lower,Lower height interval (38–65 cm),/root/Rfys_VI/RFP-master/Bachelor_projekt/NF_AmBe_Parafifn/N4_5_measured_gamma_outputs/tables/measured_gamma_scan_summary_final.csv,detector_indicated_gamma_dose_rate_cs137_equivalent_uSv_h,detector_indicated_gamma_dose_rate_cs137_equivalent_uncertainty_uSv_h,above_background_2sigma,horizontal_line_position_uncertainty_cm,height_uncertainty_cm,153.45483731956537,0.33542660381414185,0.2671428266129222,0.010398224718238364,0.017977609722162016,0.015956578825495515,0.008281427625000561,0.036644461273091726,False,True,True,False,True,endpoint-representative within same P and height interval
neutron,P2,P2_x0_h85,0.0,85.0,50.10139789775538,-41.10139789775538,44.0,Studsvik AE 2202 D,detector-indicated neutron dose-equivalent rate,nominal centre of the Studsvik cylindrical moderator,90.0,1.0,25.83943427620632,0.6606920417734876,True,1.0,1.0,upper,Upper height interval (85–113 cm),/root/Rfys_VI/RFP-master/Bachelor_projekt/NF_AmBe_Parafifn/N4_measured_neutron_outputs/tables/08_measured_dose_rate_plotting_data.csv,detector_indicated_neutron_dose_equivalent_rate_uSv_h,detector_indicated_neutron_dose_equivalent_rate_uncertainty_uSv_h,above_background_2sigma,horizontal_line_position_uncertainty_cm,height_uncertainty_cm,2.556913726171906,1.0,0.17456128853367123,25.83943427620632,4.558696093422815,0.6606920417734876,4.5105649422356855,26.926175977415415,True,False,True,False,False,interpolated within Notebook 3 factor support
neutron,P2,P2_x5_h85,5.0,85.0,53.63693180368812,-44.63693180368812,44.0,Studsvik AE 2202 D,detector-indicated neutron dose-equivalent rate,nominal centre of the Studsvik cylindrical moderator,90.0,1.0,25.116666666666667,0.6188061668707732,True,1.0,1.0,upper,Upper height interval (85–113 cm),/root/Rfys_VI/RFP-master/Bachelor_projekt/NF_AmBe_Parafifn/N4_measured_neutron_outputs/tables/08_measured_dose_rate_plotting_data.csv,detector_indicated_neutron_dose_equivalent_rate_uSv_h,detector_indicated_neutron_dose_equivalent_rate_uncertainty_uSv_h,above_background_2sigma,horizontal_line_position_uncertainty_cm,height_uncertainty_cm,2.4637272735399063,1.0,0.14935994893254,25.116666666666667,3.8021182885655844,0.6188061668707732,3.7514240506889633,26.134512234623998,True,False,True,False,False,interpolated within Notebook 3 factor support
neutron,P2,P2_x30_h85,30.0,85.0,71.3146013333518,-62.3146013333518,44.0,Studsvik AE 2202 D,detector-indicated neutron dose-equivalent rate,nominal centre of the Studsvik cylindrical moderator,90.0,1.0,23.64309484193012,0.640307827477958,True,1.0,1.0,upper,Upper height interval (85–113 cm),/root/Rfys_VI/RFP-master/Bachelor_projekt/NF_AmBe_Parafifn/N4_measured_neutron_outputs/tables/08_measured_dose_rate_plotting_data.csv,detector_indicated_neutron_dose_equivalent_rate_uSv_h,detector_indicated_neutron_dose_equivalent_rate_uncertainty_uSv_h,above_background_2sigma,horizontal_line_position_uncertainty_cm,height_uncertainty_cm,2.7082234020497036,1.0,0.1722508986294013,23.64309484193012,4.122573402304298,0.640307827477958,4.072544332902626,24.69630749432266,True,False,True,False,False,interpolated within Notebook 3 factor support
neutron,P2,P2_x57_h85,57.0,85.0,90.40648442538858,-81.40648442538858,44.0,Studsvik AE 2202 D,detector-indicated neutron dose-equivalent rate,nominal centre of the Studsvik cylindrical moderator,90.0,1.0,19.633111480865225,0.5846282309199597,True,1.0,1.0,upper,Upper height interval (85–113 cm),/root/Rfys_VI/RFP-master/Bachelor_projekt/NF_AmBe_Parafifn/N4_measured_neutron_outputs/tables/08_measured_dose_rate_plotting_data.csv,detector_indicated_neutron_dose_equivalent_rate_uSv_h,detector_indicated_neutron_dose_equivalent_rate_uncertainty_uSv_h,above_background_2sigma,horizontal_line_position_uncertainty_cm,height_uncertainty_cm,2.9777665730149225,1.0,0.18727302693688896,19.633111480865225,3.7229419845664697,0.5846282309199597,3.676752215211017,20.594739346912142,True,False,True,False,False,interpolated within Notebook 3 factor support
neutron,P2,P2_x114_h85,114.0,85.0,130.7115709530218,-121.7115709530218,44.0,Studsvik AE 2202 D,detector-indicated neutron dose-equivalent rate,nominal centre of the Studsvik cylindrical moderator,90.0,1.0,12.95,0.4580586772549668,True,1.0,1.0,upper,Upper height interval (85–113 cm),/root/Rfys_VI/RFP-master/Bachelor_projekt/NF_AmBe_Parafifn/N4_measured_neutron_outputs/tables/08_measured_dose_rate_plotting_data.csv,detector_indicated_neutron_dose_equivalent_rate_uSv_h,detector_indicated_neutron_dose_equivalent_rate_uncertainty_uSv_h,above_background_2sigma,horizontal_line_position_uncertainty_cm,height_uncertainty_cm,3.537132642895497,1.0,0.27558946680394336,12.95,3.5981589552521798,0.4580586772549668,3.5688835951110662,13.703439476639424,True,False,True,False,False,interpolated within Notebook 3 factor support
neutron,P2,P2_x156_h85,156.0,85.0,160.4100557628568,-151.4100557628568,44.0,Studsvik AE 2202 D,detector-indicated neutron dose-equivalent rate,nominal centre of the Studsvik cylindrical moderator,90.0,1.0,10.133333333333333,0.4324398991419221,True,1.0,1.0,upper,Upper height interval (85–113 cm),/root/Rfys_VI/RFP-master/Bachelor_projekt/NF_AmBe_Parafifn/N4_measured_neutron_outputs/tables/08_measured_dose_rate_plotting_data.csv,detector_indicated_neutron_dose_equivalent_rate_uSv_h,detector_indicated_neutron_dose_equivalent_rate_uncertainty_uSv_h,above_background_2sigma,horizontal_line_position_uncertainty_cm,height_uncertainty_cm,4.267499004690021,1.0,0.345372405322339,10.133333333333333,3.5263891260668974,0.4324398991419221,3.4997737072663684,10.844633669875453,True,False,True,False,False,interpolated within Notebook 3 factor support
gamma,P2,P2_x176_h85,176.0,85.0,168.2978319069927,-159.2978319069927,44.0,GCA-07W-DL with LND 712 GM tube,detector-indicated Cs-137-equivalent gamma dose rate,LND 712 active-volume centre,0.0,1.0,0.2669999999999999,0.0502692749102272,True,1.0,1.0,upper,Upper height interval (85–113 cm),/root/Rfys_VI/RFP-master/Bachelor_projekt/NF_AmBe_Parafifn/N4_5_measured_gamma_outputs/tables/measured_gamma_scan_summary_final.csv,detector_indicated_gamma_dose_rate_cs137_equivalent_uSv_h,detector_indicated_gamma_dose_rate_cs137_equivalent_uncertainty_uSv_h,above_background_2sigma,horizontal_line_position_uncertainty_cm,height_uncertainty_cm,18.827443786601954,5.796788322148326,4.243335965953234,1.5477424820136025,1.1698447654119595,0.29140034576246887,1.132970702909513,2.027053397635912,True,False,True,False,False,interpolated within Notebook 3 factor support
neutron,P2,P2_x176_h85,176.0,85.0,174.55219138658774,-165.55219138658774,44.0,Studsvik AE 2202 D,detector-indicated neutron dose-equivalent rate,nominal centre of the Studsvik cylindrical moderator,90.0,1.0,9.300332778702163,0.3835071234475394,True,1.0,1.0,upper,Upper height interval (85–113 cm),/root/Rfys_VI/RFP-master/Bachelor_projekt/NF_AmBe_Parafifn/N4_measured_neutron_outputs/tables/08_measured_dose_rate_plotting_data.csv,detector_indicated_neutron_dose_equivalent_rate_uSv_h,detector_indicated_neutron_dose_equivalent_rate_uncertainty_uSv_h,above_background_2sigma,horizontal_line_position_uncertainty_cm,height_uncertainty_cm,4.123584957365975,1.0,0.3738999330751988,9.300332778702163,3.498477580118299,0.3835071234475394,3.4773938035338166,9.931145861666575,True,False,True,False,False,interpolated within Notebook 3 factor support
neutron,P2,P2_x199_h85,199.0,85.0,190.81564735387835,-181.81564735387835,44.0,Studsvik AE 2202 D,detector-indicated neutron dose-equivalent rate,nominal centre of the Studsvik cylindrical moderator,90.0,1.0,7.519966722129784,0.3782932452003447,True,1.0,1.0,upper,Upper height interval (85–113 cm),/root/Rfys_VI/RFP-master/Bachelor_projekt/NF_AmBe_Parafifn/N4_measured_neutron_outputs/tables/08_measured_dose_rate_plotting_data.csv,detector_indicated_neutron_dose_equivalent_rate_uSv_h,detector_indicated_neutron_dose_equivalent_rate_uncertainty_uSv_h,above_background_2sigma,horizontal_line_position_uncertainty_cm,height_uncertainty_cm,5.03051754321069,1.0,0.34814105423760755,7.519966722129784,2.6451989810677,0.3782932452003447,2.618009142473989,8.142203738548814,True,False,True,False,False,interpolated within Notebook 3 factor support
gamma,P2,P2_x200_h85,200.0,85.0,185.26839465546988,-176.26839465546988,44.0,GCA-07W-DL with LND 712 GM tube,detector-indicated Cs-137-equivalent gamma dose rate,LND 712 active-volume centre,0.0,1.0,0.2109999999999999,0.0497091540865462,True,1.0,1.0,upper,Upper height interval (85–113 cm),/root/Rfys_VI/RFP-master/Bachelor_projekt/NF_AmBe_Parafifn/N4_5_measured_gamma_outputs/tables/measured_gamma_scan_summary_final.csv,detector_indicated_gamma_dose_rate_cs137_equivalent_uSv_h,detector_indicated_gamma_dose_rate_cs137_equivalent_uncertainty_uSv_h,above_background_2sigma,horizontal_line_position_uncertainty_cm,height_uncertainty_cm,23.558840799311007,1.5569266448001373,0.9403977434094057,0.32851152205282885,0.21298311765544933,0.07739350648781941,0.19842392385938454,0.4558125119018109,True,False,True,False,False,interpolated within Notebook 3 factor support
neutron,P2,P2_x300_h85,300.0,85.0,262.2334322537196,-253.23343225371963,44.0,Studsvik AE 2202 D,detector-indicated neutron dose-equivalent rate,nominal centre of the Studsvik cylindrical moderator,90.0,1.0,5.406821963394343,0.3150459107364179,True,1.0,1.0,upper,Upper height interval (85–113 cm),/root/Rfys_VI/RFP-master/Bachelor_projekt/NF_AmBe_Parafifn/N4_measured_neutron_outputs/tables/08_measured_dose_rate_plotting_data.csv,detector_indicated_neutron_dose_equivalent_rate_uSv_h,detector_indicated_neutron_dose_equivalent_rate_uncertainty_uSv_h,above_background_2sigma,horizontal_line_position_uncertainty_cm,height_uncertainty_cm,5.826822352749259,1.0,0.6008989901305408,5.406821963394343,3.2641928703449796,0.3150459107364179,3.2489538576192887,5.9250263723253696,True,False,True,False,False,interpolated within Notebook 3 factor support
gamma,P2,P2_x321_h85,321.0,85.0,270.8283151790421,-261.8283151790421,44.0,GCA-07W-DL with LND 712 GM tube,detector-indicated Cs-137-equivalent gamma dose rate,LND 712 active-volume centre,0.0,1.0,0.049,0.0480520551069358,False,1.0,1.0,upper,Upper height interval (85–113 cm),/root/Rfys_VI/RFP-master/Bachelor_projekt/NF_AmBe_Parafifn/N4_5_measured_gamma_outputs/tables/measured_gamma_scan_summary_final.csv,detector_indicated_gamma_dose_rate_cs137_equivalent_uSv_h,detector_indicated_gamma_dose_rate_cs137_equivalent_uncertainty_uSv_h,above_background_2sigma,horizontal_line_position_uncertainty_cm,height_uncertainty_cm,98.06541858558326,0.7775693586640433,0.4721913371070141,0.038100898574538127,0.04394760653512777,0.03736380567198933,0.023137375518243693,0.09955888985081976,False,True,True,False,False,interpolated within Notebook 3 factor support
neutron,P2,P2_x321_h85,321.0,85.0,277.0826746586372,-268.0826746586372,44.0,Studsvik AE 2202 D,detector-indicated neutron dose-equivalent rate,nominal centre of the Studsvik cylindrical moderator,90.0,1.0,3.8166666666666655,0.2718976028519812,True,1.0,1.0,upper,Upper height interval (85–113 cm),/root/Rfys_VI/RFP-master/Bachelor_projekt/NF_AmBe_Parafifn/N4_measured_neutron_outputs/tables/08_measured_dose_rate_plotting_data.csv,detector_indicated_neutron_dose_equivalent_rate_uSv_h,detector_indicated_neutron_dose_equivalent_rate_uncertainty_uSv_h,above_background_2sigma,horizontal_line_position_uncertainty_cm,height_uncertainty_cm,7.123954659877239,1.0,0.6078257070858472,3.8166666666666655,2.3357474990209237,0.2718976028519812,2.3198681153776493,4.263898424877158,True,False,True,False,False,interpolated within Notebook 3 factor support
gamma,P2,P2_x400_h85,400.0,85.0,326.68975089277933,-317.68975089277933,44.0,GCA-07W-DL with LND 712 GM tube,detector-indicated Cs-137-equivalent gamma dose rate,LND 712 active-volume centre,0.0,1.0,0.025,0.0478016736108684,False,1.0,1.0,upper,Upper height interval (85–113 cm),/root/Rfys_VI/RFP-master/Bachelor_projekt/NF_AmBe_Parafifn/N4_5_measured_gamma_outputs/tables/measured_gamma_scan_summary_final.csv,detector_indicated_gamma_dose_rate_cs137_equivalent_uSv_h,detector_indicated_gamma_dose_rate_cs137_equivalent_uncertainty_uSv_h,above_background_2sigma,horizontal_line_position_uncertainty_cm,height_uncertainty_cm,191.2066944434736,0.7775693586640433,0.4721913371070141,0.019439233966601084,0.03899866853480645,0.03716911669267087,0.011804783427675353,0.08057699036912327,False,True,True,True,False,endpoint-representative within same P and height interval
gamma,P2,P2_x400_h98,400.0,98.0,326.68975089277933,-317.68975089277933,57.0,GCA-07W-DL with LND 712 GM tube,detector-indicated Cs-137-equivalent gamma dose rate,LND 712 active-volume centre,0.0,1.0,0.019,0.04773887304912,False,1.0,1.0,upper,Upper height interval (85–113 cm),/root/Rfys_VI/RFP-master/Bachelor_projekt/NF_AmBe_Parafifn/N4_5_measured_gamma_outputs/tables/measured_gamma_scan_summary_final.csv,detector_indicated_gamma_dose_rate_cs137_equivalent_uSv_h,detector_indicated_gamma_dose_rate_cs137_equivalent_uncertainty_uSv_h,above_background_2sigma,horizontal_line_position_uncertainty_cm,height_uncertainty_cm,251.25722657431578,0.7775693586640433,0.4721913371070141,0.014773817814616822,0.03818907949805851,0.03712028490014842,0.008971635405033268,0.07583125306609792,False,True,True,True,True,endpoint-representative within same P and height interval
neutron,P3,P3_x0_h45,0.0,45.0,53.25,0.0,4.0,Studsvik AE 2202 D,detector-indicated neutron dose-equivalent rate,nominal centre of the Studsvik cylindrical moderator,90.0,1.0,130.2071547420965,2.02372841860296,True,1.0,1.0,lower,Lower height interval (38–65 cm),/root/Rfys_VI/RFP-master/Bachelor_projekt/NF_AmBe_Parafifn/N4_measured_neutron_outputs/tables/08_measured_dose_rate_plotting_data.csv,detector_indicated_neutron_dose_equivalent_rate_uSv_h,detector_indicated_neutron_dose_equivalent_rate_uncertainty_uSv_h,above_background_2sigma,horizontal_line_position_uncertainty_cm,height_uncertainty_cm,1.5542374937931738,1.0,0.058903278569893476,130.2071547420965,7.932129290959225,2.02372841860296,7.669628307566936,133.53589177140034,True,False,True,False,False,interpolated within Notebook 3 factor support
