# elapsed_s	cps
1	2
2	2
3	2
4	2
5	3
6	2
7	2
8	2
9	2
10	1
11	2
12	2
13	2
14	1
15	2
16	2
17	2
18	5
19	2
20	2
21	2
22	2
23	2
24	2
25	2
26	2
27	2
28	2
29	3
30	1
31	2
32	2
33	2
34	2
35	5
36	2
37	2
38	2
39	1
40	2
41	2
42	2
43	2
44	2
45	4
46	2
47	2
48	2
49	2
50	2
51	2
52	1
53	2
54	2
55	1
56	1
57	2
58	2
59	2
60	3
61	2
62	1
63	1
64	2
65	2
66	1
67	3
68	2
69	2
70	2
71	2
72	5
73	2
74	2
75	2
76	0
77	2
78	1
79	3
80	2
81	2
82	3
83	2
84	2
85	2
86	2
87	2
88	5
89	2
90	2
91	2
92	2
93	3
94	1
95	2
96	2
97	2
98	2
99	2
100	3
101	2
102	1
103	2
104	2
105	1
106	2
107	2
108	2
109	1
110	1
111	2
112	2
113	2
114	3
115	2
116	2
117	2
118	1
119	1
120	2
121	2
122	2
123	4
124	2
125	2
126	3
127	1
128	2
129	2
130	5
131	1
132	2
133	2
134	1
135	2
136	1
137	2
138	1
139	1
140	2
141	2
142	2
143	2
144	2
145	5
146	2
147	2
148	2
149	2
150	2
151	1
152	2
153	2
154	2
155	2
156	2
157	2
158	4
159	1
160	2
161	2
162	1
163	1
164	2
165	2
166	2
167	2
168	2
169	2
170	2
171	2
172	2
173	1
174	0
175	2
176	1
177	2
178	2
179	1
180	2
181	2
182	2
183	3
184	1
185	1
186	1
187	2
188	2
189	2
190	2
191	1
192	2
193	2
194	2
195	3
196	1
197	2
198	2
199	1
200	2
201	3
202	2
203	2
204	2
205	2
206	2
207	2
208	2
209	1
210	2
211	2
212	2
213	2
214	2
215	2
216	3
217	2
218	3
219	1
220	2
221	2
222	2
223	2
224	2
225	2
226	2
227	1
228	2
229	2
230	5
231	2
232	2
233	4
234	1
235	3
236	1
237	2
238	1
239	1
240	4
241	2
242	2
243	1
244	2
245	2
246	2
247	2
248	2
249	2
250	2
251	1
252	2
253	2
254	2
255	2
256	2
257	2
258	2
259	2
260	2
261	2
262	2
263	1
264	2
265	2
266	2
267	3
268	2
269	2
270	2
271	2
272	2
273	0
274	2
275	2
276	2
277	1
278	2
279	2
280	4
281	1
282	2
283	2
284	2
285	2
286	2
287	2
288	2
289	2
290	2
291	2
292	2
293	2
294	1
295	3
296	2
297	3
298	2
299	2
300	2
301	2
302	1
303	2
304	2
305	2
306	2
307	1
308	2
309	2
310	2
311	1
312	2
313	2
314	1
315	2
316	2
317	2
318	2
319	2
320	2
321	2
322	2
323	2
324	1
325	1
326	2
327	1
328	2
329	2
330	7
331	2
332	2
333	2
334	2
335	3
336	2
337	2
338	2
339	2
340	2
341	2
342	2
343	2
344	2
345	2
346	2
347	2
348	2
349	2
350	2
351	2
352	2
353	1
354	2
355	2
356	2
357	2
358	2
359	3
360	4
361	1
362	2
363	2
364	2
365	2
366	2
367	3
368	2
369	3
370	3
371	2
372	0
373	2
374	2
375	1
376	2
377	1
378	1
379	3
380	3
381	4
382	2
383	1
384	2
385	2
386	2
387	1
388	2
389	2
390	3
391	3
392	2
393	2
394	2
395	2
396	2
397	2
398	2
399	2
400	2
401	2
402	2
403	2
404	2
405	3
406	2
407	2
408	2
409	2
410	5
411	2
412	2
413	2
414	1
415	2
416	2
417	2
418	2
419	2
420	2
421	4
422	2
423	1
424	2
425	2
426	1
427	2
428	2
429	2
430	2
431	2
432	2
433	2
434	2
435	2
436	2
437	2
438	1
439	2
440	2
441	2
442	5
443	2
444	1
445	2
446	1
447	2
448	2
449	2
450	1
451	2
452	3
453	2
454	3
455	2
456	3
457	2
458	3
459	2
460	4
461	2
462	2
463	1
464	2
465	2
466	2
467	2
468	1
469	4
470	2
471	0
472	1
473	2
474	2
475	2
476	2
477	2
478	4
479	2
480	2
481	2
482	2
483	4
484	2
485	1
486	2
487	2
488	5
489	2
490	1
491	3
492	2
493	2
494	2
495	2
496	2
497	2
498	2
499	2
500	2
501	3
502	4
503	2
504	1
505	2
506	2
507	2
508	5
509	2
510	2
511	3
512	2
513	2
514	2
515	4
516	2
517	2
518	2
519	2
520	2
521	2
522	2
523	2
524	2
525	2
526	2
527	1
528	2
529	2
530	4
531	2
532	1
533	7
534	2
535	1
536	2
537	2
538	2
539	1
540	2
541	2
542	2
543	2
544	1
545	2
546	2
547	1
548	2
549	2
550	2
551	2
552	5
553	2
554	2
555	1
556	2
557	2
558	2
559	3
560	2
561	4
562	2
563	4
564	2
565	2
566	2
567	1
568	0
569	3
570	1
571	2
572	2
573	2
574	2
575	1
576	2
577	2
578	1
579	2
580	3
581	2
582	2
583	2
584	2
585	2
586	2
587	2
588	2
589	2
590	2
591	2
592	2
593	2
594	2
595	2
596	2
597	1
598	1
599	2
600	4
