# elapsed_s	cps
1	10
2	4
3	8
4	10
5	9
6	3
7	6
8	5
9	2
10	10
11	8
12	11
13	6
14	8
15	9
16	8
17	4
18	5
19	6
20	13
21	7
22	11
23	1
24	10
25	4
26	12
27	11
28	7
29	6
30	13
31	5
32	6
33	5
34	3
35	9
36	18
37	8
38	8
39	14
40	13
41	6
42	8
43	8
44	4
45	11
46	17
47	3
48	5
49	4
50	13
51	4
52	6
53	13
54	10
55	5
56	9
57	8
58	9
59	2
60	10
61	4
62	4
63	7
64	7
65	3
66	9
67	7
68	6
69	10
70	11
71	9
72	5
73	4
74	6
75	7
76	3
77	3
78	4
79	3
80	7
81	4
82	7
83	7
84	15
85	1
86	13
87	12
88	4
89	7
90	12
91	11
92	8
93	5
94	10
95	8
96	0
97	7
98	7
99	8
100	8
101	4
102	13
103	7
104	7
105	6
106	6
107	13
108	8
109	8
110	10
111	5
112	6
113	10
114	4
115	2
116	8
117	10
118	9
119	9
120	9
121	4
122	10
123	2
124	16
125	13
126	10
127	1
128	10
129	12
130	5
131	2
132	3
133	4
134	11
135	10
136	8
137	6
138	9
139	12
140	7
141	6
142	5
143	5
144	3
145	15
146	11
147	7
148	13
149	13
150	9
151	6
152	8
153	5
154	9
155	6
156	9
157	10
158	5
159	2
160	5
161	9
162	1
163	3
164	3
165	11
166	3
167	10
168	6
169	10
170	11
171	12
172	8
173	9
174	8
175	6
176	7
177	5
178	7
179	3
180	7
181	11
182	7
183	7
184	7
185	3
186	9
187	2
188	10
189	11
190	5
191	7
192	5
193	13
194	10
195	0
196	5
197	10
198	10
199	12
200	8
201	6
202	12
203	2
204	11
205	4
206	6
207	1
208	4
209	6
210	12
211	6
212	8
213	15
214	6
215	6
216	4
217	11
218	18
219	7
220	3
221	10
222	10
223	4
224	8
225	11
226	1
227	14
228	6
229	13
230	7
231	6
232	8
233	5
234	3
235	4
236	10
237	8
238	7
239	7
240	9
241	4
242	5
243	7
244	5
245	14
246	8
247	14
248	10
249	5
250	11
251	11
252	2
253	8
254	6
255	8
256	12
257	2
258	6
259	4
260	2
261	6
262	9
263	4
264	8
265	2
266	4
267	5
268	5
269	10
270	1
271	7
272	9
273	5
274	8
275	4
276	3
277	5
278	10
279	6
280	12
281	9
282	4
283	13
284	4
285	13
286	7
287	8
288	13
289	10
290	7
291	8
292	6
293	0
294	1
295	5
296	8
297	13
298	8
299	10
300	6
301	10
302	4
303	11
304	3
305	7
306	8
307	3
308	6
309	15
310	15
311	8
312	11
313	5
314	4
315	11
316	2
317	7
318	4
319	4
320	2
321	16
322	2
323	10
324	2
325	3
326	8
327	8
328	9
329	12
330	7
331	6
332	4
333	11
334	7
335	5
336	6
337	11
338	11
339	9
340	9
341	3
342	6
343	8
344	3
345	3
346	2
347	7
348	7
349	8
350	17
351	4
352	4
353	5
354	4
355	6
356	1
357	21
358	8
359	11
360	11
361	3
362	5
363	12
364	7
365	14
366	11
367	10
368	18
369	14
370	4
371	7
372	3
373	6
374	17
375	9
376	5
377	5
378	4
379	10
380	14
381	12
382	5
383	4
384	13
385	8
386	4
387	8
388	10
389	5
390	8
391	0
392	2
393	1
394	13
395	2
396	2
397	6
398	4
399	6
400	6
401	3
402	13
403	13
404	4
405	9
406	6
407	14
408	11
409	5
410	9
411	8
412	6
413	5
414	13
415	8
416	6
417	2
418	8
419	13
420	5
421	8
422	4
423	8
424	4
425	8
426	5
427	9
428	7
429	6
430	6
431	7
432	2
433	11
434	4
435	6
436	12
437	5
438	5
439	3
440	12
441	8
442	8
443	4
444	9
445	9
446	8
447	4
448	3
449	12
450	8
451	9
452	5
453	12
454	4
455	3
456	5
457	7
458	5
459	10
460	9
461	11
462	14
463	10
464	20
465	14
466	8
467	15
468	15
469	5
470	6
471	9
472	5
473	2
474	5
475	7
476	8
477	3
478	6
479	4
480	3
481	5
482	4
483	10
484	5
485	7
486	5
487	15
488	6
489	2
490	2
491	0
492	6
493	5
494	13
495	8
496	10
497	4
498	9
499	5
500	8
501	5
502	7
503	5
504	4
505	13
506	8
507	7
508	3
509	7
510	9
511	6
512	12
513	7
514	8
515	4
516	13
517	9
518	6
519	8
520	13
521	5
522	6
523	8
524	7
525	12
526	1
527	17
528	8
529	7
530	10
531	9
532	6
533	12
534	8
535	4
536	2
537	2
538	10
539	9
540	2
541	8
542	6
543	9
544	5
545	4
546	4
547	3
548	7
549	2
550	10
551	6
552	4
553	7
554	4
555	8
556	8
557	8
558	8
559	8
560	12
561	7
562	6
563	10
564	10
565	9
566	15
567	8
568	5
569	2
570	9
571	10
572	8
573	15
574	13
575	7
576	12
577	11
578	4
579	3
580	10
581	11
582	7
583	4
584	4
585	3
586	3
587	1
588	0
589	2
590	5
591	10
592	4
593	2
594	5
595	8
596	12
597	13
598	5
599	10
600	8
