# elapsed_s	cps
1	2
2	2
3	4
4	2
5	2
6	1
7	1
8	2
9	1
10	4
11	2
12	2
13	4
14	1
15	3
16	2
17	3
18	1
19	8
20	6
21	4
22	2
23	2
24	1
25	1
26	2
27	2
28	2
29	1
30	2
31	4
32	2
33	5
34	2
35	3
36	2
37	6
38	2
39	1
40	3
41	4
42	4
43	1
44	1
45	2
46	1
47	1
48	2
49	1
50	3
51	2
52	1
53	2
54	2
55	2
56	3
57	3
58	1
59	2
60	4
61	1
62	5
63	2
64	1
65	3
66	2
67	2
68	2
69	1
70	3
71	2
72	1
73	3
74	2
75	2
76	5
77	6
78	5
79	2
80	4
81	2
82	2
83	2
84	2
85	2
86	2
87	1
88	2
89	1
90	2
91	2
92	2
93	2
94	2
95	3
96	2
97	4
98	2
99	2
100	2
101	2
102	2
103	5
104	1
105	6
106	2
107	1
108	4
109	2
110	4
111	5
112	2
113	5
114	2
115	2
116	2
117	2
118	2
119	1
120	2
121	1
122	1
123	5
124	2
125	2
126	6
127	1
128	3
129	3
130	1
131	2
132	1
133	2
134	3
135	2
136	2
137	2
138	3
139	6
140	2
141	3
142	3
143	2
144	4
145	3
146	11
147	3
148	2
149	3
150	5
151	1
152	2
153	3
154	6
155	5
156	2
157	2
158	3
159	3
160	2
161	2
162	3
163	3
164	1
165	2
166	2
167	1
168	1
169	3
170	1
171	1
172	2
173	3
174	1
175	2
176	2
177	5
178	3
179	1
180	13
181	4
182	2
183	2
184	1
185	2
186	2
187	2
188	2
189	3
190	4
191	1
192	4
193	1
194	6
195	2
196	3
197	1
198	2
199	2
200	2
201	1
202	2
203	3
204	2
205	6
206	2
207	3
208	2
209	2
210	2
211	2
212	3
213	2
214	4
215	3
216	2
217	2
218	2
219	1
220	4
221	3
222	0
223	2
224	2
225	2
226	4
227	1
228	2
229	2
230	2
231	3
232	2
233	2
234	3
235	2
236	2
237	2
238	2
239	2
240	1
241	5
242	7
243	2
244	4
245	5
246	2
247	2
248	3
249	1
250	3
251	2
252	2
253	2
254	2
255	3
256	2
257	3
258	2
259	4
260	2
261	2
262	3
263	2
264	1
265	1
266	3
267	3
268	2
269	2
270	2
271	2
272	4
273	2
274	3
275	2
276	1
277	2
278	2
279	2
280	2
281	1
282	2
283	2
284	2
285	3
286	3
287	1
288	5
289	2
290	2
291	3
292	5
293	4
294	1
295	3
296	1
297	4
298	1
299	4
300	3
301	3
302	2
303	2
304	1
305	3
306	2
307	2
308	2
309	3
310	1
311	1
312	2
313	2
314	3
315	2
316	2
317	1
318	4
319	1
320	0
321	4
322	1
323	1
324	8
325	2
326	1
327	2
328	1
329	2
330	1
331	7
332	1
333	2
334	2
335	3
336	2
337	1
338	1
339	4
340	5
341	3
342	3
343	2
344	2
345	1
346	2
347	2
348	5
349	3
350	2
351	3
352	2
353	2
354	2
355	2
356	2
357	2
358	2
359	2
360	2
361	2
362	2
363	4
364	2
365	6
366	4
367	2
368	4
369	2
370	5
371	2
372	2
373	1
374	4
375	2
376	2
377	2
378	2
379	4
380	4
381	2
382	1
383	2
384	3
385	1
386	7
387	2
388	1
389	5
390	1
391	2
392	5
393	2
394	2
395	1
396	2
397	2
398	4
399	3
400	6
401	1
402	3
403	2
404	1
405	2
406	4
407	2
408	2
409	7
410	4
411	4
412	1
413	2
414	2
415	11
416	4
417	2
418	0
419	4
420	2
421	1
422	5
423	2
424	2
425	2
426	2
427	2
428	5
429	1
430	3
431	5
432	4
433	2
434	2
435	2
436	3
437	2
438	2
439	2
440	2
441	2
442	2
443	1
444	4
445	1
446	2
447	2
448	2
449	2
450	2
451	1
452	2
453	1
454	7
455	4
456	2
457	3
458	1
459	2
460	4
461	5
462	2
463	2
464	2
465	3
466	1
467	1
468	3
469	2
470	2
471	4
472	3
473	4
474	5
475	3
476	2
477	6
478	2
479	5
480	2
481	4
482	2
483	1
484	3
485	1
486	4
487	3
488	2
489	2
490	2
491	1
492	1
493	2
494	3
495	2
496	2
497	7
498	2
499	1
500	5
501	2
502	1
503	2
504	3
505	1
506	2
507	2
508	2
509	2
510	2
511	4
512	2
513	7
514	3
515	2
516	1
517	0
518	5
519	2
520	2
521	2
522	3
523	3
524	1
525	1
526	3
527	1
528	1
529	2
530	2
531	1
532	2
533	1
534	4
535	2
536	7
537	3
538	2
539	2
540	4
541	3
542	8
543	3
544	1
545	1
546	2
547	3
548	5
549	2
550	2
551	3
552	2
553	4
554	2
555	2
556	2
557	5
558	1
559	3
560	2
561	1
562	2
563	3
564	5
565	3
566	3
567	5
568	2
569	2
570	2
571	5
572	2
573	2
574	1
575	3
576	4
577	2
578	2
579	4
580	2
581	1
582	2
583	6
584	1
585	2
586	3
587	3
588	5
589	2
590	2
591	2
592	2
593	2
594	1
595	4
596	1
597	3
598	2
599	1
600	2
