# elapsed_s	cps
1	2
2	1
3	2
4	2
5	2
6	2
7	1
8	2
9	1
10	3
11	2
12	2
13	2
14	1
15	1
16	2
17	3
18	2
19	3
20	2
21	1
22	2
23	1
24	2
25	3
26	2
27	2
28	2
29	2
30	2
31	2
32	2
33	3
34	2
35	1
36	2
37	2
38	2
39	2
40	1
41	4
42	2
43	2
44	2
45	1
46	1
47	2
48	2
49	3
50	1
51	2
52	4
53	2
54	2
55	4
56	1
57	0
58	5
59	1
60	3
61	1
62	2
63	1
64	1
65	2
66	2
67	2
68	2
69	3
70	1
71	2
72	2
73	2
74	2
75	2
76	2
77	2
78	2
79	2
80	2
81	1
82	1
83	2
84	2
85	3
86	1
87	1
88	2
89	2
90	1
91	2
92	2
93	2
94	1
95	2
96	2
97	3
98	2
99	1
100	2
101	2
102	2
103	2
104	2
105	1
106	3
107	2
108	2
109	2
110	3
111	2
112	1
113	2
114	2
115	1
116	2
117	1
118	2
119	2
120	2
121	1
122	2
123	1
124	2
125	2
126	1
127	2
128	3
129	2
130	2
131	1
132	2
133	2
134	1
135	3
136	2
137	1
138	1
139	2
140	2
141	2
142	2
143	1
144	2
145	2
146	2
147	1
148	2
149	2
150	2
151	2
152	2
153	3
154	0
155	2
156	2
157	1
158	1
159	1
160	2
161	1
162	2
163	2
164	2
165	1
166	2
167	2
168	3
169	2
170	1
171	2
172	2
173	1
174	1
175	2
176	2
177	2
178	2
179	2
180	4
181	2
182	1
183	2
184	1
185	2
186	2
187	2
188	2
189	2
190	2
191	2
192	2
193	2
194	2
195	2
196	3
197	2
198	2
199	2
200	2
201	2
202	3
203	2
204	1
205	1
206	2
207	2
208	1
209	1
210	2
211	2
212	2
213	2
214	2
215	6
216	5
217	3
218	2
219	2
220	4
221	2
222	1
223	2
224	2
225	2
226	6
227	1
228	4
229	2
230	2
231	1
232	2
233	2
234	3
235	2
236	2
237	2
238	2
239	2
240	1
241	2
242	1
243	2
244	3
245	2
246	2
247	2
248	2
249	2
250	2
251	2
252	0
253	1
254	2
255	1
256	2
257	2
258	1
259	4
260	2
261	2
262	1
263	2
264	2
265	4
266	2
267	2
268	3
269	2
270	1
271	2
272	2
273	2
274	2
275	2
276	1
277	2
278	2
279	2
280	4
281	1
282	1
283	2
284	2
285	4
286	2
287	2
288	2
289	2
290	1
291	2
292	1
293	2
294	3
295	2
296	2
297	2
298	2
299	1
300	2
301	3
302	2
303	2
304	3
305	2
306	2
307	2
308	5
309	2
310	2
311	2
312	2
313	1
314	2
315	2
316	3
317	2
318	2
319	2
320	2
321	2
322	2
323	2
324	1
325	2
326	2
327	2
328	2
329	2
330	2
331	2
332	2
333	4
334	1
335	3
336	1
337	2
338	2
339	3
340	1
341	2
342	4
343	5
344	2
345	2
346	2
347	3
348	1
349	2
350	2
351	0
352	1
353	2
354	3
355	2
356	2
357	2
358	3
359	2
360	2
361	4
362	3
363	1
364	1
365	2
366	2
367	2
368	4
369	2
370	2
371	1
372	2
373	2
374	2
375	2
376	4
377	2
378	2
379	2
380	2
381	2
382	4
383	4
384	2
385	2
386	2
387	2
388	2
389	2
390	2
391	4
392	2
393	2
394	3
395	1
396	2
397	2
398	10
399	2
400	1
401	3
402	1
403	2
404	5
405	1
406	2
407	2
408	1
409	2
410	1
411	10
412	1
413	4
414	2
415	2
416	6
417	3
418	2
419	2
420	2
421	2
422	7
423	2
424	2
425	2
426	2
427	2
428	2
429	2
430	4
431	2
432	1
433	2
434	1
435	2
436	4
437	2
438	2
439	2
440	2
441	2
442	3
443	2
444	2
445	2
446	2
447	2
448	2
449	0
450	2
451	2
452	2
453	2
454	6
455	2
456	2
457	1
458	5
459	2
460	1
461	7
462	1
463	2
464	1
465	7
466	2
467	2
468	2
469	2
470	2
471	5
472	2
473	2
474	4
475	2
476	2
477	5
478	2
479	2
480	2
481	2
482	1
483	2
484	2
485	2
486	1
487	2
488	1
489	2
490	1
491	1
492	1
493	2
494	2
495	2
496	2
497	1
498	2
499	2
500	2
501	1
502	2
503	2
504	2
505	2
506	2
507	5
508	1
509	3
510	2
511	1
512	1
513	2
514	2
515	2
516	2
517	2
518	3
519	2
520	2
521	2
522	2
523	1
524	2
525	1
526	2
527	3
528	3
529	4
530	2
531	2
532	2
533	1
534	2
535	5
536	3
537	6
538	2
539	2
540	2
541	1
542	6
543	2
544	1
545	4
546	2
547	2
548	2
549	0
550	2
551	2
552	2
553	3
554	2
555	1
556	1
557	2
558	2
559	1
560	2
561	2
562	2
563	2
564	2
565	1
566	2
567	2
568	2
569	2
570	1
571	2
572	2
573	2
574	4
575	1
576	2
577	1
578	1
579	2
580	2
581	2
582	2
583	2
584	5
585	1
586	3
587	2
588	2
589	2
590	2
591	2
592	2
593	1
594	2
595	2
596	1
597	2
598	2
599	2
600	4
