# elapsed_s	cps
1	2
2	8
3	4
4	2
5	3
6	1
7	1
8	5
9	6
10	2
11	4
12	2
13	2
14	1
15	5
16	2
17	4
18	2
19	3
20	2
21	3
22	7
23	3
24	2
25	4
26	2
27	2
28	3
29	2
30	2
31	1
32	2
33	4
34	2
35	2
36	1
37	8
38	3
39	3
40	2
41	2
42	3
43	1
44	3
45	4
46	2
47	3
48	3
49	5
50	0
51	8
52	5
53	4
54	2
55	2
56	5
57	3
58	2
59	1
60	5
61	1
62	2
63	2
64	3
65	5
66	1
67	3
68	2
69	4
70	2
71	3
72	4
73	1
74	4
75	2
76	1
77	2
78	4
79	4
80	4
81	2
82	2
83	6
84	2
85	6
86	4
87	2
88	2
89	1
90	4
91	4
92	5
93	3
94	2
95	3
96	4
97	4
98	2
99	2
100	2
101	2
102	1
103	2
104	2
105	7
106	2
107	1
108	7
109	2
110	3
111	1
112	4
113	2
114	8
115	3
116	4
117	3
118	2
119	1
120	6
121	1
122	2
123	3
124	3
125	3
126	1
127	2
128	2
129	1
130	3
131	5
132	2
133	1
134	2
135	2
136	10
137	2
138	2
139	2
140	2
141	2
142	5
143	6
144	4
145	2
146	1
147	0
148	2
149	2
150	6
151	2
152	2
153	2
154	2
155	2
156	2
157	2
158	4
159	6
160	2
161	4
162	6
163	4
164	4
165	2
166	2
167	1
168	2
169	2
170	2
171	2
172	3
173	2
174	2
175	1
176	1
177	4
178	7
179	2
180	2
181	1
182	3
183	4
184	2
185	6
186	2
187	4
188	2
189	1
190	4
191	4
192	2
193	2
194	1
195	1
196	1
197	1
198	4
199	7
200	4
201	2
202	2
203	1
204	2
205	3
206	1
207	5
208	4
209	4
210	4
211	1
212	7
213	4
214	3
215	3
216	3
217	4
218	4
219	7
220	1
221	1
222	2
223	3
224	3
225	4
226	2
227	4
228	4
229	1
230	4
231	7
232	5
233	5
234	1
235	5
236	1
237	4
238	4
239	3
240	2
241	1
242	1
243	2
244	5
245	2
246	2
247	0
248	8
249	0
250	4
251	2
252	5
253	2
254	2
255	3
256	1
257	1
258	2
259	3
260	4
261	4
262	5
263	5
264	8
265	3
266	3
267	1
268	2
269	3
270	2
271	2
272	3
273	2
274	4
275	5
276	2
277	2
278	7
279	6
280	5
281	2
282	2
283	2
284	2
285	2
286	4
287	1
288	2
289	2
290	2
291	1
292	2
293	2
294	9
295	4
296	4
297	3
298	1
299	6
300	4
301	1
302	2
303	2
304	4
305	2
306	1
307	2
308	7
309	1
310	2
311	5
312	1
313	3
314	3
315	2
316	2
317	2
318	1
319	6
320	2
321	3
322	5
323	4
324	2
325	3
326	4
327	2
328	8
329	5
330	3
331	1
332	4
333	6
334	1
335	8
336	3
337	3
338	2
339	6
340	2
341	3
342	3
343	3
344	3
345	0
346	1
347	1
348	2
349	4
350	8
351	1
352	1
353	3
354	2
355	2
356	5
357	5
358	2
359	3
360	4
361	4
362	2
363	7
364	3
365	1
366	1
367	2
368	4
369	4
370	1
371	3
372	2
373	3
374	2
375	2
376	2
377	4
378	5
379	2
380	6
381	1
382	2
383	2
384	1
385	4
386	1
387	2
388	2
389	11
390	5
391	2
392	3
393	7
394	5
395	3
396	4
397	2
398	6
399	5
400	2
401	5
402	2
403	4
404	1
405	2
406	2
407	5
408	4
409	5
410	1
411	6
412	1
413	2
414	1
415	6
416	4
417	1
418	2
419	3
420	4
421	4
422	2
423	1
424	5
425	3
426	2
427	1
428	5
429	6
430	2
431	4
432	5
433	2
434	4
435	1
436	3
437	6
438	6
439	5
440	6
441	1
442	2
443	5
444	0
445	3
446	1
447	2
448	2
449	5
450	2
451	4
452	3
453	6
454	2
455	3
456	4
457	2
458	3
459	1
460	2
461	1
462	2
463	6
464	3
465	5
466	3
467	1
468	4
469	3
470	1
471	6
472	4
473	2
474	1
475	3
476	3
477	3
478	4
479	2
480	6
481	5
482	2
483	2
484	2
485	1
486	1
487	1
488	4
489	3
490	4
491	2
492	2
493	2
494	7
495	6
496	2
497	2
498	4
499	2
500	11
501	5
502	2
503	1
504	2
505	2
506	2
507	1
508	2
509	2
510	5
511	3
512	2
513	4
514	8
515	6
516	4
517	2
518	3
519	2
520	7
521	2
522	2
523	4
524	8
525	2
526	7
527	3
528	2
529	3
530	1
531	2
532	2
533	3
534	3
535	3
536	2
537	3
538	3
539	9
540	1
541	4
542	2
543	0
544	4
545	10
546	6
547	5
548	1
549	4
550	2
551	2
552	2
553	3
554	5
555	2
556	4
557	4
558	2
559	5
560	6
561	7
562	4
563	2
564	2
565	2
566	1
567	2
568	2
569	2
570	4
571	5
572	3
573	2
574	3
575	3
576	2
577	2
578	9
579	1
580	7
581	4
582	4
583	4
584	2
585	4
586	2
587	3
588	2
589	1
590	1
591	2
592	2
593	1
594	4
595	3
596	1
597	2
598	2
599	8
600	5
