# elapsed_s	cps
1	7
2	3
3	4
4	4
5	7
6	10
7	3
8	3
9	8
10	2
11	3
12	2
13	1
14	2
15	9
16	2
17	4
18	1
19	0
20	9
21	2
22	7
23	12
24	12
25	2
26	5
27	9
28	8
29	9
30	1
31	1
32	4
33	2
34	5
35	1
36	2
37	13
38	11
39	7
40	7
41	5
42	4
43	3
44	1
45	7
46	8
47	3
48	2
49	1
50	3
51	10
52	5
53	10
54	7
55	8
56	1
57	5
58	4
59	2
60	3
61	6
62	3
63	2
64	2
65	3
66	5
67	5
68	3
69	2
70	5
71	3
72	5
73	7
74	6
75	1
76	4
77	5
78	4
79	5
80	7
81	3
82	5
83	5
84	10
85	9
86	8
87	3
88	6
89	2
90	6
91	5
92	9
93	13
94	5
95	7
96	10
97	20
98	4
99	2
100	4
101	6
102	2
103	10
104	4
105	10
106	5
107	6
108	1
109	4
110	7
111	9
112	6
113	11
114	2
115	1
116	2
117	1
118	1
119	2
120	5
121	5
122	8
123	4
124	6
125	3
126	4
127	4
128	5
129	8
130	3
131	2
132	4
133	9
134	3
135	5
136	11
137	4
138	6
139	5
140	4
141	3
142	2
143	1
144	4
145	4
146	9
147	5
148	7
149	4
150	8
151	9
152	3
153	4
154	9
155	3
156	8
157	2
158	2
159	3
160	2
161	1
162	5
163	2
164	5
165	5
166	12
167	4
168	1
169	13
170	5
171	5
172	2
173	12
174	1
175	2
176	5
177	10
178	5
179	10
180	6
181	6
182	2
183	3
184	2
185	6
186	5
187	2
188	5
189	5
190	5
191	9
192	1
193	4
194	1
195	9
196	8
197	4
198	3
199	5
200	5
201	2
202	2
203	1
204	4
205	2
206	7
207	6
208	1
209	8
210	5
211	3
212	5
213	7
214	9
215	2
216	0
217	6
218	2
219	4
220	3
221	8
222	4
223	2
224	4
225	7
226	13
227	4
228	3
229	7
230	6
231	5
232	4
233	6
234	11
235	4
236	9
237	3
238	1
239	3
240	10
241	8
242	4
243	1
244	13
245	4
246	7
247	3
248	1
249	4
250	6
251	6
252	7
253	5
254	2
255	4
256	5
257	6
258	2
259	2
260	2
261	7
262	3
263	6
264	4
265	3
266	6
267	10
268	5
269	5
270	3
271	2
272	2
273	3
274	9
275	7
276	11
277	6
278	4
279	2
280	9
281	5
282	2
283	7
284	1
285	3
286	6
287	6
288	8
289	5
290	5
291	2
292	3
293	2
294	8
295	5
296	2
297	2
298	2
299	4
300	11
301	4
302	2
303	2
304	3
305	11
306	2
307	8
308	2
309	4
310	1
311	4
312	6
313	4
314	4
315	6
316	0
317	6
318	3
319	9
320	3
321	2
322	3
323	7
324	6
325	1
326	8
327	8
328	4
329	6
330	4
331	6
332	8
333	7
334	2
335	5
336	5
337	4
338	5
339	4
340	5
341	6
342	13
343	5
344	3
345	4
346	9
347	2
348	10
349	12
350	6
351	6
352	2
353	5
354	2
355	4
356	3
357	2
358	1
359	9
360	3
361	8
362	5
363	1
364	6
365	5
366	3
367	2
368	4
369	8
370	5
371	3
372	12
373	1
374	10
375	1
376	4
377	6
378	7
379	4
380	7
381	3
382	4
383	5
384	5
385	6
386	4
387	3
388	7
389	1
390	7
391	5
392	5
393	6
394	1
395	3
396	5
397	9
398	5
399	7
400	2
401	2
402	1
403	4
404	7
405	5
406	4
407	2
408	11
409	6
410	4
411	5
412	6
413	0
414	2
415	8
416	2
417	6
418	7
419	1
420	3
421	8
422	2
423	4
424	5
425	5
426	10
427	4
428	5
429	6
430	2
431	3
432	4
433	4
434	6
435	3
436	3
437	7
438	5
439	6
440	2
441	8
442	1
443	7
444	2
445	3
446	5
447	6
448	7
449	1
450	9
451	2
452	4
453	1
454	7
455	1
456	7
457	2
458	6
459	3
460	6
461	5
462	4
463	7
464	10
465	1
466	7
467	7
468	8
469	6
470	4
471	8
472	2
473	4
474	6
475	7
476	5
477	6
478	4
479	5
480	5
481	5
482	6
483	5
484	6
485	3
486	6
487	4
488	3
489	4
490	4
491	3
492	3
493	5
494	5
495	6
496	3
497	3
498	9
499	2
500	2
501	6
502	9
503	5
504	1
505	5
506	8
507	2
508	10
509	4
510	6
511	12
512	0
513	1
514	8
515	10
516	12
517	4
518	10
519	1
520	3
521	7
522	5
523	5
524	1
525	6
526	4
527	4
528	3
529	3
530	7
531	6
532	2
533	2
534	5
535	4
536	4
537	3
538	6
539	6
540	2
541	4
542	2
543	3
544	6
545	6
546	5
547	3
548	9
549	5
550	3
551	2
552	3
553	8
554	5
555	3
556	2
557	3
558	8
559	8
560	4
561	8
562	1
563	5
564	6
565	2
566	8
567	4
568	2
569	4
570	5
571	5
572	4
573	6
574	3
575	4
576	2
577	5
578	5
579	4
580	7
581	5
582	4
583	5
584	6
585	2
586	5
587	4
588	5
589	9
590	6
591	2
592	2
593	2
594	2
595	2
596	4
597	2
598	2
599	3
600	7
