# elapsed_s	cps
1	57
2	27
3	26
4	41
5	33
6	65
7	56
8	49
9	38
10	47
11	37
12	45
13	44
14	38
15	43
16	44
17	50
18	36
19	34
20	47
21	45
22	40
23	41
24	50
25	44
26	35
27	42
28	44
29	44
30	52
31	40
32	50
33	35
34	46
35	42
36	53
37	49
38	38
39	27
40	55
41	61
42	45
43	45
44	50
45	57
46	40
47	48
48	39
49	28
50	39
51	40
52	35
53	40
54	55
55	48
56	57
57	39
58	39
59	38
60	35
61	39
62	58
63	33
64	42
65	45
66	54
67	50
68	53
69	39
70	41
71	42
72	56
73	51
74	42
75	47
76	44
77	45
78	47
79	40
80	42
81	46
82	55
83	43
84	61
85	43
86	48
87	0
88	47
89	56
90	43
91	42
92	41
93	37
94	54
95	51
96	52
97	40
98	47
99	59
100	42
101	42
102	37
103	35
104	56
105	29
106	31
107	38
108	57
109	59
110	56
111	37
112	48
113	35
114	44
115	44
116	51
117	44
118	39
119	41
120	34
121	43
122	63
123	51
124	38
125	42
126	27
127	55
128	41
129	40
130	41
131	51
132	47
133	56
134	30
135	62
136	39
137	38
138	33
139	45
140	49
141	38
142	38
143	63
144	34
145	48
146	35
147	42
148	64
149	36
150	50
151	57
152	66
153	49
154	35
155	57
156	55
157	53
158	22
159	50
160	40
161	37
162	39
163	31
164	52
165	59
166	38
167	38
168	49
169	45
170	49
171	35
172	44
173	44
174	48
175	44
176	38
177	64
178	60
179	46
180	40
181	53
182	32
183	38
184	56
185	0
186	45
187	48
188	32
189	46
190	47
191	25
192	48
193	57
194	45
195	53
196	42
197	42
198	53
199	61
200	33
201	36
202	63
203	44
204	48
205	33
206	27
207	33
208	39
209	33
210	55
211	48
212	38
213	37
214	42
215	42
216	34
217	37
218	51
219	35
220	38
221	50
222	56
223	39
224	27
225	57
226	41
227	56
228	27
229	35
230	60
231	54
232	41
233	50
234	40
235	30
236	45
237	47
238	29
239	28
240	39
241	34
242	40
243	33
244	53
245	41
246	34
247	30
248	45
249	33
250	43
251	36
252	43
253	27
254	49
255	43
256	33
257	43
258	51
259	78
260	38
261	42
262	42
263	37
264	42
265	52
266	35
267	39
268	48
269	47
270	33
271	40
272	39
273	63
274	31
275	40
276	34
277	53
278	44
279	43
280	58
281	48
282	55
283	48
284	0
285	41
286	36
287	33
288	52
289	44
290	66
291	38
292	39
293	41
294	39
295	45
296	33
297	29
298	47
299	38
300	28
301	40
302	35
303	39
304	58
305	39
306	36
307	31
308	53
309	36
310	42
311	35
312	58
313	35
314	33
315	37
316	37
317	48
318	37
319	40
320	49
321	37
322	36
323	48
324	52
325	47
326	39
327	53
328	30
329	51
330	33
331	40
332	45
333	26
334	48
335	53
336	41
337	46
338	45
339	45
340	33
341	52
342	47
343	51
344	33
345	28
346	29
347	33
348	48
349	40
350	38
351	50
352	35
353	36
354	37
355	54
356	47
357	35
358	56
359	47
360	33
361	55
362	54
363	44
364	48
365	57
366	39
367	36
368	43
369	55
370	56
371	46
372	53
373	38
374	32
375	41
376	48
377	39
378	43
379	38
380	30
381	0
382	48
383	44
384	35
385	36
386	39
387	40
388	47
389	45
390	48
391	40
392	39
393	42
394	52
395	38
396	43
397	46
398	64
399	25
400	22
401	48
402	39
403	26
404	35
405	34
406	47
407	58
408	46
409	33
410	43
411	41
412	46
413	29
414	48
415	46
416	29
417	29
418	69
419	29
420	46
421	40
422	42
423	57
424	47
425	52
426	51
427	45
428	36
429	46
430	54
431	47
432	50
433	48
434	35
435	48
436	32
437	46
438	37
439	46
440	33
441	23
442	31
443	37
444	35
445	62
446	39
447	41
448	50
449	49
450	33
451	49
452	42
453	46
454	54
455	52
456	41
457	39
458	47
459	34
460	52
461	50
462	47
463	43
464	36
465	51
466	38
467	36
468	26
469	35
470	44
471	56
472	38
473	35
474	45
475	47
476	38
477	54
478	51
479	44
480	38
481	0
482	46
483	44
484	52
485	44
486	33
487	37
488	44
489	53
490	54
491	56
492	37
493	46
494	45
495	52
496	39
497	36
498	46
499	41
500	39
501	43
502	33
503	34
504	39
505	42
506	38
507	37
508	41
509	27
510	37
511	37
512	44
513	35
514	41
515	39
516	35
517	47
518	59
519	69
520	45
521	43
522	55
523	44
524	49
525	39
526	47
527	36
528	43
529	36
530	43
531	48
532	34
533	33
534	48
535	45
536	43
537	44
538	51
539	43
540	53
541	36
542	40
543	47
544	42
545	36
546	43
547	35
548	48
549	46
550	34
551	47
552	37
553	31
554	29
555	47
556	30
557	52
558	39
559	35
560	33
561	38
562	56
563	40
564	43
565	54
566	50
567	51
568	34
569	33
570	29
571	32
572	32
573	27
574	40
575	39
576	50
577	31
578	0
579	38
580	34
581	41
582	32
583	58
584	25
585	36
586	50
587	39
588	37
589	41
590	33
591	45
592	43
593	44
594	32
595	30
596	60
597	55
598	49
599	46
600	39
