# elapsed_s	cps
1	3
2	2
3	3
4	1
5	3
6	1
7	0
8	1
9	6
10	3
11	1
12	4
13	5
14	2
15	3
16	4
17	3
18	8
19	3
20	3
21	5
22	4
23	4
24	5
25	1
26	6
27	5
28	3
29	6
30	2
31	2
32	2
33	2
34	4
35	4
36	10
37	4
38	4
39	5
40	1
41	2
42	6
43	6
44	4
45	3
46	3
47	4
48	3
49	2
50	7
51	4
52	1
53	3
54	2
55	2
56	1
57	2
58	3
59	8
60	4
61	5
62	3
63	12
64	3
65	3
66	6
67	6
68	10
69	5
70	2
71	6
72	1
73	6
74	1
75	7
76	2
77	6
78	2
79	7
80	4
81	2
82	4
83	1
84	1
85	3
86	6
87	8
88	4
89	3
90	8
91	7
92	1
93	1
94	2
95	7
96	5
97	3
98	2
99	5
100	4
101	1
102	2
103	2
104	2
105	0
106	8
107	2
108	6
109	6
110	1
111	2
112	7
113	4
114	3
115	6
116	2
117	4
118	3
119	3
120	2
121	2
122	5
123	5
124	5
125	3
126	3
127	7
128	3
129	6
130	1
131	9
132	2
133	2
134	7
135	2
136	4
137	3
138	3
139	3
140	6
141	4
142	1
143	2
144	2
145	6
146	1
147	4
148	1
149	3
150	2
151	5
152	9
153	5
154	5
155	2
156	1
157	3
158	6
159	5
160	3
161	1
162	3
163	3
164	3
165	5
166	4
167	1
168	4
169	2
170	6
171	5
172	6
173	1
174	2
175	2
176	10
177	1
178	4
179	2
180	2
181	3
182	3
183	3
184	6
185	2
186	2
187	2
188	2
189	4
190	5
191	6
192	2
193	3
194	2
195	6
196	5
197	4
198	2
199	4
200	3
201	2
202	2
203	2
204	8
205	0
206	2
207	3
208	6
209	1
210	5
211	3
212	3
213	1
214	11
215	4
216	4
217	4
218	7
219	3
220	8
221	2
222	5
223	2
224	5
225	5
226	2
227	3
228	4
229	4
230	1
231	7
232	8
233	1
234	4
235	6
236	7
237	1
238	5
239	5
240	3
241	2
242	3
243	4
244	4
245	4
246	5
247	2
248	4
249	2
250	3
251	1
252	3
253	8
254	5
255	3
256	6
257	2
258	9
259	5
260	3
261	2
262	4
263	3
264	4
265	3
266	6
267	6
268	8
269	3
270	2
271	2
272	1
273	6
274	3
275	2
276	2
277	4
278	4
279	2
280	6
281	3
282	5
283	6
284	2
285	1
286	3
287	6
288	4
289	1
290	2
291	3
292	5
293	1
294	5
295	4
296	6
297	7
298	2
299	1
300	1
301	8
302	5
303	0
304	3
305	5
306	2
307	10
308	3
309	2
310	5
311	8
312	4
313	2
314	4
315	7
316	8
317	2
318	5
319	10
320	1
321	1
322	3
323	4
324	4
325	2
326	2
327	7
328	7
329	2
330	3
331	4
332	6
333	3
334	4
335	2
336	9
337	2
338	4
339	3
340	2
341	2
342	6
343	2
344	4
345	2
346	3
347	5
348	3
349	10
350	2
351	2
352	5
353	8
354	3
355	1
356	6
357	3
358	2
359	5
360	6
361	1
362	4
363	2
364	3
365	3
366	1
367	2
368	1
369	3
370	2
371	2
372	1
373	2
374	5
375	6
376	5
377	4
378	3
379	3
380	5
381	6
382	2
383	5
384	4
385	2
386	3
387	2
388	3
389	9
390	1
391	2
392	2
393	1
394	1
395	3
396	5
397	2
398	2
399	4
400	2
401	0
402	2
403	7
404	2
405	7
406	3
407	3
408	1
409	3
410	2
411	2
412	3
413	3
414	1
415	2
416	6
417	1
418	4
419	4
420	2
421	3
422	8
423	6
424	1
425	4
426	1
427	4
428	1
429	1
430	4
431	2
432	3
433	8
434	3
435	6
436	4
437	2
438	6
439	2
440	3
441	4
442	6
443	2
444	2
445	7
446	1
447	9
448	2
449	4
450	3
451	3
452	2
453	5
454	5
455	2
456	9
457	2
458	4
459	2
460	2
461	1
462	11
463	3
464	1
465	4
466	4
467	2
468	10
469	3
470	4
471	2
472	4
473	4
474	1
475	5
476	2
477	4
478	6
479	1
480	8
481	6
482	2
483	1
484	1
485	2
486	2
487	5
488	7
489	2
490	2
491	7
492	8
493	5
494	6
495	6
496	4
497	8
498	9
499	2
500	6
501	0
502	2
503	3
504	2
505	3
506	7
507	1
508	4
509	1
510	10
511	4
512	13
513	1
514	3
515	5
516	7
517	4
518	2
519	9
520	2
521	3
522	10
523	2
524	2
525	7
526	3
527	10
528	1
529	3
530	2
531	2
532	4
533	4
534	4
535	3
536	3
537	2
538	3
539	1
540	2
541	1
542	3
543	2
544	2
545	2
546	1
547	11
548	6
549	6
550	2
551	4
552	7
553	3
554	7
555	3
556	6
557	1
558	3
559	1
560	6
561	1
562	7
563	8
564	6
565	3
566	2
567	6
568	4
569	5
570	4
571	10
572	2
573	5
574	4
575	4
576	10
577	5
578	2
579	3
580	3
581	2
582	3
583	3
584	2
585	1
586	1
587	7
588	6
589	4
590	4
591	13
592	1
593	7
594	1
595	4
596	7
597	5
598	3
599	1
600	1
