# elapsed_s	cps
1	2
2	3
3	2
4	3
5	2
6	2
7	4
8	9
9	2
10	6
11	8
12	3
13	2
14	6
15	3
16	4
17	5
18	5
19	4
20	5
21	5
22	2
23	10
24	2
25	1
26	3
27	3
28	2
29	2
30	1
31	3
32	7
33	9
34	7
35	1
36	1
37	4
38	8
39	2
40	5
41	3
42	6
43	5
44	6
45	2
46	5
47	4
48	2
49	6
50	0
51	2
52	2
53	3
54	2
55	5
56	7
57	2
58	1
59	5
60	4
61	4
62	4
63	7
64	2
65	2
66	2
67	1
68	2
69	2
70	5
71	8
72	5
73	8
74	6
75	4
76	3
77	5
78	3
79	3
80	1
81	3
82	6
83	2
84	2
85	6
86	4
87	9
88	1
89	2
90	4
91	5
92	6
93	3
94	2
95	6
96	6
97	3
98	3
99	1
100	2
101	5
102	2
103	8
104	2
105	3
106	6
107	1
108	2
109	2
110	4
111	4
112	1
113	4
114	2
115	2
116	5
117	1
118	6
119	2
120	4
121	3
122	4
123	2
124	6
125	4
126	3
127	2
128	1
129	3
130	4
131	6
132	3
133	4
134	3
135	1
136	5
137	3
138	4
139	3
140	2
141	2
142	3
143	2
144	0
145	1
146	2
147	3
148	2
149	3
150	4
151	2
152	3
153	3
154	2
155	2
156	5
157	9
158	2
159	5
160	4
161	2
162	2
163	4
164	2
165	2
166	6
167	2
168	3
169	8
170	2
171	1
172	4
173	1
174	2
175	2
176	1
177	2
178	2
179	3
180	5
181	6
182	2
183	2
184	2
185	2
186	2
187	3
188	1
189	7
190	2
191	1
192	3
193	2
194	3
195	4
196	2
197	2
198	3
199	3
200	3
201	4
202	1
203	1
204	3
205	3
206	10
207	3
208	5
209	6
210	5
211	2
212	2
213	2
214	8
215	6
216	7
217	3
218	4
219	2
220	2
221	2
222	4
223	2
224	4
225	4
226	0
227	3
228	6
229	5
230	1
231	4
232	3
233	2
234	4
235	6
236	3
237	1
238	5
239	7
240	2
241	1
242	4
243	4
244	2
245	2
246	5
247	1
248	6
249	1
250	1
251	3
252	3
253	3
254	3
255	8
256	6
257	3
258	5
259	2
260	6
261	4
262	3
263	5
264	2
265	5
266	2
267	4
268	6
269	4
270	2
271	3
272	2
273	5
274	3
275	2
276	6
277	10
278	1
279	4
280	7
281	1
282	2
283	6
284	2
285	2
286	3
287	7
288	4
289	1
290	6
291	6
292	6
293	4
294	8
295	9
296	2
297	2
298	3
299	6
300	1
301	3
302	6
303	2
304	4
305	4
306	2
307	4
308	2
309	9
310	0
311	1
312	1
313	2
314	2
315	3
316	5
317	4
318	2
319	1
320	1
321	2
322	2
323	4
324	3
325	4
326	2
327	3
328	3
329	2
330	2
331	8
332	4
333	10
334	1
335	7
336	5
337	7
338	5
339	7
340	1
341	3
342	2
343	2
344	2
345	2
346	4
347	3
348	2
349	2
350	1
351	3
352	3
353	5
354	4
355	3
356	2
357	3
358	4
359	4
360	4
361	4
362	5
363	3
364	2
365	6
366	4
367	1
368	3
369	1
370	2
371	5
372	2
373	3
374	2
375	2
376	6
377	1
378	3
379	3
380	2
381	3
382	2
383	2
384	2
385	2
386	5
387	2
388	5
389	3
390	2
391	2
392	1
393	1
394	2
395	5
396	2
397	2
398	3
399	2
400	4
401	6
402	2
403	7
404	2
405	7
406	2
407	4
408	3
409	5
410	2
411	3
412	2
413	8
414	2
415	6
416	2
417	7
418	2
419	11
420	3
421	2
422	1
423	6
424	3
425	3
426	2
427	4
428	3
429	4
430	3
431	2
432	7
433	4
434	5
435	4
436	6
437	2
438	4
439	4
440	2
441	2
442	4
443	5
444	4
445	4
446	8
447	2
448	2
449	3
450	7
451	2
452	3
453	2
454	4
455	6
456	3
457	2
458	1
459	4
460	1
461	1
462	2
463	7
464	7
465	4
466	5
467	4
468	3
469	8
470	6
471	1
472	1
473	4
474	10
475	2
476	4
477	5
478	1
479	2
480	2
481	2
482	4
483	2
484	4
485	1
486	0
487	1
488	1
489	4
490	3
491	5
492	2
493	1
494	4
495	4
496	2
497	5
498	2
499	5
500	7
501	1
502	3
503	1
504	2
505	2
506	4
507	1
508	4
509	4
510	5
511	2
512	5
513	1
514	3
515	5
516	2
517	7
518	6
519	1
520	6
521	2
522	2
523	1
524	2
525	2
526	2
527	6
528	3
529	5
530	2
531	7
532	3
533	4
534	9
535	5
536	9
537	3
538	3
539	2
540	5
541	9
542	3
543	5
544	8
545	1
546	2
547	5
548	4
549	6
550	4
551	3
552	2
553	4
554	5
555	5
556	3
557	1
558	6
559	4
560	4
561	1
562	3
563	8
564	4
565	3
566	4
567	7
568	7
569	4
570	6
571	2
572	3
573	6
574	3
575	2
576	3
577	3
578	3
579	1
580	9
581	3
582	4
583	1
584	6
585	0
586	8
587	2
588	9
589	11
590	4
591	5
592	3
593	6
594	2
595	6
596	4
597	2
598	3
599	2
600	5
