# elapsed_s	cps
1	4
2	2
3	5
4	2
5	2
6	2
7	2
8	2
9	3
10	3
11	4
12	2
13	2
14	2
15	2
16	1
17	2
18	2
19	3
20	1
21	6
22	2
23	1
24	2
25	2
26	6
27	1
28	1
29	2
30	3
31	2
32	2
33	2
34	1
35	2
36	1
37	1
38	2
39	1
40	4
41	2
42	1
43	1
44	2
45	2
46	2
47	2
48	2
49	5
50	2
51	2
52	2
53	2
54	2
55	2
56	2
57	1
58	2
59	2
60	1
61	2
62	4
63	2
64	2
65	1
66	1
67	1
68	2
69	0
70	1
71	2
72	2
73	1
74	1
75	2
76	2
77	2
78	2
79	1
80	2
81	2
82	3
83	2
84	2
85	1
86	1
87	3
88	1
89	4
90	1
91	3
92	2
93	2
94	2
95	4
96	2
97	2
98	2
99	2
100	3
101	2
102	2
103	2
104	1
105	3
106	2
107	2
108	2
109	1
110	1
111	2
112	2
113	2
114	2
115	2
116	4
117	2
118	2
119	3
120	3
121	2
122	2
123	2
124	2
125	2
126	2
127	3
128	2
129	7
130	2
131	2
132	2
133	2
134	1
135	2
136	2
137	2
138	2
139	2
140	2
141	2
142	2
143	2
144	1
145	2
146	2
147	2
148	2
149	2
150	4
151	2
152	2
153	2
154	1
155	3
156	2
157	2
158	4
159	2
160	2
161	2
162	1
163	1
164	2
165	2
166	2
167	0
168	2
169	2
170	2
171	1
172	6
173	5
174	2
175	2
176	2
177	2
178	3
179	3
180	2
181	2
182	4
183	2
184	2
185	2
186	1
187	3
188	2
189	2
190	2
191	2
192	2
193	2
194	1
195	2
196	3
197	2
198	2
199	2
200	2
201	1
202	2
203	1
204	1
205	2
206	2
207	3
208	2
209	4
210	2
211	1
212	2
213	1
214	2
215	4
216	2
217	2
218	2
219	3
220	2
221	2
222	1
223	3
224	1
225	2
226	2
227	2
228	3
229	2
230	2
231	2
232	2
233	2
234	2
235	2
236	2
237	4
238	1
239	2
240	4
241	2
242	1
243	2
244	2
245	1
246	5
247	2
248	2
249	2
250	2
251	2
252	2
253	1
254	2
255	2
256	4
257	2
258	2
259	2
260	2
261	3
262	2
263	7
264	2
265	2
266	1
267	1
268	4
269	2
270	2
271	4
272	2
273	2
274	2
275	2
276	2
277	1
278	3
279	1
280	1
281	5
282	2
283	2
284	2
285	2
286	2
287	2
288	1
289	2
290	2
291	5
292	4
293	2
294	2
295	2
296	2
297	1
298	3
299	2
300	0
301	2
302	2
303	2
304	2
305	2
306	2
307	5
308	2
309	2
310	2
311	1
312	2
313	2
314	2
315	2
316	2
317	3
318	2
319	1
320	2
321	2
322	7
323	1
324	1
325	2
326	2
327	2
328	2
329	2
330	2
331	2
332	1
333	2
334	2
335	2
336	2
337	1
338	2
339	2
340	2
341	1
342	2
343	2
344	2
345	4
346	2
347	2
348	2
349	3
350	1
351	2
352	2
353	2
354	2
355	2
356	2
357	2
358	1
359	1
360	2
361	2
362	2
363	2
364	2
365	0
366	1
367	1
368	2
369	2
370	2
371	5
372	2
373	2
374	2
375	5
376	1
377	2
378	2
379	7
380	1
381	1
382	3
383	2
384	2
385	1
386	3
387	2
388	2
389	3
390	2
391	2
392	2
393	2
394	2
395	1
396	1
397	4
398	6
399	1
400	2
401	2
402	2
403	1
404	1
405	2
406	1
407	1
408	2
409	2
410	2
411	2
412	3
413	2
414	3
415	2
416	2
417	2
418	3
419	1
420	4
421	2
422	1
423	2
424	2
425	2
426	3
427	2
428	1
429	2
430	1
431	2
432	2
433	2
434	2
435	2
436	2
437	3
438	2
439	2
440	3
441	2
442	2
443	2
444	2
445	2
446	2
447	6
448	2
449	2
450	2
451	2
452	2
453	1
454	3
455	3
456	2
457	2
458	2
459	3
460	1
461	2
462	1
463	0
464	4
465	1
466	2
467	2
468	2
469	3
470	2
471	1
472	2
473	1
474	2
475	2
476	2
477	3
478	1
479	2
480	2
481	4
482	2
483	2
484	2
485	2
486	2
487	1
488	1
489	2
490	2
491	1
492	1
493	2
494	2
495	5
496	4
497	2
498	2
499	5
500	1
501	1
502	1
503	2
504	1
505	1
506	1
507	1
508	3
509	2
510	1
511	2
512	2
513	2
514	2
515	2
516	1
517	2
518	1
519	2
520	2
521	2
522	3
523	3
524	5
525	1
526	1
527	2
528	2
529	2
530	2
531	4
532	2
533	1
534	2
535	5
536	2
537	2
538	2
539	2
540	2
541	4
542	2
543	2
544	3
545	1
546	2
547	2
548	3
549	2
550	2
551	1
552	1
553	4
554	1
555	2
556	2
557	2
558	1
559	2
560	2
561	2
562	0
563	3
564	2
565	2
566	2
567	2
568	1
569	1
570	1
571	2
572	2
573	3
574	1
575	2
576	2
577	2
578	1
579	2
580	1
581	2
582	1
583	2
584	2
585	4
586	2
587	4
588	2
589	2
590	1
591	2
592	1
593	2
594	2
595	1
596	1
597	5
598	1
599	4
600	2
