# elapsed_s	cps
1	2
2	2
3	3
4	2
5	2
6	1
7	1
8	3
9	3
10	4
11	2
12	1
13	2
14	4
15	2
16	2
17	1
18	1
19	1
20	2
21	2
22	1
23	2
24	2
25	2
26	2
27	2
28	1
29	5
30	2
31	2
32	2
33	2
34	2
35	2
36	2
37	1
38	2
39	2
40	2
41	1
42	1
43	2
44	2
45	2
46	1
47	2
48	1
49	2
50	2
51	2
52	2
53	2
54	2
55	2
56	2
57	3
58	2
59	2
60	2
61	2
62	2
63	2
64	2
65	1
66	3
67	2
68	2
69	2
70	3
71	1
72	1
73	2
74	2
75	2
76	2
77	4
78	1
79	2
80	2
81	2
82	1
83	2
84	3
85	2
86	2
87	2
88	2
89	2
90	2
91	5
92	2
93	2
94	2
95	2
96	2
97	5
98	2
99	2
100	2
101	1
102	2
103	2
104	2
105	2
106	0
107	2
108	1
109	2
110	2
111	2
112	1
113	2
114	1
115	1
116	2
117	2
118	2
119	2
120	1
121	3
122	3
123	1
124	2
125	2
126	2
127	1
128	2
129	2
130	2
131	2
132	2
133	2
134	2
135	3
136	1
137	1
138	1
139	2
140	2
141	2
142	2
143	2
144	3
145	2
146	2
147	2
148	1
149	2
150	2
151	2
152	1
153	1
154	2
155	3
156	2
157	2
158	2
159	4
160	2
161	1
162	2
163	2
164	1
165	2
166	2
167	2
168	1
169	2
170	2
171	2
172	2
173	4
174	2
175	2
176	6
177	2
178	4
179	1
180	3
181	3
182	1
183	5
184	2
185	2
186	2
187	2
188	1
189	2
190	5
191	2
192	1
193	2
194	2
195	2
196	1
197	2
198	4
199	2
200	2
201	4
202	2
203	3
204	2
205	0
206	2
207	2
208	2
209	4
210	3
211	2
212	1
213	2
214	3
215	2
216	2
217	2
218	2
219	2
220	2
221	2
222	1
223	2
224	2
225	2
226	2
227	4
228	1
229	5
230	2
231	2
232	2
233	3
234	2
235	1
236	1
237	2
238	2
239	2
240	2
241	1
242	2
243	2
244	2
245	2
246	3
247	1
248	2
249	1
250	1
251	2
252	2
253	2
254	3
255	2
256	2
257	3
258	3
259	2
260	3
261	3
262	2
263	2
264	1
265	1
266	2
267	2
268	2
269	3
270	1
271	2
272	1
273	2
274	2
275	4
276	2
277	1
278	1
279	1
280	2
281	2
282	3
283	1
284	4
285	3
286	1
287	1
288	2
289	2
290	1
291	4
292	1
293	2
294	2
295	2
296	2
297	1
298	2
299	2
300	3
301	2
302	2
303	0
304	2
305	2
306	2
307	1
308	4
309	2
310	2
311	1
312	2
313	4
314	1
315	2
316	2
317	4
318	2
319	2
320	2
321	2
322	4
323	1
324	3
325	2
326	2
327	2
328	2
329	2
330	2
331	2
332	2
333	2
334	1
335	2
336	2
337	2
338	2
339	2
340	2
341	2
342	2
343	2
344	2
345	1
346	2
347	2
348	2
349	2
350	5
351	1
352	2
353	1
354	1
355	2
356	1
357	2
358	4
359	2
360	3
361	1
362	1
363	2
364	2
365	1
366	1
367	3
368	1
369	1
370	2
371	3
372	2
373	2
374	3
375	2
376	1
377	2
378	8
379	2
380	2
381	1
382	2
383	2
384	2
385	2
386	2
387	1
388	2
389	2
390	1
391	2
392	2
393	2
394	1
395	2
396	2
397	2
398	1
399	2
400	2
401	0
402	2
403	2
404	2
405	2
406	2
407	2
408	2
409	4
410	1
411	2
412	1
413	3
414	2
415	2
416	2
417	2
418	2
419	2
420	2
421	2
422	2
423	2
424	2
425	2
426	2
427	2
428	2
429	1
430	2
431	2
432	2
433	2
434	1
435	2
436	2
437	1
438	2
439	2
440	2
441	1
442	2
443	2
444	2
445	2
446	2
447	1
448	1
449	2
450	2
451	6
452	2
453	2
454	2
455	2
456	2
457	2
458	2
459	2
460	2
461	2
462	3
463	2
464	2
465	2
466	1
467	2
468	1
469	4
470	1
471	2
472	1
473	2
474	5
475	2
476	6
477	2
478	2
479	2
480	1
481	2
482	3
483	2
484	2
485	2
486	2
487	2
488	5
489	3
490	1
491	1
492	2
493	1
494	3
495	2
496	4
497	2
498	0
499	2
500	2
501	1
502	1
503	2
504	3
505	3
506	2
507	2
508	2
509	3
510	1
511	1
512	2
513	1
514	2
515	3
516	2
517	4
518	2
519	1
520	2
521	2
522	2
523	2
524	2
525	1
526	2
527	3
528	3
529	1
530	2
531	3
532	1
533	2
534	2
535	2
536	2
537	2
538	2
539	1
540	4
541	3
542	2
543	1
544	2
545	3
546	2
547	2
548	1
549	2
550	2
551	2
552	2
553	2
554	2
555	1
556	2
557	2
558	2
559	2
560	2
561	2
562	1
563	2
564	2
565	3
566	2
567	2
568	2
569	2
570	1
571	2
572	3
573	2
574	1
575	2
576	2
577	1
578	2
579	2
580	2
581	1
582	1
583	2
584	1
585	2
586	2
587	1
588	2
589	2
590	5
591	2
592	1
593	2
594	2
595	2
596	2
597	2
598	0
599	2
600	2
