# elapsed_s	cps
1	2
2	2
3	2
4	1
5	2
6	1
7	2
8	1
9	3
10	2
11	2
12	2
13	2
14	2
15	2
16	2
17	1
18	2
19	4
20	2
21	1
22	1
23	1
24	2
25	2
26	2
27	2
28	2
29	2
30	2
31	5
32	1
33	2
34	2
35	2
36	2
37	2
38	4
39	2
40	2
41	2
42	2
43	1
44	3
45	1
46	1
47	1
48	1
49	4
50	2
51	2
52	2
53	2
54	2
55	3
56	2
57	2
58	1
59	2
60	1
61	2
62	1
63	2
64	2
65	2
66	2
67	3
68	1
69	3
70	2
71	2
72	2
73	2
74	0
75	2
76	6
77	2
78	2
79	2
80	2
81	2
82	2
83	4
84	2
85	1
86	1
87	2
88	3
89	2
90	2
91	2
92	2
93	3
94	1
95	2
96	2
97	1
98	2
99	3
100	2
101	2
102	2
103	2
104	2
105	1
106	2
107	2
108	7
109	1
110	2
111	1
112	2
113	2
114	2
115	4
116	2
117	2
118	2
119	2
120	1
121	2
122	2
123	5
124	3
125	3
126	2
127	1
128	4
129	2
130	2
131	2
132	2
133	2
134	2
135	2
136	2
137	2
138	2
139	1
140	2
141	5
142	2
143	2
144	1
145	3
146	2
147	2
148	1
149	1
150	2
151	2
152	2
153	4
154	2
155	3
156	3
157	2
158	2
159	2
160	2
161	4
162	1
163	1
164	1
165	2
166	2
167	3
168	2
169	4
170	2
171	1
172	0
173	1
174	2
175	2
176	2
177	2
178	2
179	2
180	2
181	2
182	3
183	1
184	1
185	2
186	4
187	2
188	2
189	1
190	2
191	4
192	1
193	2
194	2
195	1
196	2
197	2
198	2
199	1
200	2
201	3
202	2
203	2
204	3
205	2
206	2
207	2
208	1
209	2
210	2
211	1
212	1
213	2
214	1
215	2
216	2
217	2
218	1
219	3
220	1
221	4
222	2
223	2
224	2
225	2
226	1
227	3
228	1
229	2
230	1
231	1
232	3
233	3
234	1
235	3
236	1
237	1
238	2
239	2
240	2
241	2
242	2
243	2
244	3
245	2
246	1
247	2
248	1
249	2
250	1
251	2
252	1
253	1
254	2
255	3
256	2
257	2
258	1
259	2
260	2
261	2
262	2
263	1
264	2
265	2
266	2
267	3
268	2
269	3
270	2
271	1
272	1
273	3
274	2
275	3
276	2
277	1
278	1
279	4
280	2
281	2
282	2
283	1
284	2
285	2
286	2
287	2
288	2
289	2
290	1
291	4
292	2
293	1
294	2
295	1
296	3
297	2
298	4
299	2
300	2
301	2
302	1
303	2
304	2
305	3
306	1
307	2
308	2
309	2
310	1
311	2
312	2
313	2
314	1
315	2
316	4
317	2
318	2
319	2
320	2
321	2
322	1
323	4
324	2
325	3
326	2
327	1
328	1
329	1
330	1
331	2
332	1
333	2
334	3
335	2
336	2
337	1
338	1
339	3
340	2
341	2
342	2
343	2
344	1
345	2
346	2
347	2
348	3
349	2
350	2
351	2
352	2
353	2
354	1
355	3
356	1
357	1
358	2
359	2
360	2
361	2
362	1
363	1
364	1
365	2
366	2
367	2
368	2
369	1
370	2
371	0
372	2
373	2
374	1
375	1
376	2
377	2
378	1
379	2
380	3
381	2
382	2
383	4
384	1
385	2
386	2
387	4
388	2
389	2
390	2
391	2
392	2
393	2
394	1
395	2
396	1
397	2
398	2
399	2
400	2
401	2
402	2
403	2
404	2
405	1
406	2
407	2
408	2
409	2
410	2
411	2
412	2
413	2
414	2
415	2
416	2
417	1
418	2
419	2
420	2
421	4
422	2
423	1
424	2
425	1
426	2
427	2
428	5
429	2
430	2
431	2
432	1
433	5
434	2
435	2
436	2
437	2
438	2
439	2
440	2
441	2
442	2
443	2
444	2
445	2
446	2
447	2
448	2
449	2
450	2
451	1
452	2
453	2
454	2
455	2
456	2
457	2
458	1
459	2
460	4
461	2
462	2
463	2
464	3
465	2
466	2
467	0
468	2
469	2
470	1
471	1
472	5
473	5
474	2
475	2
476	2
477	2
478	2
479	2
480	2
481	2
482	2
483	5
484	2
485	1
486	2
487	2
488	2
489	2
490	2
491	1
492	2
493	2
494	2
495	2
496	2
497	2
498	2
499	2
500	1
501	2
502	2
503	2
504	2
505	2
506	2
507	2
508	3
509	2
510	1
511	2
512	3
513	2
514	1
515	3
516	2
517	2
518	1
519	1
520	3
521	2
522	2
523	2
524	2
525	1
526	2
527	2
528	5
529	3
530	2
531	4
532	2
533	2
534	1
535	2
536	2
537	2
538	2
539	2
540	2
541	2
542	4
543	2
544	2
545	2
546	1
547	1
548	2
549	2
550	3
551	2
552	2
553	2
554	3
555	4
556	2
557	2
558	2
559	5
560	2
561	2
562	3
563	2
564	1
565	3
566	0
567	2
568	1
569	2
570	2
571	2
572	4
573	3
574	3
575	1
576	2
577	2
578	3
579	2
580	2
581	2
582	2
583	2
584	2
585	2
586	1
587	2
588	2
589	2
590	2
591	2
592	2
593	2
594	1
595	2
596	2
597	1
598	3
599	2
600	2
