# elapsed_s	cps
1	1
2	8
3	3
4	8
5	12
6	15
7	11
8	6
9	10
10	6
11	14
12	14
13	15
14	13
15	7
16	8
17	15
18	7
19	14
20	8
21	9
22	11
23	11
24	11
25	14
26	11
27	5
28	4
29	10
30	14
31	9
32	8
33	15
34	12
35	6
36	14
37	8
38	6
39	17
40	8
41	6
42	7
43	15
44	11
45	16
46	18
47	12
48	7
49	20
50	15
51	14
52	0
53	3
54	7
55	7
56	14
57	11
58	14
59	18
60	11
61	5
62	6
63	9
64	9
65	7
66	14
67	10
68	6
69	10
70	4
71	14
72	19
73	9
74	14
75	12
76	7
77	16
78	3
79	12
80	12
81	17
82	12
83	10
84	13
85	6
86	11
87	15
88	5
89	8
90	7
91	8
92	16
93	12
94	6
95	7
96	5
97	8
98	5
99	15
100	8
101	8
102	10
103	7
104	13
105	13
106	7
107	9
108	6
109	7
110	11
111	17
112	7
113	4
114	12
115	14
116	13
117	13
118	11
119	9
120	9
121	8
122	14
123	12
124	10
125	13
126	8
127	11
128	7
129	8
130	10
131	10
132	5
133	11
134	9
135	10
136	12
137	19
138	3
139	9
140	9
141	8
142	8
143	4
144	9
145	12
146	5
147	13
148	14
149	7
150	5
151	1
152	1
153	21
154	10
155	6
156	7
157	5
158	7
159	10
160	6
161	14
162	11
163	10
164	12
165	10
166	11
167	11
168	6
169	16
170	17
171	3
172	11
173	8
174	10
175	15
176	3
177	9
178	7
179	9
180	6
181	11
182	10
183	11
184	13
185	5
186	6
187	9
188	13
189	12
190	19
191	8
192	14
193	12
194	12
195	6
196	6
197	7
198	11
199	14
200	15
201	11
202	4
203	9
204	10
205	16
206	8
207	10
208	10
209	14
210	11
211	12
212	2
213	13
214	18
215	14
216	13
217	7
218	10
219	10
220	8
221	9
222	13
223	8
224	16
225	10
226	11
227	12
228	8
229	7
230	11
231	17
232	8
233	6
234	6
235	9
236	8
237	5
238	13
239	6
240	9
241	3
242	9
243	13
244	10
245	4
246	4
247	5
248	0
249	5
250	11
251	17
252	11
253	7
254	15
255	8
256	4
257	13
258	15
259	6
260	16
261	7
262	18
263	9
264	4
265	4
266	13
267	9
268	7
269	2
270	4
271	13
272	12
273	7
274	9
275	9
276	19
277	11
278	12
279	17
280	10
281	25
282	4
283	18
284	14
285	8
286	13
287	19
288	18
289	19
290	8
291	23
292	4
293	15
294	7
295	14
296	11
297	8
298	5
299	12
300	16
301	16
302	12
303	13
304	6
305	11
306	5
307	7
308	8
309	11
310	8
311	17
312	8
313	10
314	4
315	10
316	12
317	13
318	9
319	23
320	13
321	5
322	17
323	9
324	8
325	10
326	5
327	15
328	10
329	11
330	7
331	7
332	11
333	6
334	7
335	9
336	11
337	12
338	9
339	9
340	6
341	11
342	9
343	18
344	14
345	16
346	0
347	8
348	9
349	7
350	7
351	8
352	13
353	6
354	10
355	7
356	11
357	14
358	11
359	5
360	10
361	7
362	13
363	7
364	9
365	9
366	11
367	5
368	24
369	3
370	13
371	7
372	15
373	11
374	17
375	16
376	6
377	13
378	9
379	11
380	6
381	4
382	6
383	22
384	12
385	3
386	7
387	10
388	9
389	7
390	7
391	7
392	8
393	12
394	14
395	14
396	9
397	16
398	10
399	14
400	15
401	13
402	8
403	13
404	6
405	9
406	11
407	5
408	6
409	9
410	8
411	8
412	20
413	10
414	8
415	8
416	8
417	10
418	6
419	4
420	7
421	8
422	10
423	8
424	7
425	13
426	9
427	8
428	9
429	6
430	16
431	14
432	13
433	10
434	8
435	6
436	15
437	14
438	10
439	1
440	1
441	10
442	7
443	9
444	8
445	10
446	14
447	14
448	14
449	3
450	9
451	20
452	20
453	11
454	3
455	14
456	9
457	14
458	14
459	12
460	14
461	10
462	13
463	12
464	10
465	12
466	20
467	6
468	14
469	8
470	7
471	11
472	7
473	12
474	10
475	10
476	10
477	8
478	16
479	7
480	6
481	8
482	9
483	8
484	7
485	6
486	9
487	10
488	21
489	12
490	11
491	6
492	12
493	17
494	3
495	7
496	8
497	8
498	8
499	5
500	17
501	12
502	9
503	11
504	5
505	5
506	6
507	5
508	10
509	9
510	17
511	9
512	8
513	4
514	14
515	12
516	6
517	13
518	7
519	9
520	8
521	8
522	7
523	10
524	9
525	7
526	10
527	11
528	10
529	5
530	7
531	7
532	8
533	9
534	0
535	10
536	10
537	11
538	16
539	16
540	10
541	13
542	8
543	8
544	17
545	6
546	15
547	11
548	8
549	10
550	9
551	7
552	3
553	11
554	7
555	9
556	13
557	11
558	11
559	12
560	4
561	3
562	17
563	5
564	8
565	7
566	7
567	14
568	9
569	15
570	14
571	6
572	16
573	9
574	8
575	23
576	7
577	17
578	12
579	6
580	14
581	8
582	13
583	7
584	10
585	11
586	2
587	6
588	15
589	12
590	10
591	13
592	16
593	6
594	10
595	3
596	12
597	11
598	10
599	11
600	9
