timestamp,raw,mrem/h,tail,dt_s
2026-03-11 12:19:08.077,J31J40,1,40,1.000
2026-03-11 12:19:09.077,J30J40,0,40,1.001
2026-03-11 12:19:10.077,J30J40,0,40,1.000
2026-03-11 12:19:11.077,J30J40,0,40,1.000
2026-03-11 12:19:12.078,J30J40,0,40,1.000
2026-03-11 12:19:13.078,J31J40,1,40,1.000
2026-03-11 12:19:14.078,J30J40,0,40,1.000
2026-03-11 12:19:15.079,J30J40,0,40,1.000
2026-03-11 12:19:16.079,J30J40,0,40,1.000
2026-03-11 12:19:17.079,J30J40,0,40,1.000
2026-03-11 12:19:18.079,J30J40,0,40,1.000
2026-03-11 12:19:19.080,J30J40,0,40,1.001
2026-03-11 12:19:20.080,J30J40,0,40,1.000
2026-03-11 12:19:21.080,J31J40,1,40,1.001
2026-03-11 12:19:22.081,J30J40,0,40,1.001
2026-03-11 12:19:23.082,J30J40,0,40,1.000
2026-03-11 12:19:24.082,J30J40,0,40,1.000
2026-03-11 12:19:25.083,J30J40,0,40,1.001
2026-03-11 12:19:26.083,J30J40,0,40,1.000
2026-03-11 12:19:27.083,J30J40,0,40,1.000
2026-03-11 12:19:28.083,J30J40,0,40,1.000
2026-03-11 12:19:29.083,J30J40,0,40,1.000
2026-03-11 12:19:30.084,J30J40,0,40,1.000
2026-03-11 12:19:31.084,J30J40,0,40,1.000
2026-03-11 12:19:32.085,J30J40,0,40,1.001
2026-03-11 12:19:33.084,J30J40,0,40,1.000
2026-03-11 12:19:34.087,J30J40,0,40,1.002
2026-03-11 12:19:35.086,J30J40,0,40,1.000
2026-03-11 12:19:36.087,J30J40,0,40,1.000
2026-03-11 12:19:37.088,J31J40,1,40,1.001
2026-03-11 12:19:38.088,J30J40,0,40,1.000
2026-03-11 12:19:39.089,J31J40,1,40,1.000
2026-03-11 12:19:40.089,J30J40,0,40,1.000
2026-03-11 12:19:41.089,J30J40,0,40,1.000
2026-03-11 12:19:42.089,J30J40,0,40,1.000
2026-03-11 12:19:43.090,J30J40,0,40,1.000
2026-03-11 12:19:44.090,J30J40,0,40,1.000
2026-03-11 12:19:45.090,J31J40,1,40,1.000
2026-03-11 12:19:46.090,J30J40,0,40,1.000
2026-03-11 12:19:47.091,J31J40,1,40,1.000
2026-03-11 12:19:48.091,J31J40,1,40,1.000
2026-03-11 12:19:49.093,J30J40,0,40,1.002
2026-03-11 12:19:50.093,J30J40,0,40,1.000
2026-03-11 12:19:51.094,J30J40,0,40,1.000
2026-03-11 12:19:52.095,J31J40,1,40,1.001
2026-03-11 12:19:53.095,J30J40,0,40,1.000
2026-03-11 12:19:54.095,J30J40,0,40,1.000
2026-03-11 12:19:55.096,J30J40,0,40,1.000
2026-03-11 12:19:56.096,J30J40,0,40,1.000
2026-03-11 12:19:57.096,J30J40,0,40,1.001
2026-03-11 12:19:58.096,J31J40,1,40,1.000
2026-03-11 12:19:59.097,J30J40,0,40,1.000
2026-03-11 12:20:00.097,J30J40,0,40,1.000
2026-03-11 12:20:01.098,J31J40,1,40,1.001
2026-03-11 12:20:02.098,J30J40,0,40,1.000
2026-03-11 12:20:03.098,J30J40,0,40,1.000
2026-03-11 12:20:04.098,J30J40,0,40,1.000
2026-03-11 12:20:05.099,J30J40,0,40,1.000
2026-03-11 12:20:06.099,J30J40,0,40,1.000
2026-03-11 12:20:07.100,J30J40,0,40,1.001
2026-03-11 12:20:08.100,J30J40,0,40,1.000
2026-03-11 12:20:09.100,J30J40,0,40,1.000
2026-03-11 12:20:10.101,J30J40,0,40,1.000
2026-03-11 12:20:11.101,J30J40,0,40,1.000
2026-03-11 12:20:12.102,J30J40,0,40,1.001
2026-03-11 12:20:13.101,J30J40,0,40,1.000
2026-03-11 12:20:14.102,J30J40,0,40,1.000
2026-03-11 12:20:15.102,J30J40,0,40,1.000
2026-03-11 12:20:16.102,J30J40,0,40,1.000
2026-03-11 12:20:17.102,J30J40,0,40,1.000
2026-03-11 12:20:18.103,J30J40,0,40,1.000
2026-03-11 12:20:19.103,J30J40,0,40,1.000
2026-03-11 12:20:20.105,J30J40,0,40,1.002
2026-03-11 12:20:21.104,J30J40,0,40,0.999
2026-03-11 12:20:22.105,J31J40,1,40,1.001
2026-03-11 12:20:23.105,J30J40,0,40,1.000
2026-03-11 12:20:24.105,J30J40,0,40,1.000
2026-03-11 12:20:25.105,J30J40,0,40,1.000
2026-03-11 12:20:26.106,J30J40,0,40,1.000
2026-03-11 12:20:27.106,J30J40,0,40,1.000
2026-03-11 12:20:28.106,J30J40,0,40,1.001
2026-03-11 12:20:29.106,J30J40,0,40,1.000
2026-03-11 12:20:30.107,J30J40,0,40,1.000
2026-03-11 12:20:31.107,J30J40,0,40,1.000
2026-03-11 12:20:32.107,J30J40,0,40,1.000
2026-03-11 12:20:33.107,J30J40,0,40,1.000
2026-03-11 12:20:34.108,J30J40,0,40,1.000
2026-03-11 12:20:35.108,J30J40,0,40,1.000
2026-03-11 12:20:36.108,J30J40,0,40,1.000
2026-03-11 12:20:37.109,J30J40,0,40,1.001
2026-03-11 12:20:38.109,J30J40,0,40,1.000
2026-03-11 12:20:39.109,J32J40,2,40,1.000
2026-03-11 12:20:40.109,J30J40,0,40,1.000
2026-03-11 12:20:41.110,J30J40,0,40,1.001
2026-03-11 12:20:42.110,J30J40,0,40,0.999
2026-03-11 12:20:43.110,J30J40,0,40,1.001
2026-03-11 12:20:44.110,J30J40,0,40,1.000
2026-03-11 12:20:45.110,J30J40,0,40,1.000
2026-03-11 12:20:46.111,J31J40,1,40,1.001
2026-03-11 12:20:47.111,J30J40,0,40,1.000
2026-03-11 12:20:48.112,J30J40,0,40,1.001
2026-03-11 12:20:49.112,J30J40,0,40,1.000
2026-03-11 12:20:50.113,J31J40,1,40,1.001
2026-03-11 12:20:51.112,J30J40,0,40,0.999
2026-03-11 12:20:52.113,J31J40,1,40,1.001
2026-03-11 12:20:53.113,J31J40,1,40,1.000
2026-03-11 12:20:54.114,J30J40,0,40,1.002
2026-03-11 12:20:55.113,J30J40,0,40,0.999
2026-03-11 12:20:56.115,J31J40,1,40,1.002
2026-03-11 12:20:57.114,J30J40,0,40,0.998
2026-03-11 12:20:58.115,J30J40,0,40,1.002
2026-03-11 12:20:59.114,J31J40,1,40,0.999
2026-03-11 12:21:00.115,J30J40,0,40,1.000
2026-03-11 12:21:01.115,J30J40,0,40,1.001
2026-03-11 12:21:02.115,J30J40,0,40,1.000
2026-03-11 12:21:03.116,J30J40,0,40,1.000
2026-03-11 12:21:04.116,J30J40,0,40,1.000
2026-03-11 12:21:05.116,J30J40,0,40,1.001
2026-03-11 12:21:06.116,J30J40,0,40,1.000
2026-03-11 12:21:07.118,J30J40,0,40,1.002
2026-03-11 12:21:08.117,J31J40,1,40,0.999
2026-03-11 12:21:09.117,J30J40,0,40,1.001
2026-03-11 12:21:10.117,J30J40,0,40,1.000
2026-03-11 12:21:11.118,J30J40,0,40,1.001
2026-03-11 12:21:12.119,J31J40,1,40,1.001
2026-03-11 12:21:13.118,J30J40,0,40,1.000
2026-03-11 12:21:14.118,J30J40,0,40,1.000
2026-03-11 12:21:15.119,J30J40,0,40,1.001
2026-03-11 12:21:16.119,J31J40,1,40,1.000
