measurement_kind,position,physical_point_id,distance_cm,height_cm,location_label,number_of_files,total_valid_rows,total_nominal_duration_min,files,contains_24h_measurement,number_of_24h_files,minimum_valid_fraction,raw_numeric_mismatch_count,pooled_mean_uSv_h,pooled_std_uSv_h,pooled_sem_uSv_h,between_file_std_uSv_h,between_file_sem_uSv_h,effective_sem_uSv_h,maximum_pairwise_repeat_z,repeat_agreement_flag,is_repeated_measurement,unresolved_between_file_variation,uncertainty_source,gross_mean_uSv_h,gross_sem_uSv_h,gross_sem_effective_uSv_h,gross_uncertainty_uSv_h,background_mean_uSv_h,background_sem_uSv_h,net_mean_uSv_h,net_sem_uSv_h,net_sem_effective_uSv_h,net_uncertainty_uSv_h,net_mean_mrem_h,net_uncertainty_mrem_h,net_significance_sigma,above_background_2sigma,statistically_above_background_2sigma,statistically_above_background_2sigma_effective,requires_quality_review,final_quality_status,quality_review_reason,reference_x_cm,reference_y_cm,direction_x,direction_y,geometry_x_cm,geometry_y_cm,geometry_z_cm,distance_uncertainty_cm,height_uncertainty_cm,horizontal_line_position_uncertainty_cm,geometry_x_uncertainty_cm,geometry_y_uncertainty_cm,geometry_z_uncertainty_cm,instrument_orientation_deg,instrument_orientation_uncertainty_deg,radial_distance_from_source_cm,distance_from_source_3d_cm,height_group,height_group_label,plot_height_group,plot_height_group_label,coordinate_validation_passed,geometry_ready,above_cabinet,below_cabinet,within_cabinet_vertical_extent,horizontal_location,vertical_location,geometric_uncertainty_interpretation,measurement_quantity,instrument_model,detector_indicated_neutron_dose_equivalent_rate_uSv_h,detector_indicated_neutron_dose_equivalent_rate_uncertainty_uSv_h,net_plot_uncertainty_uSv_h
scan,P3,P3_x57_h85,57.0,85.0,,1,601,10.0,NF_P3_x_57_y_85_10_min_mrem.csv,False,0,1.0,0,17.63727121464226,12.412690087486544,0.5063241896633495,,,0.5063241896633495,,not_repeated,False,False,pooled reading-level SEM,17.63727121464226,0.5063241896633495,0.5063241896633495,0.5063241896633495,0.5,0.09212147505241078,17.13727121464226,0.5146363290752796,0.5146363290752796,0.5146363290752796,1.7137271214642262,0.05146363290752796,33.29976965566197,True,True,True,False,valid,no quality issue identified,53.25,0.0,1.0,0.0,110.25,0.0,44.0,1.0,1.0,1.0,1.0,0.0,1.0,90.0,1.0,110.25,118.70578124084774,upper,Upper height group (85+ cm),upper,Upper height group (85+ cm),True,True,False,False,True,outside_cabinet_xy_projection,within_cabinet_vertical_extent,Estimated symmetric ± limits; retained separately from the vertical dose-rate uncertainty,Studsvik AE 2202 D indicated neutron dose-equivalent rate,AE 2202 D,17.13727121464226,0.5146363290752796,0.5146363290752796
scan,P3,P3_x100_h85,100.0,85.0,,1,601,10.0,NF_P3_x_100_y_85_10_min_mrem.csv,False,0,1.0,0,12.795341098169716,11.217830075009667,0.4575848331407539,,,0.4575848331407539,,not_repeated,False,False,pooled reading-level SEM,12.795341098169716,0.4575848331407539,0.4575848331407539,0.4575848331407539,0.5,0.09212147505241078,12.295341098169716,0.4667657289114996,0.4667657289114996,0.4667657289114996,1.2295341098169716,0.04667657289114996,26.341567807136407,True,True,True,False,valid,no quality issue identified,53.25,0.0,1.0,0.0,153.25,0.0,44.0,1.0,1.0,1.0,1.0,0.0,1.0,90.0,1.0,153.25,159.44140773337395,upper,Upper height group (85+ cm),upper,Upper height group (85+ cm),True,True,False,False,True,outside_cabinet_xy_projection,within_cabinet_vertical_extent,Estimated symmetric ± limits; retained separately from the vertical dose-rate uncertainty,Studsvik AE 2202 D indicated neutron dose-equivalent rate,AE 2202 D,12.295341098169716,0.4667657289114996,0.4667657289114996
scan,P3,P3_x114_h85,114.0,85.0,,1,601,10.0,NF_P3_x_114_y_85_10_min_mrem.csv,False,0,1.0,0,10.848585690515806,10.349494456078272,0.4221646844451468,,,0.4221646844451468,,not_repeated,False,False,pooled reading-level SEM,10.848585690515806,0.4221646844451468,0.4221646844451468,0.4221646844451468,0.5,0.09212147505241078,10.348585690515806,0.4320988161965991,0.4320988161965991,0.4320988161965991,1.0348585690515806,0.04320988161965991,23.94958121294028,True,True,True,False,valid,no quality issue identified,53.25,0.0,1.0,0.0,167.25,0.0,44.0,1.0,1.0,1.0,1.0,0.0,1.0,90.0,1.0,167.25,172.9409219936103,upper,Upper height group (85+ cm),upper,Upper height group (85+ cm),True,True,False,False,True,outside_cabinet_xy_projection,within_cabinet_vertical_extent,Estimated symmetric ± limits; retained separately from the vertical dose-rate uncertainty,Studsvik AE 2202 D indicated neutron dose-equivalent rate,AE 2202 D,10.348585690515806,0.4320988161965991,0.4320988161965991
scan,P3,P3_x176_h85,176.0,85.0,,1,600,10.0,NF_P3_x_176_y_85_10_min_mrem.csv,False,0,1.0,0,6.883333333333334,8.939775623725676,0.3649648115516522,,,0.3649648115516522,,not_repeated,False,False,pooled reading-level SEM,6.883333333333334,0.3649648115516522,0.3649648115516522,0.3649648115516522,0.5,0.09212147505241078,6.383333333333334,0.3764115830268311,0.3764115830268311,0.3764115830268311,0.6383333333333334,0.03764115830268311,16.958387098513708,True,True,True,False,valid,no quality issue identified,53.25,0.0,1.0,0.0,229.25,0.0,44.0,1.0,1.0,1.0,1.0,0.0,1.0,90.0,1.0,229.25,233.43427875956866,upper,Upper height group (85+ cm),upper,Upper height group (85+ cm),True,True,False,False,True,outside_cabinet_xy_projection,within_cabinet_vertical_extent,Estimated symmetric ± limits; retained separately from the vertical dose-rate uncertainty,Studsvik AE 2202 D indicated neutron dose-equivalent rate,AE 2202 D,6.383333333333334,0.3764115830268311,0.3764115830268311
scan,P3,P3_x200_h85,200.0,85.0,,1,600,10.0,NF_P3_x_200_y_85_10_min_mrem.csv,False,0,1.0,0,5.15,7.37573742104297,0.3011132193051134,,,0.3011132193051134,,not_repeated,False,False,pooled reading-level SEM,5.15,0.3011132193051134,0.3011132193051134,0.3011132193051134,0.5,0.09212147505241078,4.65,0.3148897219759979,0.3148897219759979,0.3148897219759979,0.465,0.03148897219759979,14.767074551751934,True,True,True,False,valid,no quality issue identified,53.25,0.0,1.0,0.0,253.25,0.0,44.0,1.0,1.0,1.0,1.0,0.0,1.0,90.0,1.0,253.25,257.0438921662991,upper,Upper height group (85+ cm),upper,Upper height group (85+ cm),True,True,False,False,True,outside_cabinet_xy_projection,within_cabinet_vertical_extent,Estimated symmetric ± limits; retained separately from the vertical dose-rate uncertainty,Studsvik AE 2202 D indicated neutron dose-equivalent rate,AE 2202 D,4.65,0.3148897219759979,0.3148897219759979
scan,P3,P3_x225_h85,225.0,85.0,,1,600,10.0,NF_P3_x_225_y_85_10_min_mrem.csv,False,0,1.0,0,3.9833333333333334,6.166828345426749,0.25175971296045635,,,0.25175971296045635,,not_repeated,False,False,pooled reading-level SEM,3.9833333333333334,0.25175971296045635,0.25175971296045635,0.25175971296045635,0.5,0.09212147505241078,3.4833333333333334,0.26808453747980937,0.26808453747980937,0.26808453747980937,0.34833333333333333,0.026808453747980937,12.993413816698318,True,True,True,False,valid,no quality issue identified,53.25,0.0,1.0,0.0,278.25,0.0,44.0,1.0,1.0,1.0,1.0,0.0,1.0,90.0,1.0,278.25,281.7074058309437,upper,Upper height group (85+ cm),upper,Upper height group (85+ cm),True,True,False,False,True,outside_cabinet_xy_projection,within_cabinet_vertical_extent,Estimated symmetric ± limits; retained separately from the vertical dose-rate uncertainty,Studsvik AE 2202 D indicated neutron dose-equivalent rate,AE 2202 D,3.4833333333333334,0.26808453747980937,0.26808453747980937
scan,P3,P3_x300_h85,300.0,85.0,,1,601,10.0,NF_P3_x_300_y_85_10_min_mrem.csv,False,0,1.0,0,2.579034941763727,5.115742995933602,0.2086755093928663,,,0.2086755093928663,,not_repeated,False,False,pooled reading-level SEM,2.579034941763727,0.2086755093928663,0.2086755093928663,0.2086755093928663,0.5,0.09212147505241078,2.079034941763727,0.2281048758492553,0.2281048758492553,0.2281048758492553,0.20790349417637272,0.02281048758492553,9.114381856254893,True,True,True,False,valid,no quality issue identified,53.25,0.0,1.0,0.0,353.25,0.0,44.0,1.0,1.0,1.0,1.0,0.0,1.0,90.0,1.0,353.25,355.97972203483727,upper,Upper height group (85+ cm),upper,Upper height group (85+ cm),True,True,False,False,True,outside_cabinet_xy_projection,within_cabinet_vertical_extent,Estimated symmetric ± limits; retained separately from the vertical dose-rate uncertainty,Studsvik AE 2202 D indicated neutron dose-equivalent rate,AE 2202 D,2.079034941763727,0.2281048758492553,0.2281048758492553
scan,P3,P3_x400_h85,400.0,85.0,,2,1200,1450.0,NF_P3_x_400_y_85_10_min_24h_mrem.csv; NF_P3_x_400_y_85_10_min_mrem.csv,True,1,1.0,0,1.2666666666666666,3.522200136333711,0.10167715984260023,0.0707106781186545,0.04999999999999982,0.10167715984260023,0.49159699000579926,consistent_within_2sigma,True,False,pooled reading-level SEM,1.2666666666666666,0.10167715984260023,0.10167715984260023,0.10167715984260023,0.5,0.09212147505241078,0.7666666666666666,0.13720280973613339,0.13720280973613339,0.13720280973613339,0.07666666666666666,0.013720280973613339,5.587835031520926,True,True,True,False,valid,no quality issue identified,53.25,0.0,1.0,0.0,453.25,0.0,44.0,1.0,1.0,1.0,1.0,0.0,1.0,90.0,1.0,453.25,455.3806786634672,upper,Upper height group (85+ cm),upper,Upper height group (85+ cm),True,True,False,False,True,outside_cabinet_xy_projection,within_cabinet_vertical_extent,Estimated symmetric ± limits; retained separately from the vertical dose-rate uncertainty,Studsvik AE 2202 D indicated neutron dose-equivalent rate,AE 2202 D,0.7666666666666666,0.13720280973613339,0.13720280973613339
scan,P4,P4_x152_h113,152.0,113.0,,2,1201,20.0,NF_P4_x_152_y_113_10_min_LONG_2_mrem.csv; NF_P4_x_152_y_113_10_min_LONG_mrem.csv,False,0,1.0,0,4.987510407993339,7.200972888906511,0.20778762164579118,0.04119887263652126,0.029132002218525074,0.20778762164579118,0.14014534983655016,consistent_within_2sigma,True,False,pooled reading-level SEM,4.987510407993339,0.20778762164579118,0.20778762164579118,0.20778762164579118,0.5,0.09212147505241078,4.487510407993339,0.22729289886630072,0.22729289886630072,0.22729289886630072,0.4487510407993339,0.02272928988663007,19.743293478926514,True,True,True,False,valid,no quality issue identified,50.10139789775538,41.10139789775538,0.7071067811865475,0.7071067811865475,157.5816286381106,148.5816286381106,72.0,1.0,1.0,1.0,0.7071067811865475,0.7071067811865475,1.0,90.0,1.0,216.583632929621,228.23774896583782,upper,Upper height group (85+ cm),upper,Upper height group (85+ cm),True,True,True,False,False,outside_cabinet_xy_projection,above_cabinet,Estimated symmetric ± limits; retained separately from the vertical dose-rate uncertainty,Studsvik AE 2202 D indicated neutron dose-equivalent rate,AE 2202 D,4.487510407993339,0.22729289886630072,0.22729289886630072
scan,P5,P5_x0_h85,0.0,85.0,,3,1793,1460.0,NF_P5_x_0_y_85_10_min.csv; NF_P5_x_0_y_85_10_min_1.csv; NF_P5_x_0_y_85_10_min_24h.csv,True,1,1.0,0,52.01338538761852,29.362950404305455,0.6934410492718375,1.1750905029212102,0.6784388181837334,0.6934410492718375,1.3924615002889018,consistent_within_2sigma,True,False,pooled reading-level SEM,52.01338538761852,0.6934410492718375,0.6934410492718375,0.6934410492718375,0.5,0.09212147505241078,51.51338538761852,0.699533312274018,0.699533312274018,0.699533312274018,5.151338538761852,0.0699533312274018,73.63964586641433,True,True,True,False,valid,no quality issue identified,0.0,44.25,0.0,1.0,0.0,44.25,44.0,1.0,1.0,1.0,0.0,1.0,1.0,90.0,1.0,44.25,62.40242383113015,upper,Upper height group (85+ cm),upper,Upper height group (85+ cm),True,True,False,False,True,outside_cabinet_xy_projection,within_cabinet_vertical_extent,Estimated symmetric ± limits; retained separately from the vertical dose-rate uncertainty,Studsvik AE 2202 D indicated neutron dose-equivalent rate,AE 2202 D,51.51338538761852,0.699533312274018,0.699533312274018
scan,P5,P5_x6_h85,6.0,85.0,,1,600,1440.0,NF_P5_x_6_y_85_10_min_24h.csv,True,1,1.0,0,45.166666666666664,22.274030685093567,0.9093334948929077,,,0.9093334948929077,,not_repeated,False,False,pooled reading-level SEM,45.166666666666664,0.9093334948929077,0.9093334948929077,0.9093334948929077,0.5,0.09212147505241078,44.666666666666664,0.9139878396893373,0.9139878396893373,0.9139878396893373,4.466666666666667,0.09139878396893372,48.87008855812434,True,True,True,False,valid,no quality issue identified,0.0,44.25,0.0,1.0,0.0,50.25,44.0,1.0,1.0,1.0,0.0,1.0,1.0,90.0,1.0,50.25,66.79118579573206,upper,Upper height group (85+ cm),upper,Upper height group (85+ cm),True,True,False,False,True,outside_cabinet_xy_projection,within_cabinet_vertical_extent,Estimated symmetric ± limits; retained separately from the vertical dose-rate uncertainty,Studsvik AE 2202 D indicated neutron dose-equivalent rate,AE 2202 D,44.666666666666664,0.9139878396893373,0.9139878396893373
