timestamp,raw,mrem/h,tail,dt_s
2026-03-11 14:19:59.622,J30J40,0,40,1.000
2026-03-11 14:20:00.622,J30J40,0,40,1.000
2026-03-11 14:20:01.623,J30J40,0,40,1.001
2026-03-11 14:20:02.623,J30J40,0,40,1.000
2026-03-11 14:20:03.624,J30J40,0,40,1.001
2026-03-11 14:20:04.623,J30J40,0,40,1.000
2026-03-11 14:20:05.623,J30J40,0,40,1.000
2026-03-11 14:20:06.623,J30J40,0,40,1.000
2026-03-11 14:20:07.624,J30J40,0,40,1.000
2026-03-11 14:20:08.625,J30J40,0,40,1.001
2026-03-11 14:20:09.625,J30J40,0,40,1.000
2026-03-11 14:20:10.626,J30J40,0,40,1.001
2026-03-11 14:20:11.626,J30J40,0,40,0.999
2026-03-11 14:20:12.627,J30J40,0,40,1.001
2026-03-11 14:20:13.625,J30J40,0,40,0.999
2026-03-11 14:20:14.626,J30J40,0,40,1.000
2026-03-11 14:20:15.626,J30J40,0,40,1.000
2026-03-11 14:20:16.627,J30J40,0,40,1.001
2026-03-11 14:20:17.627,J30J40,0,40,1.000
2026-03-11 14:20:18.628,J30J40,0,40,1.001
2026-03-11 14:20:19.628,J30J40,0,40,1.000
2026-03-11 14:20:20.628,J30J40,0,40,1.000
2026-03-11 14:20:21.628,J30J40,0,40,1.000
2026-03-11 14:20:22.629,J30J40,0,40,1.001
2026-03-11 14:20:23.629,J30J40,0,40,1.000
2026-03-11 14:20:24.630,J30J40,0,40,1.002
2026-03-11 14:20:25.629,J30J40,0,40,0.999
2026-03-11 14:20:26.629,J30J40,0,40,1.000
2026-03-11 14:20:27.629,J30J40,0,40,1.000
2026-03-11 14:20:28.629,J30J40,0,40,1.000
2026-03-11 14:20:29.631,J30J40,0,40,1.002
2026-03-11 14:20:30.630,J30J40,0,40,0.999
2026-03-11 14:20:31.630,J30J40,0,40,1.000
2026-03-11 14:20:32.631,J30J40,0,40,1.000
2026-03-11 14:20:33.631,J30J40,0,40,1.000
2026-03-11 14:20:34.631,J30J40,0,40,1.000
2026-03-11 14:20:35.631,J30J40,0,40,1.000
2026-03-11 14:20:36.632,J30J40,0,40,1.001
2026-03-11 14:20:37.632,J30J40,0,40,1.000
2026-03-11 14:20:38.632,J30J40,0,40,1.000
2026-03-11 14:20:39.634,J30J40,0,40,1.001
2026-03-11 14:20:40.634,J30J40,0,40,1.000
2026-03-11 14:20:41.635,J30J40,0,40,1.000
2026-03-11 14:20:42.635,J30J40,0,40,1.001
2026-03-11 14:20:43.635,J30J40,0,40,0.999
2026-03-11 14:20:44.635,J30J40,0,40,1.000
2026-03-11 14:20:45.636,J30J40,0,40,1.000
2026-03-11 14:20:46.636,J30J40,0,40,1.000
2026-03-11 14:20:47.636,J30J40,0,40,1.001
2026-03-11 14:20:48.636,J30J40,0,40,1.000
2026-03-11 14:20:49.637,J30J40,0,40,1.001
2026-03-11 14:20:50.637,J30J40,0,40,0.999
2026-03-11 14:20:51.637,J30J40,0,40,1.000
2026-03-11 14:20:52.638,J30J40,0,40,1.001
2026-03-11 14:20:53.638,J30J40,0,40,1.000
2026-03-11 14:20:54.638,J30J40,0,40,1.000
2026-03-11 14:20:55.638,J30J40,0,40,1.000
2026-03-11 14:20:56.638,J30J40,0,40,1.000
2026-03-11 14:20:57.638,J30J40,0,40,1.000
2026-03-11 14:20:58.639,J30J40,0,40,1.000
2026-03-11 14:20:59.639,J30J40,0,40,1.000
2026-03-11 14:21:00.640,J30J40,0,40,1.001
2026-03-11 14:21:01.640,J30J40,0,40,1.001
