point_name,position,distance_cm,height_cm,common_dose_x_cm,common_dose_y_cm,common_dose_z_cm,gamma_flux_x_cm,gamma_flux_y_cm,gamma_flux_z_cm,analysis_height_interval,analysis_height_interval_label,target_grid_origin,geometry_reconstruction_mode,measured_neutron_ap_component_uSv_h,u_measured_neutron_ap_component_uSv_h,measured_gamma_ap_component_uSv_h,u_measured_gamma_ap_component_uSv_h,measured_total_ap_estimate_uSv_h,u_measured_total_ap_estimate_uSv_h,neutron_component_available,gamma_component_available,total_estimate_available,neutron_height_interpolation_mode,gamma_height_interpolation_mode,neutron_support_minimum_height_cm,neutron_support_maximum_height_cm,gamma_support_minimum_height_cm,gamma_support_maximum_height_cm,horizontal_position_limit_cm,vertical_uncertainty_scope,result_status,relative_total_uncertainty_percent,hollow_neutron_ap_uSv_h,u_mc_hollow_neutron_ap_uSv_h,hollow_gamma_ap_uSv_h,u_mc_hollow_gamma_ap_uSv_h,hollow_total_ap_uSv_h,u_mc_hollow_total_ap_uSv_h,hollow_grid_status,massive_neutron_ap_uSv_h,u_mc_massive_neutron_ap_uSv_h,massive_gamma_ap_uSv_h,u_mc_massive_gamma_ap_uSv_h,massive_total_ap_uSv_h,u_mc_massive_total_ap_uSv_h,massive_grid_status,hollow_simulation_available,massive_simulation_available,hollow_neutron_comparison_available,hollow_to_measured_neutron_ratio,log10_hollow_to_measured_neutron_ratio,hollow_minus_measured_neutron_relative_residual_percent,massive_neutron_comparison_available,massive_to_measured_neutron_ratio,log10_massive_to_measured_neutron_ratio,massive_minus_measured_neutron_relative_residual_percent,hollow_massive_neutron_comparison_available,hollow_to_massive_neutron_ratio,log10_hollow_to_massive_neutron_ratio,u_mc_hollow_to_massive_neutron_ratio,hollow_minus_massive_neutron_relative_percent,hollow_central_agreement_gain_neutron_log10,hollow_centrally_closer_to_measured_neutron,hollow_gamma_comparison_available,hollow_to_measured_gamma_ratio,log10_hollow_to_measured_gamma_ratio,hollow_minus_measured_gamma_relative_residual_percent,massive_gamma_comparison_available,massive_to_measured_gamma_ratio,log10_massive_to_measured_gamma_ratio,massive_minus_measured_gamma_relative_residual_percent,hollow_massive_gamma_comparison_available,hollow_to_massive_gamma_ratio,log10_hollow_to_massive_gamma_ratio,u_mc_hollow_to_massive_gamma_ratio,hollow_minus_massive_gamma_relative_percent,hollow_central_agreement_gain_gamma_log10,hollow_centrally_closer_to_measured_gamma,hollow_total_comparison_available,hollow_to_measured_total_ratio,log10_hollow_to_measured_total_ratio,hollow_minus_measured_total_relative_residual_percent,massive_total_comparison_available,massive_to_measured_total_ratio,log10_massive_to_measured_total_ratio,massive_minus_measured_total_relative_residual_percent,hollow_massive_total_comparison_available,hollow_to_massive_total_ratio,log10_hollow_to_massive_total_ratio,u_mc_hollow_to_massive_total_ratio,hollow_minus_massive_total_relative_percent,hollow_central_agreement_gain_total_log10,hollow_centrally_closer_to_measured_total,comparison_dependence_status,simulation_measurement_ratio_uncertainty_status,hollow_massive_ratio_uncertainty_status
N5_P1_x164_h42,P1,164.0,42.0,0.0,-208.24999999999997,0.9999999999999928,0.0,-199.405,0.9999999999999928,lower,Lower height interval (38–65 cm),measured distance added to Notebook 3 target height,position-specific least-squares Notebook 3 coordinate plane,19.355313410346863,5.099677977104871,0.4582153276753787,0.2049140882778411,19.81352873802224,5.103793222079355,True,True,True,single measured height represents interval,single measured height represents interval,42.0,42.0,38.0,38.0,1.0,measurement SEM plus Notebook 3 MC factor uncertainty; component statistics combined as independent,theory-assisted AP component sum; not an independent direct total measurement,25.759133012410636,9.221343781152916,1.2915111918254398,0.09888704925439971,0.0070550425553004914,9.32081966304589,1.2915307991979152,log-linear hollow interpolation within identical P and height,4.073827677206526,0.7542706442524763,0.025714567386301436,0.008869134925659584,4.100752909102364,0.7543280012032875,log-linear massive interpolation within identical P and height,True,True,True,0.4764244104785933,-0.32200599474476055,-52.357558952140664,True,0.2104759344805422,-0.6767975536040278,-78.95240655194578,True,2.2635576445089365,0.35479155885926733,0.5254991301354124,126.35576445089364,0.3547915588592673,True,True,0.21580912571404848,-0.6659301946695193,-78.41908742859516,True,0.05611895943498173,-1.2508903903135846,-94.38810405650183,True,3.845565347021099,0.5849601956440653,1.3544411261383218,284.5565347021099,0.5849601956440653,True,True,0.47042703933697594,-0.3275077237147585,-52.95729606630241,True,0.2069673183067589,-0.6840982274880258,-79.3032681693241,True,2.272953252647006,0.35659050377326734,0.5234563156964616,127.29532526470061,0.35659050377326734,True,Notebook 5 AP estimates use massive Notebook 3 conversion fields; simulation-to-measurement ratios are descriptive,not propagated as independent because cross-covariance is unavailable,OpenMC batch-statistical standard uncertainty; independent-run assumption
P1_x176_h42,P1,176.0,42.0,0.0,-220.25,1.0,0.0,-211.405,1.0,lower,Lower height interval (38–65 cm),Notebook 3 target point,original Notebook 3 geometry,17.45341098169717,4.899415341284434,0.4509828112018202,0.2149302592130055,17.904393792898993,4.904127415018765,True,True,True,single measured height represents interval,single measured height represents interval,42.0,42.0,38.0,38.0,1.0,measurement SEM plus Notebook 3 MC factor uncertainty; component statistics combined as independent,theory-assisted AP component sum; not an independent direct total measurement,27.39063646468598,8.556378392002259,1.2620446562952117,0.0870828932300966,0.0065992643237265,8.643461285232355,1.2620619100396435,exact hollow target point,3.581316632108014,0.7065872221047599,0.0196642305069643,0.0075356672910498,3.6009808626149784,0.7066274044524757,exact massive target point,True,True,True,0.49024104233694243,-0.30959033299761396,-50.975895766305754,True,0.20519293540177477,-0.6878375956500928,-79.48070645982253,True,2.3891711543432708,0.37824726265247893,0.5885420857816892,138.91711543432706,0.3782472626524789,True,True,0.19309581444585472,-0.714227139906622,-80.69041855541454,True,0.04360305984736151,-1.360483033020484,-95.63969401526384,True,4.428492292096314,0.6462558931138621,1.729937592157148,342.8492292096314,0.646255893113862,True,True,0.48275643315331973,-0.3162719301547356,-51.72435668466803,True,0.20112274697863003,-0.696538807928236,-79.88772530213699,True,2.400307475934655,0.3802668777735003,0.5871041497316318,140.0307475934655,0.3802668777735004,True,Notebook 5 AP estimates use massive Notebook 3 conversion fields; simulation-to-measurement ratios are descriptive,not propagated as independent because cross-covariance is unavailable,OpenMC batch-statistical standard uncertainty; independent-run assumption
N5_P1_x184_h42,P1,184.0,42.0,0.0,-228.2499999999999,0.9999999999999928,0.0,-219.40499999999997,0.9999999999999928,lower,Lower height interval (38–65 cm),measured distance added to Notebook 3 target height,position-specific least-squares Notebook 3 coordinate plane,15.94806768248821,5.0217039928026175,0.7620187244680395,0.3873526015463333,16.71008640695625,5.036621191756877,True,True,True,single measured height represents interval,interpolated between measured heights,42.0,42.0,38.0,42.0,1.0,measurement SEM plus Notebook 3 MC factor uncertainty; component statistics combined as independent,theory-assisted AP component sum; not an independent direct total measurement,30.1412037561947,7.3198615954887,1.1607337792486327,0.07835449289087647,0.0063428124129817,7.398403975542299,1.160751238748693,log-linear hollow interpolation within identical P and height,2.948459529286432,0.6527847581644878,0.015596908269522756,0.006437506953043253,2.9640764418613155,0.652817199706456,log-linear massive interpolation within identical P and height,True,True,True,0.45898109672097015,-0.33820520064754805,-54.10189032790298,True,0.18487879459678935,-0.7331128991043985,-81.51212054032106,True,2.482605415737284,0.3949076984568504,0.6760840978662027,148.2605415737284,0.3949076984568504,True,True,0.10282489179721305,-0.9879017388272777,-89.71751082027869,True,0.020467880602817023,-1.6889271251027425,-97.9532119397183,True,5.023719543442183,0.7010253862754647,2.1130059986668335,402.37195434421824,0.7010253862754647,True,True,0.44275079107085963,-0.3538406541753756,-55.724920892914035,True,0.17738247245851455,-0.7510892959508579,-82.26175275414853,True,2.4960233383510215,0.3972486417754824,0.6749522691511068,149.60233383510217,0.39724864177548236,True,Notebook 5 AP estimates use massive Notebook 3 conversion fields; simulation-to-measurement ratios are descriptive,not propagated as independent because cross-covariance is unavailable,OpenMC batch-statistical standard uncertainty; independent-run assumption
P1_x199_h42,P1,199.0,42.0,0.0,-243.25,1.0,0.0,-234.405,1.0,lower,Lower height interval (38–65 cm),Notebook 3 target point,original Notebook 3 geometry,13.46666666666667,5.259281977750378,0.6197604603267015,0.3623764046783034,14.086427126993373,5.271751471774585,True,True,True,single measured height represents interval,interpolated between measured heights,42.0,42.0,38.0,42.0,1.0,measurement SEM plus Notebook 3 MC factor uncertainty; component statistics combined as independent,theory-assisted AP component sum; not an independent direct total measurement,37.42433353928688,5.4626331122413685,0.9921816432048952,0.0642775968935649,0.0058885214569274,5.526910709134933,0.9921991170111546,exact hollow target point,2.047651374848164,0.5627013143308864,0.0101004668065254,0.0047913754441456,2.057751841654689,0.5627217131303481,exact massive target point,True,True,True,0.4056410726911906,-0.39185807749117474,-59.43589273088094,True,0.1520533199144676,-0.8180040930812217,-84.79466800855324,True,2.667755448676623,0.426146015590047,0.8787674662408753,166.7755448676623,0.42614601559004694,True,True,0.10371361357851307,-0.9841642338329251,-89.62863864214869,True,0.016297372054359556,-1.7878824197863945,-98.37026279456403,True,6.363824378100862,0.8037181859534694,3.074596847509427,536.3824378100861,0.8037181859534694,True,True,0.39235717185828406,-0.40631840455593393,-60.7642828141716,True,0.14608046618943457,-0.8354078538351329,-85.39195338105655,True,2.6858975884529435,0.429089449279199,0.8786239491057014,168.58975884529434,0.429089449279199,True,Notebook 5 AP estimates use massive Notebook 3 conversion fields; simulation-to-measurement ratios are descriptive,not propagated as independent because cross-covariance is unavailable,OpenMC batch-statistical standard uncertainty; independent-run assumption
N5_P1_x203_h42,P1,203.0,42.0,0.0,-247.2499999999999,0.9999999999999928,0.0,-238.40499999999992,0.9999999999999928,lower,Lower height interval (38–65 cm),measured distance added to Notebook 3 target height,position-specific least-squares Notebook 3 coordinate plane,12.962906407366573,5.078903936399053,0.5865333688219746,0.3559924830513872,13.549439776188548,5.09136483108006,True,True,True,single measured height represents interval,interpolated between measured heights,42.0,42.0,38.0,42.0,1.0,measurement SEM plus Notebook 3 MC factor uncertainty; component statistics combined as independent,theory-assisted AP component sum; not an independent direct total measurement,37.576201785312925,5.28606064029806,0.972020376744064,0.062963432687201,0.005824872207724323,5.349176110007769,0.9720379448787493,log-linear hollow interpolation within identical P and height,2.0370418192489206,0.5614245717777376,0.010031994954152326,0.0048104194123985864,2.0470741858187957,0.5614452327739724,log-linear massive interpolation within identical P and height,True,True,True,0.40778359992586943,-0.38957024448460736,-59.22164000741306,True,0.15714391165327773,-0.8037024405236306,-84.28560883467222,True,2.5949691313883227,0.4141321960390233,0.8597648584891358,159.49691313883224,0.41413219603902324,True,True,0.10734842386488629,-0.9692043276768029,-89.26515761351138,True,0.017103877609386704,-1.7669054198152647,-98.28961223906133,True,6.2762623959594315,0.797701092138462,3.0650155389365605,527.6262395959432,0.7977010921384619,True,True,0.3947894671931957,-0.4036344426308056,-60.52105328068043,True,0.15108183213716878,-0.8207877572159853,-84.89181678628313,True,2.61308366206972,0.4171533145851797,0.8597150956518087,161.308366206972,0.4171533145851797,True,Notebook 5 AP estimates use massive Notebook 3 conversion fields; simulation-to-measurement ratios are descriptive,not propagated as independent because cross-covariance is unavailable,OpenMC batch-statistical standard uncertainty; independent-run assumption
P1_x320_h42,P1,320.0,42.0,0.0,-364.25,1.0,0.0,-355.405,1.0,lower,Lower height interval (38–65 cm),Notebook 3 target point,original Notebook 3 geometry,4.25,1.829968487345568,0.5310508929240425,0.5719053080270313,4.781050892924043,1.9172533338156748,True,True,True,single measured height represents interval,interpolated between measured heights,42.0,42.0,38.0,42.0,1.0,measurement SEM plus Notebook 3 MC factor uncertainty; component statistics combined as independent,theory-assisted AP component sum; not an independent direct total measurement,40.10108607405143,2.0217981788190227,0.5331969788675592,0.0344096129607745,0.0042386786608742,2.0562077917797974,0.53321382640577,exact hollow target point,1.7498862830751487,0.5253344804929975,0.0082220230441037,0.0054022304626936,1.7581083061192524,0.5253622564372317,exact massive target point,True,True,True,0.4757172185456524,-0.322651129042511,-52.42827814543476,True,0.4117379489588585,-0.3853791032140916,-58.82620510411415,True,1.1553883234435278,0.06272797417158052,0.4616883864675445,15.538832344352787,0.0627279741715806,True,True,0.06479532078613073,-1.1884563557056058,-93.52046792138692,True,0.015482551961888361,-1.810157453755109,-98.45174480381117,True,4.185054307948071,0.6217010980495031,2.7976729425604074,318.505430794807,0.6217010980495032,True,True,0.4300744413373607,-0.3664563661321906,-56.99255586626393,True,0.3677242400245631,-0.43447774091730473,-63.22757599754368,True,1.1695569519937896,0.06802137478511414,0.46273861647902464,16.95569519937897,0.06802137478511411,True,Notebook 5 AP estimates use massive Notebook 3 conversion fields; simulation-to-measurement ratios are descriptive,not propagated as independent because cross-covariance is unavailable,OpenMC batch-statistical standard uncertainty; independent-run assumption
N5_P1_x321_h42,P1,321.0,42.0,0.0,-365.24999999999983,0.9999999999999788,0.0,-356.40499999999975,0.9999999999999788,lower,Lower height interval (38–65 cm),measured distance added to Notebook 3 target height,position-specific least-squares Notebook 3 coordinate plane,4.209978521863253,1.8333916342743144,0.530600046541551,0.5742272705965937,4.740578568404803,1.9212136380225535,True,True,True,single measured height represents interval,interpolated between measured heights,42.0,42.0,38.0,42.0,1.0,measurement SEM plus Notebook 3 MC factor uncertainty; component statistics combined as independent,theory-assisted AP component sum; not an independent direct total measurement,40.52698653339773,2.0026610463963066,0.5316133574554988,0.034120635190857625,0.004220494677092073,2.0367836744508696,0.5316301158583141,log-linear hollow interpolation within identical P and height,1.7119601771054822,0.5198533890248158,0.008214104315108862,0.005394980869817603,1.7205677948797813,0.5198823117780681,log-linear massive interpolation within identical P and height,True,True,True,0.47569388679683067,-0.32267242971834204,-52.430611320316935,True,0.40664344680499764,-0.3907862221081108,-59.33565531950023,True,1.1698058594927894,0.06811379238976877,0.4718173692105871,16.980585949278943,0.06811379238976878,True,True,0.06430575235199429,-1.1917501763294456,-93.56942476480057,True,0.015480783254069354,-1.810207069860181,-98.45192167459307,True,4.153908190342409,0.6184568935307355,2.7762263262961495,315.39081903424085,0.6184568935307355,True,True,0.42964875385163037,-0.366886443492464,-57.03512461483696,True,0.3629446849266649,-0.440159559155771,-63.70553150733351,True,1.1837857714831765,0.07327311566330703,0.4726666723492616,18.378577148317646,0.07327311566330696,True,Notebook 5 AP estimates use massive Notebook 3 conversion fields; simulation-to-measurement ratios are descriptive,not propagated as independent because cross-covariance is unavailable,OpenMC batch-statistical standard uncertainty; independent-run assumption
N5_P1_x334_h42,P1,334.0,42.0,0.0,-378.24999999999983,0.9999999999999788,0.0,-369.40499999999975,0.9999999999999788,lower,Lower height interval (38–65 cm),measured distance added to Notebook 3 target height,position-specific least-squares Notebook 3 coordinate plane,3.7227359397388966,1.878479632061476,0.3657491156584767,0.4028900389131937,4.088485055397373,1.9211991337509216,True,True,True,single measured height represents interval,single measured height represents interval,42.0,42.0,38.0,38.0,1.0,measurement SEM plus Notebook 3 MC factor uncertainty; component statistics combined as independent,theory-assisted AP component sum; not an independent direct total measurement,46.99048933087501,1.7697539630567451,0.5114492480015794,0.030577520329435524,0.0039910813617796,1.8003530023494227,0.5114648817706474,log-linear hollow interpolation within identical P and height,1.2876074010411018,0.4535921455206668,0.008111852194237636,0.00530161673801394,1.2996066358725908,0.4536336775249977,log-linear massive interpolation within identical P and height,True,True,True,0.47539067817441577,-0.3229493385041458,-52.46093218255842,True,0.3458766406975971,-0.46107876773036166,-65.41233593024029,True,1.3744515305098441,0.13812942922621588,0.6262669368218299,37.445153050984416,0.13812942922621585,True,True,0.08360244501038715,-1.077781021137636,-91.63975549896129,True,0.02217873358253637,-1.6540632559243942,-97.78212664174636,True,3.7694868689985106,0.576282234786758,2.512250886849227,276.94868689985105,0.5762822347867582,True,True,0.4403472136880394,-0.35620474732516544,-55.96527863119606,True,0.31786997341641937,-0.4977504944049793,-68.21300265835806,True,1.3853061015963628,0.14154574707981388,0.6234601826157709,38.53061015963629,0.14154574707981388,True,Notebook 5 AP estimates use massive Notebook 3 conversion fields; simulation-to-measurement ratios are descriptive,not propagated as independent because cross-covariance is unavailable,OpenMC batch-statistical standard uncertainty; independent-run assumption
P1_x420_h42,P1,420.0,42.0,0.0,-464.25,1.0,0.0,-455.405,1.0,lower,Lower height interval (38–65 cm),Notebook 3 target point,original Notebook 3 geometry,1.65,2.206007756546536,,,,,True,False,False,single measured height represents interval,unavailable,42.0,42.0,,,1.0,measurement SEM plus Notebook 3 MC factor uncertainty; component statistics combined as independent,theory-assisted AP component sum; not an independent direct total measurement,,0.781093003283925,0.3960118119116678,0.0148051140833447,0.0027575083464953,0.7958981173672698,0.3960214123325191,exact hollow target point,0.1956108551115022,0.184048882227571,0.0074667414288985,0.0047233840514017,0.2030775965404008,0.18410948211897,exact massive target point,True,True,True,0.47338969895995453,-0.3247811966256165,-52.661030104004546,True,0.11855203340091043,-0.9260909926160212,-88.14479665990896,True,3.9930964099036625,0.6013097959904048,4.267806757967156,299.3096409903663,0.6013097959904048,True,False,,,,False,,,,True,1.9828079255623512,0.2972806461727522,1.3075415635388807,98.28079255623511,,,False,,,,False,,,,True,3.919182277740478,0.593195462604398,4.053089189512116,291.91822777404775,,,Notebook 5 AP estimates use massive Notebook 3 conversion fields; simulation-to-measurement ratios are descriptive,not propagated as independent because cross-covariance is unavailable,OpenMC batch-statistical standard uncertainty; independent-run assumption
P1_x0_h85,P1,0.0,85.0,0.0,-44.25,44.0,0.0,-35.405,44.0,upper,Upper height interval (85–113 cm),Notebook 3 target point,original Notebook 3 geometry,78.68469217970049,6.666578010355729,,,,,True,False,False,single measured height represents interval,unavailable,85.0,85.0,,,1.0,measurement SEM plus Notebook 3 MC factor uncertainty; component statistics combined as independent,theory-assisted AP component sum; not an independent direct total measurement,,49.21459805453401,2.6570331080652645,0.4948036295934618,0.0146347368083042,49.70940168412747,2.657073411269701,exact hollow target point,33.57487868357565,1.932814698940405,0.1145488105056327,0.0165209248373121,33.68942749408128,1.9328853047704533,exact massive target point,True,True,True,0.6254659793564098,-0.20379630768055093,-37.45340206435902,True,0.4267015318163433,-0.3698757980636055,-57.329846818365674,True,1.4658161096680027,0.16607949038305458,0.11568599623073977,46.58161096680027,0.16607949038305456,True,False,,,,False,,,,True,4.319587671049023,0.6354422929411643,0.6359622881152556,331.9587671049023,,,False,,,,False,,,,True,1.4755193359359002,0.1689449050831767,0.11570240949009869,47.55193359359003,,,Notebook 5 AP estimates use massive Notebook 3 conversion fields; simulation-to-measurement ratios are descriptive,not propagated as independent because cross-covariance is unavailable,OpenMC batch-statistical standard uncertainty; independent-run assumption
P1_x4_h85,P1,4.0,85.0,0.0,-48.25,44.0,0.0,-39.405,44.0,upper,Upper height interval (85–113 cm),Notebook 3 target point,original Notebook 3 geometry,77.42203261250461,6.632878904978356,,,,,True,False,False,single measured height represents interval,unavailable,85.0,85.0,,,1.0,measurement SEM plus Notebook 3 MC factor uncertainty; component statistics combined as independent,theory-assisted AP component sum; not an independent direct total measurement,,53.08521668405201,2.702295194354789,0.5252191581096527,0.0153400958017446,53.61043584216166,2.702338734498729,exact hollow target point,33.27724973199139,2.014601780048531,0.1305103081750708,0.0191147849390893,33.40776004016646,2.0146924597014744,exact massive target point,True,True,True,0.685660333276733,-0.16389097454997956,-31.433966672326694,True,0.4298162759242348,-0.3667171430319917,-57.01837240757652,True,1.5952405054982066,0.20282616848201213,0.12617923955974505,59.524050549820664,0.20282616848201215,True,False,,,,False,,,,True,4.0243499954433215,0.6046957440358953,0.6010192982951917,302.43499954433213,,,False,,,,False,,,,True,1.6047300321154527,0.20540198040178861,0.12612901727778605,60.47300321154527,,,Notebook 5 AP estimates use massive Notebook 3 conversion fields; simulation-to-measurement ratios are descriptive,not propagated as independent because cross-covariance is unavailable,OpenMC batch-statistical standard uncertainty; independent-run assumption
P1_x7_h85,P1,7.0,85.0,0.0,-51.25,44.0,0.0,-42.405,44.0,upper,Upper height interval (85–113 cm),Notebook 3 target point,original Notebook 3 geometry,76.4883527454243,6.607716413146359,,,,,True,False,False,single measured height represents interval,unavailable,85.0,85.0,,,1.0,measurement SEM plus Notebook 3 MC factor uncertainty; component statistics combined as independent,theory-assisted AP component sum; not an independent direct total measurement,,41.87249181312259,2.4332329601119413,0.5156991244962015,0.0152219974839826,42.3881909376188,2.433280573091094,exact hollow target point,32.5111004992097,1.9114169611380651,0.1391896011124137,0.0182686203710042,32.65029010032211,1.91150426152194,exact massive target point,True,True,True,0.5474361822444594,-0.26166650171981565,-45.25638177555406,True,0.42504641990939707,-0.37156363745647525,-57.49535800906029,True,1.2879444611276836,0.10989713573665968,0.10646730188699978,28.794446112768345,0.1098971357366596,True,False,,,,False,,,,True,3.705011871394813,0.5687896038600164,0.4984280755886054,270.50118713948126,,,False,,,,False,,,,True,1.2982485242053217,0.11335783757955335,0.1064467953070505,29.824852420532167,,,Notebook 5 AP estimates use massive Notebook 3 conversion fields; simulation-to-measurement ratios are descriptive,not propagated as independent because cross-covariance is unavailable,OpenMC batch-statistical standard uncertainty; independent-run assumption
P1_x57_h85,P1,57.0,85.0,0.0,-101.25,44.0,0.0,-92.405,44.0,upper,Upper height interval (85–113 cm),Notebook 3 target point,original Notebook 3 geometry,29.13394342762064,3.7888193659245526,,,,,True,False,False,single measured height represents interval,unavailable,85.0,85.0,,,1.0,measurement SEM plus Notebook 3 MC factor uncertainty; component statistics combined as independent,theory-assisted AP component sum; not an independent direct total measurement,,22.793442307215404,1.7154535141929357,0.3097310404474886,0.0116973088752108,23.10317334766289,1.7154933944471529,exact hollow target point,13.962409960245663,1.2605281555557828,0.0832519328863376,0.0146516912153893,14.045661893132,1.26061330431038,exact massive target point,True,True,True,0.7823672193173109,-0.1065893544983821,-21.763278068268914,True,0.4792488869532335,-0.3194388870897123,-52.07511130467665,True,1.6324862521666255,0.21284953259133016,0.1918757899220614,63.24862521666254,0.21284953259133021,True,False,,,,False,,,,True,3.72040659849134,0.570590405965633,0.6696683143636922,272.04065984913404,,,False,,,,False,,,,True,1.644861845845784,0.21612942684132416,0.19160240592891645,64.4861845845784,,,Notebook 5 AP estimates use massive Notebook 3 conversion fields; simulation-to-measurement ratios are descriptive,not propagated as independent because cross-covariance is unavailable,OpenMC batch-statistical standard uncertainty; independent-run assumption
P1_x114_h85,P1,114.0,85.0,0.0,-158.25,44.0,0.0,-149.405,44.0,upper,Upper height interval (85–113 cm),Notebook 3 target point,original Notebook 3 geometry,14.633333333333336,3.196197595419483,,,,,True,False,False,single measured height represents interval,unavailable,85.0,85.0,,,1.0,measurement SEM plus Notebook 3 MC factor uncertainty; component statistics combined as independent,theory-assisted AP component sum; not an independent direct total measurement,,8.294773952548454,1.0985739357482436,0.1509631064461312,0.0083488441324417,8.445737058994585,1.0986056596903797,exact hollow target point,5.590873536461666,0.8527603388434927,0.0609876484385804,0.0132674679654453,5.651861184900247,0.8528635419635914,exact massive target point,True,True,True,0.5668410445932883,-0.24653871030355182,-43.31589554067117,True,0.3820642507832573,-0.4178635967368712,-61.79357492167427,True,1.4836275402140509,0.1713248864333193,0.2996977304265621,48.36275402140508,0.17132488643331936,True,False,,,,False,,,,True,2.4753062351332256,0.3936289357953656,0.5556150197351045,147.53062351332258,,,False,,,,False,,,,True,1.4943284667993217,0.17444606979481866,0.2977091082999038,49.43284667993217,,,Notebook 5 AP estimates use massive Notebook 3 conversion fields; simulation-to-measurement ratios are descriptive,not propagated as independent because cross-covariance is unavailable,OpenMC batch-statistical standard uncertainty; independent-run assumption
P1_x176_h85,P1,176.0,85.0,0.0,-220.25,44.0,0.0,-211.405,44.0,upper,Upper height interval (85–113 cm),Notebook 3 target point,original Notebook 3 geometry,6.904326123128119,2.189432632393189,,,,,True,False,False,single measured height represents interval,unavailable,85.0,85.0,,,1.0,measurement SEM plus Notebook 3 MC factor uncertainty; component statistics combined as independent,theory-assisted AP component sum; not an independent direct total measurement,,5.9299097751949565,1.0119426652687542,0.0848412918480669,0.0065464589033127,6.014751067043023,1.0119638402212812,exact hollow target point,3.657571823197323,0.8095361530693792,0.0221313218250549,0.0079418342744999,3.679703145022378,0.8095751082253042,exact massive target point,True,True,True,0.8588687251216217,-0.06607321138657203,-14.113127487837835,True,0.5297507327971059,-0.275928433863002,-47.02492672028941,True,1.6212695366871113,0.2098552224764299,0.4531130648348183,62.12695366871112,0.20985522247642996,True,False,,,,False,,,,True,3.8335392941608193,0.5835999191769029,1.4071099053443166,283.35392941608194,,,False,,,,False,,,,True,1.6345750811935251,0.21340487389109075,0.4527268024782071,63.457508119352504,,,Notebook 5 AP estimates use massive Notebook 3 conversion fields; simulation-to-measurement ratios are descriptive,not propagated as independent because cross-covariance is unavailable,OpenMC batch-statistical standard uncertainty; independent-run assumption
P1_x199_h85,P1,199.0,85.0,0.0,-243.25,44.0,0.0,-234.405,44.0,upper,Upper height interval (85–113 cm),Notebook 3 target point,original Notebook 3 geometry,5.8,1.639556088238685,,,,,True,False,False,single measured height represents interval,unavailable,85.0,85.0,,,1.0,measurement SEM plus Notebook 3 MC factor uncertainty; component statistics combined as independent,theory-assisted AP component sum; not an independent direct total measurement,,3.580698376001063,0.7256015113930366,0.0620351116373393,0.00561027045302,3.6427334876384014,0.7256232000635144,exact hollow target point,4.344028620106476,0.8493958171938278,0.0248011761894552,0.0096858261439845,4.368829796295931,0.8494510400808644,exact massive target point,True,True,True,0.6173617889657006,-0.2094602542755214,-38.26382110342995,True,0.7489704517424959,-0.12553531567612264,-25.10295482575041,True,0.8242805674501511,-0.08392493859939883,0.23211462255121473,-17.571943254984888,-0.08392493859939876,False,False,,,,False,,,,True,2.501297162822261,0.39816529049398497,1.002703713460119,150.1297162822261,,,False,,,,False,,,,True,0.8338007332597065,-0.07893772728299522,0.23209690596405422,-16.619926674029358,,,Notebook 5 AP estimates use massive Notebook 3 conversion fields; simulation-to-measurement ratios are descriptive,not propagated as independent because cross-covariance is unavailable,OpenMC batch-statistical standard uncertainty; independent-run assumption
P1_x320_h85,P1,320.0,85.0,0.0,-364.25,44.0,0.0,-355.405,44.0,upper,Upper height interval (85–113 cm),Notebook 3 target point,original Notebook 3 geometry,1.979201331114809,0.9402920622031146,,,,,True,False,False,single measured height represents interval,unavailable,85.0,85.0,,,1.0,measurement SEM plus Notebook 3 MC factor uncertainty; component statistics combined as independent,theory-assisted AP component sum; not an independent direct total measurement,,2.2656510724705043,0.5847716068070047,0.0333282405108178,0.0040606179862215,2.2989793129813223,0.584785704977538,exact hollow target point,1.7286077808992346,0.5645728676244971,0.0092436769366531,0.0058845483725972,1.737851457835888,0.5646035341434708,exact massive target point,True,True,True,1.1447299659981278,0.058703051647126525,14.472996599812774,True,0.8733865290630012,-0.05879351083318311,-12.661347093699884,True,1.3106796680574329,0.11749656248030964,0.5456087187330811,31.06796680574328,9.045918605658787e-05,True,False,,,,False,,,,True,3.605517667830255,0.5569676280407195,2.3369404329226158,260.55176678302547,,,False,,,,False,,,,True,1.3228859708436738,0.12152241080303547,0.5458467477993275,32.288597084367375,,,Notebook 5 AP estimates use massive Notebook 3 conversion fields; simulation-to-measurement ratios are descriptive,not propagated as independent because cross-covariance is unavailable,OpenMC batch-statistical standard uncertainty; independent-run assumption
