point_name,position,distance_cm,height_cm,common_dose_x_cm,common_dose_y_cm,common_dose_z_cm,gamma_flux_x_cm,gamma_flux_y_cm,gamma_flux_z_cm,analysis_height_interval,analysis_height_interval_label,target_grid_origin,geometry_reconstruction_mode,measured_neutron_ap_component_uSv_h,u_measured_neutron_ap_component_uSv_h,measured_gamma_ap_component_uSv_h,u_measured_gamma_ap_component_uSv_h,measured_total_ap_estimate_uSv_h,u_measured_total_ap_estimate_uSv_h,neutron_component_available,gamma_component_available,total_estimate_available,neutron_height_interpolation_mode,gamma_height_interpolation_mode,neutron_support_minimum_height_cm,neutron_support_maximum_height_cm,gamma_support_minimum_height_cm,gamma_support_maximum_height_cm,horizontal_position_limit_cm,vertical_uncertainty_scope,result_status,relative_total_uncertainty_percent,simulated_neutron_ap_uSv_h,u_mc_simulated_neutron_ap_uSv_h,simulated_gamma_ap_uSv_h,u_mc_simulated_gamma_ap_uSv_h,simulated_total_ap_uSv_h,u_mc_simulated_total_ap_uSv_h,simulation_grid_status,simulation_available,neutron_comparison_available,gamma_comparison_available,total_comparison_available,simulated_to_n5_neutron_ratio,log10_simulated_to_n5_neutron_ratio,simulated_minus_n5_neutron_relative_residual_percent,n5_minus_simulated_neutron_relative_deviation_percent,simulated_to_n5_gamma_ratio,log10_simulated_to_n5_gamma_ratio,simulated_minus_n5_gamma_relative_residual_percent,n5_minus_simulated_gamma_relative_deviation_percent,simulated_to_n5_total_ratio,log10_simulated_to_n5_total_ratio,simulated_minus_n5_total_relative_residual_percent,n5_minus_simulated_total_relative_deviation_percent,comparison_dependence_status,ratio_uncertainty_status
N5_P1_x124_h42,P1,124.0,42.0,0.0,-168.24999999999994,1.0,0.0,-159.40500000000003,1.0,lower,Lower height interval (38–65 cm),measured distance added to Notebook 3 target height,position-specific least-squares Notebook 3 coordinate plane,27.32330208867031,5.828244167195386,3.650435823392263,1.2258605658474395,30.97373791206257,5.955767305674966,True,True,True,single measured height represents interval,interpolated between measured heights,42.0,42.0,38.0,45.0,1.0,measurement SEM plus Notebook 3 MC factor uncertainty; component statistics combined as independent,theory-assisted AP component sum; not an independent direct total measurement,19.2284422454402,6.259444171749631,0.9377029726671784,0.06288109682934487,0.015266743749939754,6.3242092264691125,0.9378342148295898,log-linear interpolation within identical P and height,True,True,True,True,0.22908812966442765,-0.6399974134504781,-77.09118703355723,336.51323246857777,0.01722564095673129,-1.7638246092582124,-98.27743590432688,5705.2992194129565,0.20417972297770945,-0.6899873897522727,-79.58202770222906,389.7645982746148,Notebook 5 uses Notebook 3 component conversion fields; central ratios are descriptive and total comparison is not independent,not propagated as independent; covariance is unavailable
N5_P1_x164_h42,P1,164.0,42.0,0.0,-208.24999999999997,0.9999999999999928,0.0,-199.405,0.9999999999999928,lower,Lower height interval (38–65 cm),measured distance added to Notebook 3 target height,position-specific least-squares Notebook 3 coordinate plane,19.355313410346863,5.099677977104871,0.4582153276753787,0.2049140882778411,19.81352873802224,5.103793222079355,True,True,True,single measured height represents interval,single measured height represents interval,42.0,42.0,38.0,38.0,1.0,measurement SEM plus Notebook 3 MC factor uncertainty; component statistics combined as independent,theory-assisted AP component sum; not an independent direct total measurement,25.759133012410636,4.073827677206526,0.7542706442524763,0.025714567386301436,0.008869134925659584,4.100752909102364,0.7543280012032875,log-linear interpolation within identical P and height,True,True,True,True,0.2104759344805422,-0.6767975536040278,-78.95240655194578,375.11370003797117,0.05611895943498173,-1.2508903903135846,-94.38810405650183,1681.9289774226472,0.2069673183067589,-0.6840982274880258,-79.3032681693241,383.16807125936606,Notebook 5 uses Notebook 3 component conversion fields; central ratios are descriptive and total comparison is not independent,not propagated as independent; covariance is unavailable
P1_x176_h42,P1,176.0,42.0,0.0,-220.25,1.0,0.0,-211.405,1.0,lower,Lower height interval (38–65 cm),Notebook 3 target point,original Notebook 3 geometry,17.45341098169717,4.899415341284434,0.4509828112018202,0.2149302592130055,17.904393792898993,4.904127415018765,True,True,True,single measured height represents interval,single measured height represents interval,42.0,42.0,38.0,38.0,1.0,measurement SEM plus Notebook 3 MC factor uncertainty; component statistics combined as independent,theory-assisted AP component sum; not an independent direct total measurement,27.39063646468598,3.581316632108014,0.7065872221047599,0.0196642305069643,0.0075356672910498,3.6009808626149784,0.7066274044524757,exact Notebook 3 target point,True,True,True,True,0.20519293540177477,-0.6878375956500928,-79.48070645982253,387.346212988262,0.04360305984736151,-1.360483033020484,-95.63969401526384,2193.417029677819,0.20112274697863003,-0.696538807928236,-79.88772530213699,397.20880160126956,Notebook 5 uses Notebook 3 component conversion fields; central ratios are descriptive and total comparison is not independent,not propagated as independent; covariance is unavailable
N5_P1_x184_h42,P1,184.0,42.0,0.0,-228.2499999999999,0.9999999999999928,0.0,-219.40499999999997,0.9999999999999928,lower,Lower height interval (38–65 cm),measured distance added to Notebook 3 target height,position-specific least-squares Notebook 3 coordinate plane,15.94806768248821,5.0217039928026175,0.7620187244680395,0.3873526015463333,16.71008640695625,5.036621191756877,True,True,True,single measured height represents interval,interpolated between measured heights,42.0,42.0,38.0,42.0,1.0,measurement SEM plus Notebook 3 MC factor uncertainty; component statistics combined as independent,theory-assisted AP component sum; not an independent direct total measurement,30.1412037561947,2.948459529286432,0.6527847581644878,0.015596908269522756,0.006437506953043253,2.9640764418613155,0.652817199706456,log-linear interpolation within identical P and height,True,True,True,True,0.18487879459678935,-0.7331128991043985,-81.51212054032106,440.8949156018384,0.020467880602817023,-1.6889271251027425,-97.9532119397183,4785.703700374179,0.17738247245851455,-0.7510892959508579,-82.26175275414853,463.75355813910846,Notebook 5 uses Notebook 3 component conversion fields; central ratios are descriptive and total comparison is not independent,not propagated as independent; covariance is unavailable
P1_x199_h42,P1,199.0,42.0,0.0,-243.25,1.0,0.0,-234.405,1.0,lower,Lower height interval (38–65 cm),Notebook 3 target point,original Notebook 3 geometry,13.46666666666667,5.259281977750378,0.6197604603267015,0.3623764046783034,14.086427126993373,5.271751471774585,True,True,True,single measured height represents interval,interpolated between measured heights,42.0,42.0,38.0,42.0,1.0,measurement SEM plus Notebook 3 MC factor uncertainty; component statistics combined as independent,theory-assisted AP component sum; not an independent direct total measurement,37.42433353928688,2.047651374848164,0.5627013143308864,0.0101004668065254,0.0047913754441456,2.057751841654689,0.5627217131303481,exact Notebook 3 target point,True,True,True,True,0.1520533199144676,-0.8180040930812217,-84.79466800855324,557.6640355912755,0.016297372054359556,-1.7878824197863945,-98.37026279456403,6035.958586847745,0.14608046618943457,-0.8354078538351329,-85.39195338105655,584.5542228097888,Notebook 5 uses Notebook 3 component conversion fields; central ratios are descriptive and total comparison is not independent,not propagated as independent; covariance is unavailable
N5_P1_x203_h42,P1,203.0,42.0,0.0,-247.2499999999999,0.9999999999999928,0.0,-238.40499999999992,0.9999999999999928,lower,Lower height interval (38–65 cm),measured distance added to Notebook 3 target height,position-specific least-squares Notebook 3 coordinate plane,12.962906407366573,5.078903936399053,0.5865333688219746,0.3559924830513872,13.549439776188548,5.09136483108006,True,True,True,single measured height represents interval,interpolated between measured heights,42.0,42.0,38.0,42.0,1.0,measurement SEM plus Notebook 3 MC factor uncertainty; component statistics combined as independent,theory-assisted AP component sum; not an independent direct total measurement,37.576201785312925,2.0370418192489206,0.5614245717777376,0.010031994954152326,0.0048104194123985864,2.0470741858187957,0.5614452327739724,log-linear interpolation within identical P and height,True,True,True,True,0.15714391165327773,-0.8037024405236306,-84.28560883467222,536.359366060837,0.017103877609386704,-1.7669054198152647,-98.28961223906133,5746.627430561093,0.15108183213716878,-0.8207877572159853,-84.89181678628313,561.8929528813826,Notebook 5 uses Notebook 3 component conversion fields; central ratios are descriptive and total comparison is not independent,not propagated as independent; covariance is unavailable
P1_x320_h42,P1,320.0,42.0,0.0,-364.25,1.0,0.0,-355.405,1.0,lower,Lower height interval (38–65 cm),Notebook 3 target point,original Notebook 3 geometry,4.25,1.829968487345568,0.5310508929240425,0.5719053080270313,4.781050892924043,1.9172533338156748,True,True,True,single measured height represents interval,interpolated between measured heights,42.0,42.0,38.0,42.0,1.0,measurement SEM plus Notebook 3 MC factor uncertainty; component statistics combined as independent,theory-assisted AP component sum; not an independent direct total measurement,40.10108607405143,1.7498862830751487,0.5253344804929975,0.0082220230441037,0.0054022304626936,1.7581083061192524,0.5253622564372317,exact Notebook 3 target point,True,True,True,True,0.4117379489588585,-0.3853791032140916,-58.82620510411415,142.8729250069494,0.015482551961888361,-1.810157453755109,-98.45174480381117,6358.883538460497,0.3677242400245631,-0.43447774091730473,-63.22757599754368,171.9429102452431,Notebook 5 uses Notebook 3 component conversion fields; central ratios are descriptive and total comparison is not independent,not propagated as independent; covariance is unavailable
N5_P1_x321_h42,P1,321.0,42.0,0.0,-365.24999999999983,0.9999999999999788,0.0,-356.40499999999975,0.9999999999999788,lower,Lower height interval (38–65 cm),measured distance added to Notebook 3 target height,position-specific least-squares Notebook 3 coordinate plane,4.209978521863253,1.8333916342743144,0.530600046541551,0.5742272705965937,4.740578568404803,1.9212136380225535,True,True,True,single measured height represents interval,interpolated between measured heights,42.0,42.0,38.0,42.0,1.0,measurement SEM plus Notebook 3 MC factor uncertainty; component statistics combined as independent,theory-assisted AP component sum; not an independent direct total measurement,40.52698653339773,1.7119601771054822,0.5198533890248158,0.008214104315108862,0.005394980869817603,1.7205677948797813,0.5198823117780681,log-linear interpolation within identical P and height,True,True,True,True,0.40664344680499764,-0.3907862221081108,-59.33565531950023,145.91568064283632,0.015480783254069354,-1.810207069860181,-98.45192167459307,6359.621477725523,0.3629446849266649,-0.440159559155771,-63.70553150733351,175.52407888327554,Notebook 5 uses Notebook 3 component conversion fields; central ratios are descriptive and total comparison is not independent,not propagated as independent; covariance is unavailable
N5_P1_x334_h42,P1,334.0,42.0,0.0,-378.24999999999983,0.9999999999999788,0.0,-369.40499999999975,0.9999999999999788,lower,Lower height interval (38–65 cm),measured distance added to Notebook 3 target height,position-specific least-squares Notebook 3 coordinate plane,3.7227359397388966,1.878479632061476,0.3657491156584767,0.4028900389131937,4.088485055397373,1.9211991337509216,True,True,True,single measured height represents interval,single measured height represents interval,42.0,42.0,38.0,38.0,1.0,measurement SEM plus Notebook 3 MC factor uncertainty; component statistics combined as independent,theory-assisted AP component sum; not an independent direct total measurement,46.99048933087501,1.2876074010411018,0.4535921455206668,0.008111852194237636,0.00530161673801394,1.2996066358725908,0.4536336775249977,log-linear interpolation within identical P and height,True,True,True,True,0.3458766406975971,-0.46107876773036166,-65.41233593024029,189.12042107934906,0.02217873358253637,-1.6540632559243942,-97.78212664174636,4408.823717452488,0.31786997341641937,-0.4977504944049793,-68.21300265835806,214.59404273141885,Notebook 5 uses Notebook 3 component conversion fields; central ratios are descriptive and total comparison is not independent,not propagated as independent; covariance is unavailable
P1_x420_h42,P1,420.0,42.0,0.0,-464.25,1.0,0.0,-455.405,1.0,lower,Lower height interval (38–65 cm),Notebook 3 target point,original Notebook 3 geometry,1.65,2.206007756546536,,,,,True,False,False,single measured height represents interval,unavailable,42.0,42.0,,,1.0,measurement SEM plus Notebook 3 MC factor uncertainty; component statistics combined as independent,theory-assisted AP component sum; not an independent direct total measurement,,0.1956108551115022,0.184048882227571,0.0074667414288985,0.0047233840514017,0.2030775965404008,0.18410948211897,exact Notebook 3 target point,True,True,False,False,0.11855203340091043,-0.9260909926160212,-88.14479665990896,743.5114702910869,,,,,,,,,Notebook 5 uses Notebook 3 component conversion fields; central ratios are descriptive and total comparison is not independent,not propagated as independent; covariance is unavailable
