# elapsed_s	cps
1	24
2	31
3	49
4	31
5	34
6	21
7	37
8	20
9	32
10	19
11	39
12	23
13	17
14	33
15	29
16	32
17	28
18	31
19	37
20	18
21	17
22	24
23	30
24	23
25	35
26	43
27	32
28	24
29	18
30	35
31	34
32	27
33	27
34	29
35	21
36	16
37	15
38	29
39	40
40	29
41	27
42	23
43	27
44	33
45	22
46	34
47	14
48	28
49	20
50	23
51	26
52	17
53	36
54	13
55	28
56	25
57	24
58	21
59	25
60	22
61	18
62	29
63	19
64	32
65	18
66	19
67	23
68	31
69	23
70	19
71	32
72	12
73	31
74	23
75	30
76	18
77	29
78	21
79	24
80	32
81	25
82	0
83	39
84	31
85	15
86	36
87	22
88	25
89	22
90	47
91	25
92	28
93	28
94	26
95	32
96	17
97	23
98	17
99	27
100	33
101	21
102	20
103	25
104	25
105	14
106	29
107	16
108	21
109	24
110	9
111	26
112	24
113	32
114	17
115	28
116	25
117	22
118	26
119	28
120	28
121	19
122	27
123	27
124	24
125	22
126	27
127	22
128	38
129	23
130	29
131	22
132	34
133	28
134	30
135	23
136	26
137	26
138	17
139	13
140	31
141	24
142	36
143	42
144	21
145	21
146	30
147	21
148	33
149	23
150	26
151	26
152	31
153	15
154	26
155	39
156	18
157	16
158	30
159	15
160	26
161	34
162	18
163	21
164	24
165	23
166	34
167	24
168	32
169	25
170	28
171	25
172	25
173	34
174	42
175	33
176	29
177	34
178	29
179	24
180	37
181	0
182	27
183	32
184	18
185	11
186	29
187	27
188	24
189	21
190	22
191	19
192	40
193	45
194	35
195	30
196	23
197	23
198	35
199	31
200	29
201	24
202	30
203	19
204	30
205	46
206	37
207	22
208	31
209	24
210	29
211	21
212	30
213	20
214	33
215	25
216	22
217	27
218	24
219	26
220	21
221	30
222	31
223	20
224	20
225	17
226	18
227	18
228	22
229	18
230	26
231	17
232	30
233	22
234	20
235	15
236	22
237	24
238	21
239	18
240	20
241	23
242	16
243	24
244	20
245	33
246	15
247	20
248	21
249	34
250	23
251	31
252	24
253	21
254	15
255	15
256	26
257	35
258	28
259	26
260	33
261	25
262	28
263	31
264	19
265	27
266	21
267	33
268	36
269	34
270	20
271	15
272	26
273	20
274	26
275	19
276	28
277	35
278	28
279	0
280	25
281	34
282	25
283	29
284	14
285	33
286	27
287	21
288	19
289	37
290	27
291	22
292	38
293	23
294	32
295	26
296	22
297	24
298	38
299	15
300	27
301	28
302	20
303	34
304	10
305	21
306	24
307	39
308	19
309	30
310	23
311	25
312	30
313	26
314	25
315	23
316	18
317	24
318	13
319	31
320	20
321	24
322	19
323	29
324	20
325	24
326	25
327	32
328	23
329	29
330	36
331	27
332	20
333	43
334	26
335	32
336	25
337	20
338	23
339	28
340	21
341	23
342	21
343	23
344	36
345	28
346	23
347	26
348	18
349	25
350	20
351	28
352	24
353	19
354	27
355	24
356	30
357	27
358	30
359	26
360	19
361	23
362	25
363	19
364	20
365	24
366	22
367	34
368	26
369	25
370	33
371	20
372	28
373	22
374	28
375	37
376	0
377	26
378	41
379	29
380	20
381	22
382	25
383	23
384	16
385	32
386	31
387	27
388	26
389	22
390	25
391	33
392	36
393	30
394	31
395	21
396	18
397	21
398	26
399	23
400	32
401	19
402	27
403	23
404	25
405	21
406	25
407	29
408	38
409	32
410	26
411	20
412	19
413	28
414	15
415	38
416	24
417	28
418	34
419	27
420	24
421	29
422	33
423	21
424	26
425	22
426	31
427	18
428	28
429	37
430	32
431	26
432	40
433	42
434	20
435	28
436	27
437	21
438	22
439	8
440	18
441	22
442	32
443	19
444	18
445	28
446	21
447	29
448	26
449	24
450	24
451	12
452	33
453	32
454	34
455	29
456	30
457	21
458	23
459	26
460	24
461	32
462	22
463	31
464	21
465	18
466	27
467	13
468	28
469	26
470	32
471	29
472	22
473	8
474	14
475	0
476	39
477	23
478	18
479	26
480	41
481	27
482	34
483	39
484	29
485	27
486	21
487	23
488	29
489	39
490	34
491	21
492	20
493	25
494	28
495	17
496	31
497	11
498	15
499	28
500	34
501	31
502	25
503	20
504	44
505	20
506	22
507	27
508	31
509	16
510	17
511	18
512	30
513	15
514	22
515	25
516	33
517	24
518	26
519	23
520	30
521	19
522	26
523	27
524	29
525	38
526	15
527	23
528	19
529	18
530	39
531	23
532	25
533	24
534	25
535	30
536	17
537	19
538	23
539	21
540	30
541	30
542	29
543	31
544	35
545	20
546	26
547	27
548	40
549	28
550	27
551	35
552	21
553	37
554	33
555	19
556	30
557	25
558	18
559	31
560	20
561	35
562	29
563	23
564	28
565	26
566	27
567	35
568	22
569	22
570	29
571	30
572	27
573	23
574	0
575	41
576	16
577	18
578	18
579	22
580	20
581	29
582	25
583	30
584	41
585	29
586	28
587	15
588	21
589	28
590	18
591	27
592	29
593	18
594	37
595	28
596	23
597	32
598	18
599	26
600	28
